C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.3548387096774194,0.01652870150871379,0.2984395187917345,0.04963331853878474,5
10.0,0.35806451612903223,0.012827661313970057,0.2977423325408787,0.0495729494315845,5
0.1,0.37988614800759013,0.024416688724625647,0.2973861946487417,0.07399537918328854,5
0.31622776601683794,0.3751423149905123,0.01863547645059109,0.2969333044793533,0.06306208611245682,5
3.1622776601683795,0.3620493358633776,0.012087003532592854,0.2932069246446014,0.051399176651268634,5
1.0,0.36679316888045543,0.012633211207498366,0.2929080223370844,0.05314166716653656,5
0.03162277660168379,0.3738140417457306,0.0307215841720914,0.27949906093527377,0.05570504471853152,5
0.01,0.3759013282732448,0.01606472278085883,0.23939781811927047,0.05428337227364305,5
