C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.36376470588235293,0.01855320601101592,0.30488804325559643,0.05040367691021606,5
3.1622776601683795,0.3632941176470588,0.017437977089751516,0.30430372210039003,0.04662948125056662,5
10.0,0.36188235294117643,0.018237191552137134,0.3022013862469341,0.052138820898307604,5
1.0,0.3616470588235294,0.021071635931518232,0.29894234947577786,0.04786980760162825,5
0.1,0.36776470588235294,0.0221445393457929,0.29572329741057823,0.0637715002342835,5
0.31622776601683794,0.3607058823529412,0.02233125883391411,0.2946483960618843,0.04996282016791796,5
0.03162277660168379,0.3736470588235294,0.029111407531119234,0.27919292398914974,0.05758662550189783,5
0.01,0.36870588235294116,0.0250756640457564,0.20399686745918535,0.03393258837370061,5
