C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
3.1622776601683795,0.38032085561497325,0.010440825550259485,0.32922809605291614,0.0586603555469243,5
31.622776601683793,0.3790374331550802,0.01065097814877823,0.32907798049695347,0.057271335154091906,5
10.0,0.37935828877005345,0.009886542159047388,0.32902487488309273,0.05816882323842002,5
1.0,0.38128342245989305,0.009758442561975767,0.32775759124111226,0.060741198490178776,5
0.31622776601683794,0.37828877005347594,0.01132251130287211,0.32090487873241424,0.05887934306471977,5
0.1,0.3758288770053476,0.017941953488597284,0.3117488884781253,0.058196316046710585,5
0.03162277660168379,0.3740106951871658,0.01816844427917599,0.2904201017107625,0.06400709979653887,5
0.01,0.3710160427807486,0.018714285573952653,0.2575272569416606,0.05362700202180685,5
