Date,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,revenue_growth,ocf_to_assets,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,-0.015254082963342519,,,,,,,,,,,,,,,,,,,-0.08065213369167168,-0.016130426738334338,-0.06452170695333734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,0.005306690547046911,-0.015254082963342519,,,,,,,,,,,,,,,,,,-0.11529221673559675,-0.03596278473778682,-0.07932943199780992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,0.0009989234045160167,0.005306690547046911,-0.015254082963342519,,,,,,,,,,,,,,,,,-0.13588942008156835,-0.05594811180654313,-0.07994130827502521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,0.009121892006481724,0.0009989234045160167,0.005306690547046911,-0.015254082963342519,,,,65.82447509765625,,,,,,0.954874456199596,,,,,,-0.10268448843417843,-0.0652953871320702,-0.037389101302108235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,0.010169580491423247,0.009121892006481724,0.0009989234045160167,0.005306690547046911,,,,65.95928192138672,,,,,0.01033295210128009,0.8687488259650366,,,,,,-0.021729931513846168,-0.056582296008425396,0.03485236449457923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,-0.008529208865454496,0.010169580491423247,0.009121892006481724,0.0009989234045160167,-0.015254082963342519,,,66.18208312988281,,,,,0.007587374521295764,0.9473850691826641,,,,,,-0.0036110203441808153,-0.04598804087557648,0.042377020531395665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,0.01762799515818858,-0.008529208865454496,0.010169580491423247,0.009121892006481724,0.005306690547046911,,,66.56965026855468,,,,,0.009979678605361059,0.9979365469200872,,,,,,0.10397426159221368,-0.01599558038201845,0.11996984197423213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,0.016629744682076675,0.01762799515818858,-0.008529208865454496,0.010169580491423247,0.0009989234045160167,,,67.16878509521484,,,,,0.010503703679792063,1.1027849164503323,,,,,,0.27669439663552,0.042542415021489234,0.23415198161403075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,-0.008042660450220618,0.016629744682076675,0.01762799515818858,-0.008529208865454496,0.009121892006481724,,,67.53762664794922,66.68105087280273,,,,0.012970751227152381,1.0503592945070863,,1.002616875353341,,,,0.3648021044668752,0.10699435291056644,0.25780775155630875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
