Date,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,revenue_growth,ocf_to_assets,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,-0.0058603621539661255,,,,,,,,,,,,,,,,,,,-0.1649608122996824,-0.03299216245993648,-0.13196864983974593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,-0.009420578894781872,-0.0058603621539661255,,,,,,,,,,,,,,,,,,-0.5559455135338567,-0.13758283267472055,-0.41836268085913614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,0.005088636616526587,-0.009420578894781872,-0.0058603621539661255,,,,,,,,,,,,,,,,,-0.7148800561467965,-0.25304227736913576,-0.46183777877766075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,0.010924734166811723,0.005088636616526587,-0.009420578894781872,-0.0058603621539661255,,,,350.695703125,,,,,,6.1436004289868835,,,,,,-0.526880140976516,-0.30780985009061185,-0.21907029088590418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,0.014361273681520181,0.010924734166811723,0.005088636616526587,-0.009420578894781872,,,,351.75206298828124,,,,,0.010356367554695876,5.018381719868307,,,,,,0.030908855221241538,-0.2400661090282412,0.27097496424948275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,0.0006486208286360373,0.014361273681520181,0.010924734166811723,0.005088636616526587,-0.0058603621539661255,,,353.2684631347656,,,,,0.009318302215935154,4.688786399303671,,,,,,0.48610182691572845,-0.09483252183944725,0.5809343487551757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,0.010098369433689802,0.0006486208286360373,0.014361273681520181,0.010924734166811723,-0.009420578894781872,,,356.1696044921875,,,,,0.005377969567074298,4.767264445775356,,,,,,1.1258915119286712,0.14931228491417645,0.9765792270144947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,-0.003982845875060148,0.010098369433689802,0.0006486208286360373,0.014361273681520181,0.005088636616526587,,,358.4287414550781,,,,,0.007720336491519264,4.339027763747685,,,,,,1.4993073763862412,0.41931130320858945,1.079996073177652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,0.0024960586987687883,-0.003982845875060148,0.010098369433689802,0.0006486208286360373,0.010924734166811723,,,360.1047607421875,355.4002319335938,,,,0.007401731103436263,3.980994886271435,,5.062297657629159,,,,1.8465754898610953,0.7047641405390906,1.1418113493220048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
