Date,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,VIX,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,revenue_growth,ocf_to_assets,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-16,0.01252697002554104,-0.00428568755912806,-0.013503196227317438,0.021364404038036744,0.021241140572948014,,,75.59523468017578,74.19316711425782,,,,0.013708908537652076,1.2208758952511147,0.012766486306218405,1.2430710578765543,,,,0.8283795588977227,0.4591897414223007,0.36918981747542207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,0.0110708124754626,0.01252697002554104,-0.00428568755912806,-0.013503196227317438,0.0022603048475486887,-0.009722104221892125,,76.0005889892578,74.7070930480957,,,,0.014044139137903857,1.1880608314878969,0.011770571938506561,1.2348676519484996,,,,0.9672176775607682,0.5607953286499943,0.4064223489107739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,-0.006777000559930135,0.0110708124754626,0.01252697002554104,-0.00428568755912806,0.021364404038036744,0.007968135961170297,,75.98177185058594,75.11171951293946,,,,0.011466599162875821,1.0481176519502213,0.012534932576730405,1.1337715471722376,,,,1.0233966176377294,0.6533155864475413,0.3700810311901881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,0.0035694890194961637,-0.006777000559930135,0.0110708124754626,0.01252697002554104,-0.013503196227317438,-0.004702586654699026,,76.22401733398438,75.5776268005371,,,,0.008727148043389182,0.9168616196939808,0.01204827026441179,1.1159170742066693,,,70.86846324936637,1.077498199557212,0.7381521090694755,0.33934609048773645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,0.004816042753178484,0.0035694890194961637,-0.006777000559930135,0.0110708124754626,-0.00428568755912806,0.016085808215032138,,76.60476226806641,75.96464080810547,,,,0.007653095336700775,0.8184193103531868,0.011553898859768982,1.0346060704866247,,,71.90264058364001,1.1370558469128156,0.8179328566381435,0.31912299027467206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,-0.0028823330782067336,0.004816042753178484,0.0035694890194961637,-0.006777000559930135,0.01252697002554104,0.021241140572948014,,76.75290069580078,76.17406768798828,,,,0.00695589149053037,0.9245812434808158,0.01028813591431177,1.0727285693659652,,,75.40139330735468,1.1530498998875203,0.884956265288019,0.2680936345995013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,-0.02940503302921693,-0.0028823330782067336,0.004816042753178484,0.0035694890194961637,0.0110708124754626,0.0022603048475486887,,76.28095703125,76.14077301025391,,,,0.013843670806311697,1.0765869412856746,0.014492247909022996,1.1323238863867857,,,59.51348003277132,0.9722870729136304,0.9024224268131413,0.06986464610048904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,0.02828923902324698,-0.02940503302921693,-0.0028823330782067336,0.004816042753178484,-0.006777000559930135,0.021364404038036744,,76.33500213623047,76.1583869934082,,,,0.02064782380553747,1.2305232751970663,0.015755528983995744,1.1393204635736438,,,67.41233452980246,0.9878047312322167,0.9194988876969565,0.06830584353526015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,0.020932451445893507,0.02828923902324698,-0.02940503302921693,-0.0028823330782067336,0.0035694890194961637,-0.013503196227317438,,76.65542144775391,76.43971939086914,,,,0.02258312950714566,1.4134134675040344,0.016151473591543307,1.1651375435990077,,,68.46511838486634,1.1167009113798514,0.9589392924335356,0.1577616189463158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,-0.0014492198342186402,0.020932451445893507,0.02828923902324698,-0.02940503302921693,0.004816042753178484,-0.00428568755912806,,76.87932434082032,76.74204330444336,75.28797225952148,,,0.02272418824267732,1.4824189650169983,0.016018338757288798,1.1504191376850925,,1.2184600893522763,63.87898908137868,1.1959149834689953,1.0063344306406274,0.18958055282836783,136739100.0,0.9268980123461394,75.28797225952148,79.32485636763334,71.25108815140962,0.10723848675845639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,-0.04433882444096482,-0.0014492198342186402,0.020932451445893507,0.02828923902324698,-0.0028823330782067336,0.01252697002554104,,76.45467376708984,76.60378723144531,75.39847717285156,,,0.03136970489024274,1.896453654730894,0.021750374379654092,1.4105174491058547,0.01767910616902062,1.3267942534912045,49.368856991541925,0.9679563153722768,0.9986588075869574,-0.030702492214680577,139944500.0,1.4261968137368743,75.39847717285156,79.2259326910544,71.57102165464872,0.10152606953661332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,-0.002746049520838456,-0.04433882444096482,-0.0014492198342186402,0.020932451445893507,-0.02940503302921693,0.0110708124754626,-0.009722104221892125,76.44067993164063,76.3608184814453,75.53395576477051,,,0.028345750956349707,2.1078146526229604,0.021288757016117012,1.5922007969543173,0.017510885795713044,1.4135342244514084,42.987583172016265,0.761966478149958,0.9513203416995575,-0.1893538635495995,141317780.0,1.229770238394631,75.53395576477051,78.99386670431545,72.07404482522557,0.09161206783131735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,0.03301362391567397,-0.002746049520838456,-0.04433882444096482,-0.0014492198342186402,0.02828923902324698,-0.006777000559930135,0.007968135961170297,76.49665832519531,76.41583023071288,75.76377487182617,,,0.029571021953901835,2.0981643885676164,0.024044442289200763,1.6643438318823414,0.01880756619381496,1.3990576895272895,54.73959631319661,0.7880253519138023,0.9186613437424065,-0.1306359918286042,142229240.0,0.9605366660188861,75.76377487182617,78.92706296771337,72.60048677593898,0.08350397274261237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,0.00815421284137785,0.03301362391567397,-0.002746049520838456,-0.04433882444096482,0.020932451445893507,0.0035694890194961637,-0.004702586654699026,76.35719757080078,76.50630950927734,76.04196815490722,,,0.027933450294676747,2.066315296685147,0.024142814240400816,1.7398643820945907,0.01874090076702037,1.42789072815063,57.61870675711354,0.8495040706706476,0.9048298891280547,-0.05532581845740714,142726980.0,0.832546166113793,76.04196815490722,78.75666469909754,73.3272716107169,0.07139995478970595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,0.011697108140335866,0.00815421284137785,0.03301362391567397,-0.002746049520838456,-0.0014492198342186402,0.004816042753178484,0.016085808215032138,76.42186279296875,76.65059356689453,76.3076171875,,,0.02854821880051487,2.047977868898246,0.0243469753530651,1.7651984169576225,0.018615947079812074,1.3999022437221236,57.52902132919049,0.9603609410478526,0.9159360995120144,0.044424841535838255,141394300.0,0.7456142150001803,76.3076171875,78.86759214128091,73.74764223371909,0.06709618379225868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,-0.013592834522001884,0.011697108140335866,0.00815421284137785,0.03301362391567397,-0.04433882444096482,-0.0028823330782067336,0.021241140572948014,76.96616668701172,76.71042022705078,76.44224395751954,,,0.01745485751845434,1.614776561682507,0.0248227378746357,1.7556151082067004,0.018515460877749322,1.414171838786333,51.533683100050865,0.9511868876560214,0.9229862571408158,0.028200630515205605,138773080.0,0.8480319093587891,76.44224395751954,78.93005455209742,73.95443336294166,0.06508994152396691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,0.00474965002319383,-0.013592834522001884,0.011697108140335866,0.00815421284137785,-0.002746049520838456,-0.02940503302921693,0.0022603048475486887,77.62500915527343,77.03284454345703,76.58680877685546,,,0.0166804836404863,1.4433845518289217,0.02239708686815773,1.775599602225941,0.01852612170596785,1.4539617443063633,54.31786130998852,0.9624855038391757,0.9308861064804879,0.031599397358687886,137208280.0,0.7969548193447218,76.58680877685546,79.02702462444064,74.14659292927028,0.06372418139773993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,-0.006033369687838186,0.00474965002319383,-0.013592834522001884,0.011697108140335866,0.03301362391567397,0.02828923902324698,0.021364404038036744,77.69828491210937,77.09747161865235,76.62792930603027,,,0.010512965096151728,1.404408748845404,0.020922848259789923,1.7512865687065102,0.01802986954540404,1.445303516140077,51.98197990847161,0.9229401296945952,0.9292969111233094,-0.006356781428714209,135847840.0,0.6943297736644175,76.62792930603027,79.08791294337128,74.16794566868926,0.06420592751545022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,0.023747577392178476,-0.006033369687838186,0.00474965002319383,-0.013592834522001884,0.00815421284137785,0.020932451445893507,-0.013503196227317438,78.01322631835937,77.18521194458008,76.81246566772461,,,0.014661906773229715,1.4021719905581933,0.021236838088074226,1.7342436436216702,0.018406590965918512,1.4496905936103388,55.95830725095222,1.0278728758931095,0.9490121040772694,0.07886077181584006,133436640.0,0.8523176243046887,76.81246566772461,79.44586672510714,74.17906461034208,0.0685670231905872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,-0.007120829953319641,0.023747577392178476,-0.006033369687838186,0.00474965002319383,0.011697108140335866,-0.0014492198342186402,-0.00428568755912806,78.03402404785156,77.22794342041016,76.98499336242676,,,0.014643828831738804,1.3016460574009188,0.021394168648789513,1.6748119631495826,0.01847282750612911,1.4126155504173377,54.89965683699144,1.0534199672944595,0.9698936767207075,0.08352629057375205,132077840.0,0.7173618223920076,76.98499336242676,79.60358108613408,74.36640563871944,0.06802852372486785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,0.00024605795062848657,-0.007120829953319641,0.023747577392178476,-0.006033369687838186,-0.013592834522001884,-0.04433882444096482,0.01252697002554104,78.27200469970703,77.61908569335938,77.11143646240234,,,0.012500710001059115,1.1918457698736602,0.014482153380544963,1.4033111657780837,0.01832237188159102,1.4069143074419692,62.79606148833897,1.062972933297246,0.9885095280360152,0.07446340526123074,130642060.0,0.6132297668913059,77.11143646240234,79.78577761933215,74.43709530547252,0.06936302264927348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,-0.018310401565063916,0.00024605795062848657,-0.007120829953319641,0.023747577392178476,0.00474965002319383,-0.002746049520838456,0.0110708124754626,78.1486587524414,77.88683395385742,77.12382621765137,,,0.015614284204008733,1.0680191047614813,0.016170369708291964,1.2557018282952015,0.018713378822758017,1.4239513126247594,51.64689764701555,0.9435509291784285,0.979517808264498,-0.035966879086069437,131377800.0,1.161011982237486,77.12382621765137,79.7963965776296,74.45125585767315,0.06930595876910865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,0.014482748595350259,-0.018310401565063916,0.00024605795062848657,-0.007120829953319641,-0.006033369687838186,0.03301362391567397,-0.006777000559930135,78.34262390136719,78.02045440673828,77.21814231872558,,,0.016775725079379265,1.0380296861386142,0.01322582768097004,1.2212192174920091,0.01889151628546633,1.4427815246871751,50.03951441521269,0.928367723644655,0.9692877913405294,-0.04092006769587442,130534840.0,0.7199916895749824,77.21814231872558,79.91349708431724,74.52278755313392,0.06981143769209867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,-0.010258646243927472,0.014482748595350259,-0.018310401565063916,0.00024605795062848657,0.023747577392178476,0.00815421284137785,0.0035694890194961637,78.00887451171874,78.01105041503907,77.2586799621582,,,0.012380974290620201,1.0714055217017346,0.013521618924245951,1.236788756129964,0.01905988482356975,1.4883265691122773,47.79091425292637,0.8418413547200316,0.94379850401643,-0.10195714929639832,130471520.0,0.7707889047356848,77.2586799621582,79.94270237984277,74.57465754447362,0.06948144646010584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,-0.022635401318951476,-0.010258646243927472,0.014482748595350259,-0.018310401565063916,-0.007120829953319641,0.011697108140335866,0.004816042753178484,77.4371337890625,77.73557891845704,77.19308624267578,,,0.014971540269288274,1.4138687063791564,0.014531484653349852,1.3577573818900377,0.01972468504037025,1.56147789942383,53.79005287404695,0.6245795652232005,0.8799547162577841,-0.25537515103458364,131725620.0,0.9835140650694982,77.19308624267578,79.96400925000421,74.42216323534734,0.07179199957408997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,-0.04750037057784251,-0.022635401318951476,-0.010258646243927472,0.014482748595350259,0.00024605795062848657,-0.013592834522001884,-0.0028823330782067336,76.14225921630859,77.2071319580078,76.95877609252929,,,0.02236199778968877,1.9856056496922718,0.02005972605769011,1.5887257097829661,0.022337816172796315,1.6721704089948333,43.07489329511497,0.1603552672590638,0.7360348264580401,-0.5756795591989763,135508500.0,1.6397141138747753,76.95877609252929,80.54242368074081,73.37512850431777,0.093131615916106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,-0.033872242050410506,-0.04750037057784251,-0.022635401318951476,-0.010258646243927472,-0.018310401565063916,0.00474965002319383,-0.02940503302921693,74.64664459228516,76.39765167236328,76.71524810791016,,,0.023662203016557685,2.530255213669389,0.021257654532949567,1.799137159215435,0.022637082777260523,1.7873683807206882,28.659656098481094,-0.4000407656474323,0.5088197080369455,-0.9088604736843778,138945180.0,1.6601770568795549,76.71524810791016,81.46294607870232,71.967550137118,0.12377455819771042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,0.015863859307472472,-0.033872242050410506,-0.04750037057784251,-0.022635401318951476,0.014482748595350259,-0.006033369687838186,0.02828923902324698,73.14861450195312,75.74561920166016,76.42154541015626,,,0.02416741085614808,2.8596575288810273,0.022861951475146386,1.9488436075098208,0.021887582537223484,1.8500650881081655,30.609638613092443,-0.7463682914676042,0.2577821081360356,-1.0041503996036398,140736220.0,1.407276676892416,76.42154541015626,81.86193815720992,70.98115266310259,0.14237850642393965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,-0.06536813793061813,0.015863859307472472,-0.033872242050410506,-0.04750037057784251,-0.010258646243927472,0.023747577392178476,0.020932451445893507,70.88584442138672,74.44735946655274,75.8162857055664,,,0.03052632500820643,3.178902424765121,0.026028964208295965,2.125153973233428,0.025044898815922992,1.929698808427549,20.96257615693419,-1.3782774029879903,-0.06942979408876962,-1.3088476088992207,145955040.0,2.196605201163317,75.8162857055664,82.85561243617362,68.77695897495919,0.185694317918568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,-0.0005849658921750489,-0.06536813793061813,0.015863859307472472,-0.033872242050410506,-0.022635401318951476,-0.007120829953319641,-0.0014492198342186402,68.96602630615234,73.20158004760742,75.21476173400879,,,0.033437133861790154,3.763700524635034,0.026396535655227323,2.5887846155070955,0.025057654287632996,2.131798289328339,22.03044468416637,-1.860742907688575,-0.4276924168087307,-1.4330504908798445,160943380.0,2.6500624008269242,75.21476173400879,83.38250286406459,67.04702060395299,0.21718452446716216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,0.09310071329830327,-0.0005849658921750489,-0.06536813793061813,0.015863859307472472,-0.04750037057784251,0.00024605795062848657,-0.04433882444096482,68.99650268554687,72.56938095092774,75.09423332214355,,,0.05984012904995108,4.18791003981927,0.04371019859755138,3.086757844755771,0.032356398941650176,2.2450345052669274,39.409463487332346,-1.7265298909556606,-0.6874599116381167,-1.039069979317544,168033820.0,2.031717186456869,75.09423332214355,83.36578639421737,66.82268025006974,0.22029795647796366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,-0.03175917954326757,0.09310071329830327,-0.0005849658921750489,-0.06536813793061813,-0.033872242050410506,-0.018310401565063916,-0.002746049520838456,69.05648803710938,71.85156631469727,74.86920013427735,,,0.05953163691060858,4.274977946190065,0.04428263563496466,3.4026165799297265,0.03307421847611073,2.329159204112464,36.820140310131784,-1.784791854693907,-0.9069263002492749,-0.8778655544446321,175318180.0,1.8222616730335668,74.86920013427735,83.45095224635224,66.28744802220245,0.22924652852397479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,0.046384362434174875,-0.03175917954326757,0.09310071329830327,-0.0005849658921750489,0.015863859307472472,0.014482748595350259,0.03301362391567397,69.54454498291015,71.34657974243164,74.68351707458496,,,0.06275396359102153,4.221286029057559,0.04720335966126137,3.540471778969293,0.033955348168730325,2.3808454982306513,39.87080187748778,-1.551188051252467,-1.0357786504499134,-0.5154094008025536,179446280.0,1.2214151221189986,74.68351707458496,83.2380096583839,66.12902449078601,0.22908649508982667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,-0.03243684265642999,0.046384362434174875,-0.03175917954326757,0.09310071329830327,-0.06536813793061813,-0.010258646243927472,0.00815421284137785,70.4829330444336,70.68438873291015,74.34771957397462,,,0.05423155950392081,3.984269906652115,0.04795825253812477,3.581586165708618,0.03452908855573313,2.409187460919291,37.54191997417887,-1.5399440266268556,-1.1366117256853019,-0.4033323009415537,182883580.0,1.0256404648246715,74.34771957397462,82.9540099395212,65.74142920842803,0.23151457542644557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,-0.013280171293683196,-0.03243684265642999,0.046384362434174875,-0.03175917954326757,-0.0005849658921750489,-0.022635401318951476,0.011697108140335866,71.24089813232422,70.10346221923828,73.91952056884766,,,0.05542424739258617,3.38205780633632,0.04772915388992259,3.572879165485677,0.0343843795985246,2.465318273687857,36.39808508462688,-1.5886358486319665,-1.2270165502746349,-0.36161929835733164,188921140.0,1.1972021765272007,73.91952056884766,82.51514987713728,65.32389126055804,0.23256723642528937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,-0.07909206670538349,-0.013280171293683196,-0.03243684265642999,0.046384362434174875,0.09310071329830327,-0.04750037057784251,-0.013592834522001884,69.66208953857422,69.32929611206055,73.26821403503418,,,0.04532141608887376,2.9646210287355417,0.051600267019161615,3.576265534277406,0.03813918234016262,2.5824956220301862,32.265875372428155,-2.0497190738496585,-1.3915570549896397,-0.6581620188600188,197374180.0,1.4527979292934872,73.26821403503418,82.68798790114698,63.84844016892137,0.25713125371415807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,0.07202157201866832,-0.07909206670538349,-0.013280171293683196,-0.03243684265642999,-0.03175917954326757,-0.033872242050410506,0.00474965002319383,69.46957397460938,69.26303100585938,72.83034133911133,,,0.060857379554666594,2.9099621835157508,0.056785871871771365,3.5924700648529075,0.04212579760599664,2.6958036120341715,38.293589887305515,-2.0177607687415104,-1.516797797740014,-0.5009629710014964,206171240.0,1.3837526514367378,72.83034133911133,82.183429970443,63.47725270777965,0.25684593699161706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,-0.0347304662340141,0.07202157201866832,-0.07909206670538349,-0.013280171293683196,0.046384362434174875,0.015863859307472472,-0.006033369687838186,68.1485809326172,68.84656295776367,72.29609107971191,,,0.05555515201718455,2.865946502224335,0.05751265531981528,3.543616265640947,0.04264407560362122,2.746229936575384,36.80991539649512,-2.160921630071826,-1.6456225642063764,-0.5152990658654495,214235020.0,1.1930766501200412,72.29609107971191,81.79414201353703,62.798040145886795,0.2627542040510267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,-0.09875469855651131,-0.0347304662340141,0.07202157201866832,-0.07909206670538349,-0.03243684265642999,-0.06536813793061813,0.023747577392178476,65.98690643310547,68.23491973876953,71.34113960266113,,,0.06679189323447492,3.5363610792115736,0.06221104369897862,3.760315492931844,0.04667016947310918,2.942734733082636,32.9457067737181,-2.7732296070122544,-1.8711439727675523,-0.9020856342447021,229472200.0,1.823637024441305,71.34113960266113,81.74207776693966,60.9402014383826,0.29158317969707787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,0.11980813577708083,-0.09875469855651131,-0.0347304662340141,0.07202157201866832,-0.013280171293683196,-0.0005849658921750489,-0.007120829953319641,65.4519287109375,68.34641342163086,70.77399673461915,73.87037628173829,,0.09574609009514458,4.377039556972309,0.07426791302258097,3.8795486816543145,0.05529857146194458,3.2341666485807052,45.06857514446596,-2.647579860017359,-2.0264311502175136,-0.6211487097998454,243271420.0,1.5239439141679691,70.77399673461915,80.74318975221158,60.804803717026715,0.2817190911225166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,-0.12864693083797174,0.11980813577708083,-0.09875469855651131,-0.0347304662340141,-0.07909206670538349,0.09310071329830327,0.00024605795062848657,64.29297256469727,66.97753105163574,69.77345600128174,73.5925904083252,,0.10730952855323675,4.5700369267936285,0.07777211452693725,3.767328977764585,0.06163869410392229,3.4270434112601778,40.05292328934621,-3.2088832329546193,-2.262921566764935,-0.9459616661896844,255386920.0,1.2624906553554114,69.77345600128174,80.43265631105982,59.11425569150368,0.3055374040690276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,0.04397020160096354,-0.12864693083797174,0.11980813577708083,-0.09875469855651131,0.07202157201866832,-0.03175917954326757,-0.018310401565063916,62.721902465820314,66.09573822021484,68.97365226745606,73.3804100036621,,0.10230029846078213,4.673548858751332,0.07994538298898533,3.791755521133541,0.0629047348687587,3.597186050531634,41.593072706706764,-3.4066110741587465,-2.4916594682436974,-0.9149516059150491,263963160.0,1.2276561623220452,68.97365226745606,79.70238752274554,58.24491701216659,0.3110966261054913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,-0.02448011360747837,0.04397020160096354,-0.12864693083797174,0.11980813577708083,-0.0347304662340141,0.046384362434174875,0.014482748595350259,61.33076782226563,64.7396743774414,68.04312705993652,73.12685165405273,,0.10202539545862425,4.843812055011348,0.07744694184442323,3.8548792786178416,0.06272060897324924,3.6976755287935674,43.998920978147694,-3.642128987537717,-2.7217533721025013,-0.9203756154352156,274275640.0,1.0946418719504218,68.04312705993652,78.604582908209,57.48167121166406,0.3104341703452076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,-0.0076621166847520294,-0.02448011360747837,0.04397020160096354,-0.12864693083797174,-0.09875469855651131,-0.03243684265642999,-0.010258646243927472,61.16388778686523,63.57539710998535,67.12989292144775,72.8709545135498,,0.09150628093283592,4.274492083764626,0.0773143899863566,3.9054265814880997,0.06272624603039509,3.743506373598359,43.661275434745605,-3.8216099409508786,-2.941724685872177,-0.8798852550787015,282840200.0,0.9611688861767175,67.12989292144775,77.4160272286051,56.84375861429039,0.30645466153785494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,-0.06348534057758515,-0.0076621166847520294,-0.02448011360747837,0.04397020160096354,0.11980813577708083,-0.013280171293683196,-0.022635401318951476,58.806800079345706,62.1293643951416,66.11641330718994,72.51672798156739,,0.06455589782900306,4.122608492743571,0.07879999107571405,4.24982402485794,0.06376499178638945,3.9113515951718085,33.860705765262054,-4.2184904540440655,-3.197077839506555,-1.0214126145375104,296447160.0,1.3550246188899229,66.11641330718994,76.82778025586916,55.40504635851073,0.32401536662045116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,-0.021244365731538095,-0.06348534057758515,-0.0076621166847520294,-0.02448011360747837,-0.12864693083797174,-0.07909206670538349,-0.04750037057784251,57.943870544433594,61.11842155456543,65.22385883331299,72.10786750793457,,0.038762551430243486,3.968307461411958,0.07606441488587203,4.269172194102793,0.06329725856049881,3.9227188641900996,34.60241175054955,-4.575320992175293,-3.472726470040303,-1.1025945221349898,302175040.0,1.114429570357631,65.22385883331299,76.77269672682702,53.675020939798955,0.3541292435036205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
