Date,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,revenue_growth,ocf_to_assets,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,0.003051339188621549,,,,,,,,,,,,,,,,,,,0.034240548766916845,0.006848109753383369,0.027392439013533477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,0.0037851059902132,0.003051339188621549,,,,,,,,,,,,,,,,,,0.10328108792126045,0.02613470538695879,0.07714638253430166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,-0.001346687590241591,0.0037851059902132,0.003051339188621549,,,,,,,,,,,,,,,,,0.14098036924289659,0.049103838158146354,0.09187653108475023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,0.006608314937946114,-0.001346687590241591,0.0037851059902132,0.003051339188621549,,,,141.4437683105469,,,,,,2.4835728877361816,,,,,,0.2434725846424044,0.08797758745499797,0.15549499718740645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,-0.012459931045495587,0.006608314937946114,-0.001346687590241591,0.0037851059902132,,,,141.430419921875,,,,,0.007489071793735764,2.4435198176076085,,,,,,0.17948230199516502,0.10627853036303138,0.07320377163213364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,0.004884134609593138,-0.012459931045495587,0.006608314937946114,-0.001346687590241591,0.003051339188621549,,,141.46856994628905,,,,,0.007721436760913226,1.970458125447908,,,,,,0.1820833091554448,0.12143948612151406,0.06064382303393073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,-0.00661555970311245,0.004884134609593138,-0.012459931045495587,0.006608314937946114,0.0037851059902132,,,141.2129638671875,,,,,0.007943639991466389,1.8235761433914774,,,,,,0.10748253926257689,0.11864809674972664,-0.011165557487149744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,0.0050966066797075715,-0.00661555970311245,0.004884134609593138,-0.012459931045495587,-0.001346687590241591,,,141.1385711669922,,,,,0.008533449439843976,1.7587244159667648,,,,,,0.10487329424097425,0.11589313624797618,-0.011019842007001929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,-0.0044621200051010446,0.0050966066797075715,-0.00661555970311245,0.004884134609593138,0.006608314937946114,,,140.7513458251953,141.0975570678711,,,,0.007615747753522578,1.7072208147611547,,2.095396851248668,,,,0.05141967981541029,0.10299844496146301,-0.051578765146052724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,0.003531436225323592,-0.0044621200051010446,0.0050966066797075715,-0.00661555970311245,-0.012459931045495587,,,140.8181121826172,141.1242660522461,,,,0.0055855170207707175,1.5832309510103584,0.006235371750069063,2.0133753843089837,,,,0.04851756328793044,0.09210226862675651,-0.043584705338826066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,0.004263129591409287,0.003531436225323592,-0.0044621200051010446,0.0050966066797075715,0.004884134609593138,0.003051339188621549,,140.8677001953125,141.1681350708008,,,,0.005468983207166921,1.6232869802543348,0.006308135719896801,1.7968725528511214,,,,0.09362038348535862,0.09240589159847694,0.0012144918868816773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,-0.007816698601077698,0.004263129591409287,0.003531436225323592,-0.0044621200051010446,-0.00661555970311245,0.0037851059902132,,140.882958984375,141.04796142578124,,,,0.005864235071110007,1.5469877402454073,0.006658893896496947,1.6852819418184424,,,,0.03963431153923125,0.08185157558662781,-0.04221726404739656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,-0.0006791059315067738,-0.007816698601077698,0.004263129591409287,0.003531436225323592,0.0050966066797075715,-0.001346687590241591,,140.73607788085937,140.93732452392578,,,,0.005166859246598712,1.5202826930028437,0.00665650365000843,1.6395035544848042,,,48.17144729495234,-0.0107217999060083,0.06333690048810059,-0.07405870039410889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,-0.003058053434006447,-0.0006791059315067738,-0.007816698601077698,0.004263129591409287,-0.0044621200051010446,0.006608314937946114,,140.62926025390624,140.69030303955077,,,,0.004968211773984096,1.5164697979838366,0.00614934703335071,1.6118453063724956,,,46.008242017042875,-0.08428687065963913,0.03381214625855265,-0.11809901691819179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,-0.022087268464642817,-0.003058053434006447,-0.0006791059315067738,-0.007816698601077698,0.003531436225323592,-0.012459931045495587,,139.8052215576172,140.3116668701172,,,,0.010053880036704037,2.1249662196689316,0.00836870823888806,1.854098585339645,,,32.47465620234573,-0.3874703945812712,-0.05044436190941212,-0.33702603267185904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,-0.0128968349120816,-0.022087268464642817,-0.003058053434006447,-0.0006791059315067738,0.004263129591409287,0.004884134609593138,,138.50811767578125,139.6879089355469,,,,0.00854302438355185,2.239417973179252,0.008467968951134523,1.9313524767167933,,,25.531982490020724,-0.761349230163006,-0.19262533556013092,-0.5687238946028751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,0.0275423048989758,-0.0128968349120816,-0.022087268464642817,-0.003058053434006447,-0.007816698601077698,-0.00661555970311245,,138.17621154785155,139.5295852661133,,,,0.018692066459503612,2.7029443628325907,0.013119256030831842,2.124966051538999,,,42.13479106522044,-0.748874878570092,-0.3038752441621232,-0.44499963440796886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,-0.0017867906798358923,0.0275423048989758,-0.0128968349120816,-0.022087268464642817,-0.0006791059315067738,0.0050966066797075715,,137.81378784179688,139.27493286132812,,,,0.01867556112029118,2.849820556438874,0.01293988746232081,2.1850516247208587,,,38.17326876422596,-0.7503472512797771,-0.393169645585654,-0.3571776056941231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,-0.01232415698677325,-0.0017867906798358923,0.0275423048989758,-0.0128968349120816,-0.003058053434006447,-0.0044621200051010446,,137.1957580566406,138.91250915527343,140.00503311157226,,,0.01920239328327587,3.3629414210254653,0.013355485118076424,2.4397056095046508,,2.2675512303766596,38.330491313577454,-0.8791354591173217,-0.49036280829198753,-0.3887726508253342,1351500.0,1.6232334443211247,140.00503311157226,143.775614535044,136.2344516881005,0.05386351247053978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,-0.03241551278296517,-0.01232415698677325,-0.0017867906798358923,0.0275423048989758,-0.022087268464642817,0.003531436225323592,,136.3087646484375,138.05699310302734,139.59062957763672,,,0.021951482493627234,3.4201643285777776,0.01609837413305194,2.7725652741233544,0.012317899559562596,2.392970329216169,27.698157780535055,-1.323805808027032,-0.6570514082389964,-0.6667543997880356,1464480.0,2.075617283950617,139.59062957763672,144.653990021162,134.52726913411144,0.07254585008815613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,0.021613497690570638,-0.03241551278296517,-0.01232415698677325,-0.0017867906798358923,-0.0128968349120816,0.004263129591409287,0.003051339188621549,136.34691467285157,137.4275161743164,139.2978256225586,,,0.024648438535236877,3.6624159815188078,0.018147107282658993,2.95091697734903,0.013442567706033057,2.3738947651000757,38.3274615500393,-1.4288625770888643,-0.8114136420089701,-0.6174489350798942,1508575.0,1.3745422004209271,139.2978256225586,144.66236706109652,133.9332841840207,0.07702261560167743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,0.018124166431519706,0.021613497690570638,-0.03241551278296517,-0.01232415698677325,0.0275423048989758,-0.007816698601077698,0.0037851059902132,136.1313690185547,137.15379028320314,139.1008758544922,,,0.02231733673343033,3.3610291576186855,0.019412924736464554,3.031986760225638,0.014133720640515279,2.35863435102204,42.85708751729485,-1.2993548162049535,-0.9090018768481669,-0.3903529393567866,1530800.0,0.9825581395348837,139.1008758544922,144.39324426696996,133.80850744201442,0.07609396245662614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,0.046200706391746005,0.018124166431519706,0.021613497690570638,-0.03241551278296517,-0.0017867906798358923,-0.0006791059315067738,-0.001346687590241591,137.23772277832032,137.5257553100586,139.23153991699218,,,0.030794957737310308,4.091605824536129,0.024663270522908464,3.4707131904875013,0.017681557493360905,2.5551083724861527,56.15459998503529,-0.6756077436886869,-0.862323050216271,0.18671530652758406,1606510.0,1.4514693341466907,139.23153991699218,144.88404982222056,133.5790300117638,0.08119582543722965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,-0.011785232561908443,0.046200706391746005,0.018124166431519706,0.021613497690570638,-0.01232415698677325,-0.003058053434006447,0.006608314937946114,138.3459686279297,137.77086334228517,139.23058319091797,,,0.030705802655711215,3.8588860179242372,0.025048575049837596,3.6109137194748513,0.017855452699717667,2.6113795129236737,52.324404840644405,-0.31464870940405376,-0.7527881820538276,0.4381394726497738,1625845.0,0.7810707662784583,139.23058319091797,144.88085780257646,133.58030857925948,0.0811642741438586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,-0.0223101127430132,-0.011785232561908443,0.046200706391746005,0.018124166431519706,-0.03241551278296517,-0.022087268464642817,-0.012459931045495587,139.706005859375,138.00738525390625,139.1595260620117,,,0.02751920668794725,3.7787733246814925,0.02507249125951406,3.599468826629635,0.018350379767864352,2.72678370598464,46.44599075345272,-0.28161724053086346,-0.6585539937492348,0.3769367532183714,1697985.0,1.410966527972862,139.1595260620117,144.77277628618867,133.54627583783474,0.08067360364069667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,0.005139456221215255,-0.0223101127430132,-0.011785232561908443,0.046200706391746005,0.021613497690570638,-0.0128968349120816,0.004884134609593138,140.6368621826172,138.49188842773438,139.08989868164062,,,0.026813450566711472,3.460222384177439,0.02452485140351916,3.5613191828481234,0.018354300437789683,2.7463358297824585,49.18457511017146,-0.19546626465862005,-0.565936447931112,0.3704701832724919,1713980.0,0.7353644733310774,139.08989868164062,144.62593219556214,133.5538651677191,0.07960367454998026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,0.019634888668224493,0.005139456221215255,-0.0223101127430132,-0.011785232561908443,0.018124166431519706,0.0275423048989758,-0.00661555970311245,141.62685852050782,138.87911376953124,139.20434951782227,,,0.02697711265556772,3.5803964097095617,0.023790769250473052,3.4707127836641236,0.018814456778596576,2.797839417601561,53.259704464495435,0.09338094539322128,-0.43407296926624533,0.5274539146594666,1682130.0,0.7326425424907707,139.20434951782227,144.94146298414176,133.46723605150277,0.0824272156177847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,0.006686035627906373,0.019634888668224493,0.005139456221215255,-0.0223101127430132,0.046200706391746005,-0.0017867906798358923,0.0050966066797075715,141.53529052734376,139.38650665283203,139.3307197570801,,,0.016521880680924823,2.821208129960877,0.023751834727971925,3.456406977248503,0.018836121517312343,2.8207293009846808,55.13662137466113,0.3947018045964512,-0.26831801449370607,0.6630198190901573,1711870.0,1.0379876976639582,139.3307197570801,145.3454757895684,133.31596372459177,0.08633783049387687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,0.002125538198534338,0.006686035627906373,0.019634888668224493,0.005139456221215255,-0.011785232561908443,-0.01232415698677325,-0.0044621200051010446,141.8443115234375,140.0951400756836,139.50382461547852,,,0.015276421528394925,2.7105751892707017,0.02308836582603724,3.2847306035974695,0.01879210154828998,2.8622181065510603,60.690542618528035,0.6506295330175078,-0.0845285049914633,0.7351580380089711,1730695.0,0.8925893932784228,139.50382461547852,145.84355375288308,133.16409547807396,0.09088968212705391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,-0.008682299988251208,0.002125538198534338,0.006686035627906373,0.019634888668224493,-0.0223101127430132,-0.03241551278296517,0.003531436225323592,142.5386535644531,141.12232971191406,139.58966140747071,,,0.010155148155666946,2.3843899325058486,0.019760533746014546,3.0815816285936704,0.018916721655414692,2.9270734513585124,61.64865316094118,0.7440605010555998,0.08118929621794933,0.6628712048376505,1771425.0,1.0286069125139365,139.58966140747071,146.05627637580628,133.12304643913515,0.09265177525517625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,-0.008959221471154688,-0.008682299988251208,0.002125538198534338,0.006686035627906373,0.005139456221215255,0.021613497690570638,0.004263129591409287,142.83432006835938,141.73559112548827,139.58155364990233,,,0.011906410777021904,2.620919265056034,0.019729375208152374,3.0405708246167364,0.01901915236360499,2.995743900982883,54.312760704688685,0.7068285028785226,0.20631713755006398,0.5005113653284586,1757240.0,0.7976713482506658,139.58155364990233,146.0382863409092,133.12482095889547,0.09251555842689076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,0.012480739665905238,-0.008959221471154688,-0.008682299988251208,0.002125538198534338,0.019634888668224493,0.018124166431519706,-0.007816698601077698,142.93350830078126,142.28018341064453,139.71698684692382,,,0.009460102716419012,2.4854847393702757,0.019377675226722013,3.0329405745399187,0.019115033724585846,3.0324636673827783,57.28033891681002,0.8103581774844031,0.32712534553693184,0.48323283194747124,1738780.0,0.6509736711947457,139.71698684692382,146.3596818833204,133.07429181052723,0.09508786563904978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,-0.013126503604386497,0.012480739665905238,-0.008959221471154688,-0.008682299988251208,0.006686035627906373,0.046200706391746005,-0.0006791059315067738,142.46616821289064,142.0007293701172,139.76324234008788,,,0.010440323750554025,2.538894753970652,0.013107203232684064,2.6800514419657646,0.01937780545750909,3.0753823162266327,56.971717139802955,0.7323508428991943,0.4081704450093843,0.32418039788980996,1706645.0,0.46945908492978916,139.76324234008788,146.43688334456778,133.089601335608,0.09549922987963924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,-0.0007424126304123035,-0.013126503604386497,0.012480739665905238,-0.008959221471154688,0.002125538198534338,-0.011785232561908443,-0.003058053434006447,141.91680908203125,141.88056030273438,139.82571182250976,,,0.010147034505748487,2.483575418764423,0.01263666540566557,2.5970753040175625,0.019362302722846673,3.103994511746207,65.92787548555361,0.6545221170163416,0.45744077941077577,0.1970813376055658,1692475.0,0.4730350522164286,139.82571182250976,146.52832010252968,133.12310354248984,0.09587089802951249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,-0.05391879302744351,-0.0007424126304123035,-0.013126503604386497,0.012480739665905238,-0.008682299988251208,-0.0223101127430132,-0.022087268464642817,140.0951416015625,141.3168975830078,139.66214141845703,,,0.024950452721537373,2.617100649602372,0.020269665343350105,2.5007452910541104,0.02239757130877827,3.050107058841873,47.37156934730778,-0.021054790201588958,0.36174166548830283,-0.3827964556898918,1710210.0,0.8863823740944095,139.66214141845703,146.81831336576204,132.505969471152,0.1024783362853305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,-0.05013607760794092,-0.05391879302744351,-0.0007424126304123035,-0.013126503604386497,-0.008959221471154688,0.005139456221215255,-0.0128968349120816,137.19000396728515,140.01216201782228,139.25202522277831,,,0.029689393790960583,3.7730508289039024,0.02459505452104279,3.196985046979968,0.024854403977700917,3.3791521149140458,35.16053195845376,-1.0842199110669242,0.07254935017725744,-1.1567692612441816,1738815.0,1.3045666157699354,139.25202522277831,148.22916833685227,130.27488210870436,0.12893375302387353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,-0.03481180322789035,-0.05013607760794092,-0.05391879302744351,-0.0007424126304123035,0.012480739665905238,0.019634888668224493,0.0275423048989758,133.0488021850586,137.99115524291992,138.43513450622558,,,0.0231297878302609,4.898483458839095,0.023436895332680226,3.6919840991046855,0.024754367600823654,3.5813484413844043,18.74835966905343,-2.2570902244849265,-0.3933785647551794,-1.8637116597297472,1755580.0,1.5466683375294774,138.43513450622558,150.1518175854002,126.71845142705094,0.16927325741353216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,-0.007868089483253682,-0.03481180322789035,-0.05013607760794092,-0.05391879302744351,-0.013126503604386497,0.006686035627906373,-0.0017867906798358923,129.0907211303711,135.77844467163087,137.58247566223145,,,0.024214038723572615,6.048711415582014,0.02237472360796739,4.293803084776333,0.024737885874567635,3.875105031012418,19.1550211068964,-3.227129756344283,-0.9601288030730002,-2.2670009532712827,1818670.0,1.810718821996294,137.58247566223145,151.53988331211804,123.62506801234485,0.20289513737421602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,0.000630537300184919,-0.007868089483253682,-0.03481180322789035,-0.05013607760794092,-0.0007424126304123035,0.002125538198534338,-0.01232415698677325,125.16893310546875,133.54287109375,136.8190055847168,,,0.024625898963826304,6.477047845967095,0.022242058266193177,4.480311632365759,0.024740175680459518,3.8825211179816144,21.33417699352546,-3.944245968504873,-1.556952236159375,-2.387293732345498,1943435.0,2.4127897254088766,136.8190055847168,152.51508014394372,121.12293102548985,0.22944289782179572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,0.06330217072832545,0.000630537300184919,-0.007868089483253682,-0.03481180322789035,-0.05391879302744351,-0.008682299988251208,-0.03241551278296517,124.30816955566407,132.20165557861327,136.66199264526367,,,0.04366952192919875,7.7733360044804245,0.03373656788020482,5.195218327041398,0.02828515190748859,4.138399977817534,35.88185441774294,-3.8473600833314663,-2.0150338055937933,-1.832326277737673,1990395.0,1.999050439736836,136.66199264526367,152.60585345348176,120.71813183704556,0.2333327723327422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
