Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,137.105068042598,139.5157928466797,136.367467535606,139.5157928466797,3027600,0.0,0.0
2020-01-03 00:00:00-05:00,137.1770434505943,137.93263829742162,136.5833559028256,137.78871154785156,2216500,0.0,0.0
2020-01-06 00:00:00-05:00,136.05263035439904,138.12153260243076,135.08114546248132,137.8966522216797,2389700,0.0,0.0
2020-01-07 00:00:00-05:00,137.95062791097007,139.6237385727567,137.03311207047807,139.24594116210938,2140100,0.0,0.0
2020-01-08 00:00:00-05:00,139.03906940074268,141.89954168767466,138.4633623624753,141.3418426513672,3053200,0.0,0.0
2020-01-09 00:00:00-05:00,142.07943016954803,142.4032584858993,140.85608027728873,142.1693878173828,2240200,0.0,0.0
2020-01-10 00:00:00-05:00,142.1874187014521,142.51123337556683,140.45133447563813,140.89210510253906,2449600,0.0,0.0
2020-01-13 00:00:00-05:00,140.97301444642372,143.50066773468646,140.9640241723962,143.27578735351562,1985300,0.0,0.0
2020-01-14 00:00:00-05:00,143.1588177327433,147.9712624579402,142.68207251405804,145.8394012451172,5076600,0.0,0.0
2020-01-15 00:00:00-05:00,146.64000159965389,146.64000159965389,142.7270775089888,143.15884399414062,2971800,0.0,0.0
2020-01-16 00:00:00-05:00,144.4541591648124,145.2457425031677,142.87999648778907,143.50965881347656,2343700,0.0,0.0
2020-01-17 00:00:00-05:00,143.37474211222562,144.98487967897796,142.6281375640367,143.90545654296875,1846100,0.0,0.0
2020-01-21 00:00:00-05:00,143.11390048094856,143.16786958403017,141.05398820925927,141.70164489746094,2460400,0.0,0.0
2020-01-22 00:00:00-05:00,141.66563786363224,142.88898758260058,139.84860069451574,139.91156005859375,1911100,0.0,0.0
2020-01-23 00:00:00-05:00,139.4258398047884,139.73167383666552,137.38392204963793,139.31790161132812,2059100,0.0,0.0
2020-01-24 00:00:00-05:00,140.0015361566461,140.0015361566461,137.00612769108227,138.58929443359375,1973600,0.0,0.0
2020-01-27 00:00:00-05:00,135.02712038358922,135.09007972677918,132.68835990320815,133.5699005126953,3368400,0.0,0.0
2020-01-28 00:00:00-05:00,134.70334265175143,134.8832442039943,132.32860647556294,133.48898315429688,2190000,0.0,0.0
2020-01-29 00:00:00-05:00,134.17263038648417,134.99119824655966,133.04822851020754,133.1831512451172,2521600,0.0,0.0
2020-01-30 00:00:00-05:00,131.3301236974684,133.48896955567704,128.955387763196,133.363037109375,3380200,0.0,0.0
2020-01-31 00:00:00-05:00,132.31959427726903,132.49049180193737,129.16226559728298,130.1067657470703,3286200,0.0,0.0
2020-02-03 00:00:00-05:00,130.88038558146235,132.5894710369558,129.17130012596888,129.38717651367188,1988400,0.0,0.0
2020-02-04 00:00:00-05:00,131.66294639456265,133.34506079029214,131.33012785998864,132.6884002685547,2573700,0.0,0.0
2020-02-05 00:00:00-05:00,134.47848826151863,135.6928479935896,133.86682012059578,134.88327026367188,2013700,0.0,0.0
2020-02-06 00:00:00-05:00,136.1695921369542,136.1695921369542,133.56997511045776,133.69590759277344,1706800,0.0,0.0
2020-02-07 00:00:00-05:00,132.49951591663435,141.62066311750235,131.7079326270131,140.01951599121094,6532600,0.0,0.0
2020-02-10 00:00:00-05:00,142.8439993293639,144.18427741468895,140.50523822754025,141.02696228027344,3948600,0.0,0.0
2020-02-11 00:00:00-05:00,142.36724899918036,143.52762551030995,141.10791086416125,142.12437438964844,2016800,0.0,0.0
2020-02-12 00:00:00-05:00,143.20381716015268,143.75252581308544,141.43175874292442,142.58314514160156,1607500,0.0,0.0
2020-02-13 00:00:00-05:00,141.93552624648342,145.56960168385257,140.75715498865947,145.2457733154297,2624400,0.0,0.0
2020-02-14 00:00:00-05:00,144.33719753697915,145.08378815658298,142.12436904299244,142.68206787109375,1679000,0.0,0.0
2020-02-18 00:00:00-05:00,143.302752532424,144.74199226763355,140.67615168243276,142.63711547851562,1924000,0.0,0.0
2020-02-19 00:00:00-05:00,143.02393785277192,145.44365321128444,142.87102082415356,144.94891357421875,1699300,0.0,0.0
2020-02-20 00:00:00-05:00,144.88591386026857,148.64590660392528,143.4736587190686,148.34007263183594,2602500,0.0,0.0
2020-02-21 00:00:00-05:00,146.85589884456738,147.64748228448735,145.4436569990131,146.84690856933594,1645300,0.0,0.0
2020-02-24 00:00:00-05:00,140.55922368834754,141.87253110864165,137.2849659997447,139.29090881347656,3116300,0.0,0.0
2020-02-25 00:00:00-05:00,140.0195210787042,140.1454535406643,130.25970723716642,130.9703369140625,4223800,0.0,0.0
2020-02-26 00:00:00-05:00,132.6074285101563,134.3794865706911,129.13527574021967,130.0078125,2766300,0.0,0.0
2020-02-27 00:00:00-05:00,126.6166471466099,130.87139391719472,122.76669604988805,124.8176040649414,3535000,0.0,0.0
2020-02-28 00:00:00-05:00,121.43539004705829,127.01242003002393,120.58983772767047,126.98543548583984,4391200,0.0,0.0
2020-03-02 00:00:00-05:00,127.89395278194763,128.19980050547528,121.68726028615446,125.70812225341797,4418600,0.0,0.0
2020-03-03 00:00:00-05:00,125.93300463897468,127.8849645638058,119.24056276777756,119.7173080444336,4373300,0.0,0.0
2020-03-04 00:00:00-05:00,121.48940600988857,122.74874470200417,118.89877896381095,122.70376586914062,2854700,0.0,0.0
2020-03-05 00:00:00-05:00,118.74583868442765,119.76230246073756,115.8134032785553,116.87483215332031,3150000,0.0,0.0
2020-03-06 00:00:00-05:00,113.68355446009157,118.11336537846212,111.91162871328142,115.42835998535156,3886300,0.65,0.0
2020-03-09 00:00:00-04:00,108.84693564863272,109.91370820390739,102.92544269483248,104.5979232788086,4048100,0.0,0.0
2020-03-10 00:00:00-04:00,108.61187632482054,110.06738812823959,102.9435218765647,109.09101867675781,3564900,0.0,0.0
2020-03-11 00:00:00-04:00,106.12575586854538,106.94843946158251,98.11592311738985,100.35795593261719,4746400,0.0,0.0
2020-03-12 00:00:00-04:00,93.2973465534556,95.08735687159044,86.96903797606554,87.69227600097656,5156500,0.0,0.0
2020-03-13 00:00:00-04:00,92.62837614183958,96.44344410868625,86.78825091814969,96.39823913574219,4275000,0.0,0.0
2020-03-16 00:00:00-04:00,83.17206203172577,90.28689199507983,81.80695343017578,81.80695343017578,4417400,0.0,0.0
2020-03-17 00:00:00-04:00,83.9857013824426,90.54002135038243,80.17967640804709,85.84803009033203,5548700,0.0,0.0
2020-03-18 00:00:00-04:00,81.71656290272661,91.03725733477313,81.1831800818043,90.1151351928711,6997700,0.0,0.0
2020-03-19 00:00:00-04:00,89.36477866983518,105.01379036712164,88.02679695344237,100.96366882324219,4646900,0.0,0.0
2020-03-20 00:00:00-04:00,102.95254915861419,107.31004184823578,96.36206623164306,100.40314483642578,4479200,0.0,0.0
2020-03-23 00:00:00-04:00,100.29467941433056,104.01030213414819,96.95875365486971,101.03599548339844,3933900,0.0,0.0
2020-03-24 00:00:00-04:00,106.67720307822296,110.11257339390292,104.35381003283538,108.52145385742188,3014400,0.0,0.0
2020-03-25 00:00:00-04:00,109.71480366942204,114.75937191505669,103.90179924021383,106.95746612548828,4133200,0.0,0.0
2020-03-26 00:00:00-04:00,107.90671683786353,114.8136140108244,107.59030274564213,113.5479507446289,2713900,0.0,0.0
2020-03-27 00:00:00-04:00,108.53049367040272,112.4178790440487,104.86911241758919,109.00963592529297,2619400,0.0,0.0
2020-03-30 00:00:00-04:00,110.63693861516894,113.5570047301228,107.80728244778919,112.38174438476562,2281000,0.0,0.0
2020-03-31 00:00:00-04:00,110.74539469532473,112.86989680593658,107.8162939423846,109.62438201904297,2643800,0.0,0.0
2020-04-01 00:00:00-04:00,104.87814978551958,107.35522849491372,101.52414726400815,102.5909194946289,2569600,0.0,0.0
2020-04-02 00:00:00-04:00,101.73210823761136,106.04440359177379,100.88230435286847,105.4477310180664,2336100,0.0,0.0
2020-04-03 00:00:00-04:00,104.18205095843705,104.86912647694655,97.35652143388374,98.73970794677734,3205200,0.0,0.0
2020-04-06 00:00:00-04:00,102.19315441062413,108.3135304430102,102.16603418893281,107.59933471679688,3512600,0.0,0.0
2020-04-07 00:00:00-04:00,112.92415500689499,113.43945988244626,104.64310750807454,104.82391357421875,3189300,0.0,0.0
2020-04-08 00:00:00-04:00,111.1974252586437,115.02153486942773,108.41296775128444,113.49369812011719,5576500,0.0,0.0
2020-04-09 00:00:00-04:00,117.17315999265351,117.52573665082123,108.62994574119062,110.55555725097656,4745600,0.0,0.0
2020-04-13 00:00:00-04:00,113.1773067969308,113.1773067969308,110.05834986011983,111.67658996582031,2821800,0.0,0.0
