Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,22.264150358225816,22.399412164155216,22.020678075584584,22.2551326751709,9125500,0.0,0.0
2020-01-03 00:00:00-05:00,22.80519150458662,22.949470944240474,22.16494998616937,22.3272647857666,11562600,0.0,0.0
2020-01-06 00:00:00-05:00,22.543687599874758,22.967508307571528,22.31825072387601,22.895368576049805,14422600,0.0,0.0
2020-01-07 00:00:00-05:00,22.85930145186748,22.85930145186748,21.840325725308507,22.246112823486328,12406300,0.0,0.0
2020-01-08 00:00:00-05:00,22.06576100141043,22.201024504179898,21.425521093408317,21.687026977539062,14021100,0.0,0.0
2020-01-09 00:00:00-05:00,21.723097382332544,21.912463531494236,21.164013176334805,21.81327247619629,13480200,0.0,0.0
2020-01-10 00:00:00-05:00,21.768183269550004,21.84934067905105,21.57881712734543,21.714078903198242,8385000,0.0,0.0
2020-01-13 00:00:00-05:00,21.59685217739714,21.614885819289302,21.27222254408346,21.416501998901367,11442700,0.0,0.0
2020-01-14 00:00:00-05:00,21.272227106500967,21.678014235175347,21.073843243564127,21.587839126586914,13325200,0.0,0.0
2020-01-15 00:00:00-05:00,21.42551912337563,21.533727851705372,21.18204690471362,21.254186630249023,9940800,0.0,0.0
2020-01-16 00:00:00-05:00,21.38945034397413,21.650957947765956,21.335345974893603,21.47060775756836,10188100,0.0,0.0
2020-01-17 00:00:00-05:00,21.64193810828582,21.84933960236968,21.488640977887595,21.605867385864258,14378500,0.0,0.0
2020-01-21 00:00:00-05:00,21.443553660563282,22.11084652610505,21.290256534699182,21.43453598022461,21047800,0.0,0.0
2020-01-22 00:00:00-05:00,21.470610709266676,21.77720504278389,21.335348907996636,21.578821182250977,12042500,0.0,0.0
2020-01-23 00:00:00-05:00,21.35337774717151,21.371413107147863,20.884468707465846,21.263202667236328,12567900,0.0,0.0
2020-01-24 00:00:00-05:00,21.191062825007865,21.191062825007865,20.586892028858713,20.830364227294922,11684500,0.0,0.0
2020-01-27 00:00:00-05:00,20.199147436768545,20.307357913799365,19.450696940475844,19.522836685180664,18996600,0.0,0.0
2020-01-28 00:00:00-05:00,19.658093592575526,19.937636538596447,19.333465682276955,19.91058349609375,8773600,0.0,0.0
2020-01-29 00:00:00-05:00,20.136018928501073,20.2261940104989,19.49577911421508,19.50479507446289,10328600,0.0,0.0
2020-01-30 00:00:00-05:00,19.14409487400247,19.811387673366042,19.117043555615904,19.793354034423828,10652100,0.0,0.0
2020-01-31 00:00:00-05:00,19.369537624913853,19.739253995486504,19.144100729689214,19.6671142578125,12501900,0.0,0.0
2020-02-03 00:00:00-05:00,19.667112579477003,19.775323036727144,19.324449284754145,19.387571334838867,11481700,0.0,0.0
2020-02-04 00:00:00-05:00,19.81138845872664,19.982720935068272,19.486760585593593,19.540864944458008,11941000,0.0,0.0
2020-02-05 00:00:00-05:00,20.00977873583405,20.6229673486952,19.9105859543574,20.361459732055664,12034200,0.0,0.0
2020-02-06 00:00:00-05:00,20.451634813830363,20.469670177709908,19.865499247320848,20.072900772094727,8205500,0.0,0.0
2020-02-07 00:00:00-05:00,19.784342142682892,19.928621616106987,19.549887568381987,19.658096313476562,10241400,0.0,0.0
2020-02-10 00:00:00-05:00,19.396586562094697,19.477743964777044,19.19820275550821,19.297393798828125,10099000,0.0,0.0
2020-02-11 00:00:00-05:00,19.631039514049384,19.71219691021716,19.387567325546062,19.594968795776367,12984000,0.0,0.0
2020-02-12 00:00:00-05:00,20.081914918851755,20.343420769282307,19.748267625602665,20.154054641723633,9893900,0.0,0.0
2020-02-13 00:00:00-05:00,19.964686760058726,20.199141288977835,19.748267591813388,20.009775161743164,10072300,0.0,0.0
2020-02-14 00:00:00-05:00,20.05486017388102,20.154052929382168,19.694161590167543,19.946651458740234,8415500,0.0,0.0
2020-02-18 00:00:00-05:00,19.676135152141768,19.820414651043386,19.28838335386343,19.71220588684082,8500200,0.0,0.0
2020-02-19 00:00:00-05:00,19.820407592015755,20.154054889364502,19.793356270573074,20.090932846069336,7035300,0.0,0.0
2020-02-20 00:00:00-05:00,20.30734972312641,20.36145407984603,19.784336354979477,19.793354034423828,7202300,0.0,0.0
2020-02-21 00:00:00-05:00,19.51381540913671,19.540868453400098,18.837504782073875,19.171152114868164,11631000,0.0,0.0
2020-02-24 00:00:00-05:00,18.260386850317182,18.287439894461485,17.800495419545204,17.88165283203125,12540100,0.0,0.0
2020-02-25 00:00:00-05:00,17.989862643497663,18.043967009899085,16.91678267684652,17.14221954345703,13040400,0.0,0.0
2020-02-26 00:00:00-05:00,17.340605893964753,17.376676623453537,16.529033399884646,16.59215545654297,16143400,0.0,0.0
2020-02-27 00:00:00-05:00,15.951916083763365,16.619209124719166,15.573182009713086,15.681390762329102,20069300,0.0,0.0
2020-02-28 00:00:00-05:00,15.113285974468083,15.46496689482199,14.698481294098583,15.293634414672852,27295500,0.0,0.0
2020-03-02 00:00:00-05:00,15.555144475018881,15.573179837922096,14.761607426693093,15.528091430664062,20530300,0.0,0.0
2020-03-03 00:00:00-05:00,15.254708986825792,15.564541929126854,14.316098090898983,14.53480339050293,26031300,0.18,0.0
2020-03-04 00:00:00-05:00,14.753509859357216,14.753509859357216,13.787560129532327,14.024491310119629,30188600,0.0,0.0
2020-03-05 00:00:00-05:00,13.66909635798631,13.705547246845297,13.140558035002126,13.432165145874023,28694400,0.0,0.0
2020-03-06 00:00:00-05:00,12.994754850859158,13.19523431078292,11.6187322362649,11.91033935546875,30003000,0.0,0.0
2020-03-09 00:00:00-04:00,8.875799423389756,8.875799423389756,7.199057283262291,7.426875114440918,74704100,0.0,0.0
2020-03-10 00:00:00-04:00,8.647981010428984,8.720882784689428,6.998576846935445,7.891624450683594,62821800,0.0,0.0
2020-03-11 00:00:00-04:00,7.408649816540358,7.590904248196311,7.080591405030802,7.135267734527588,35888800,0.0,0.0
2020-03-12 00:00:00-04:00,6.515602105694636,6.734307419429793,5.850372791290283,5.850372791290283,38621400,0.0,0.0
2020-03-13 00:00:00-04:00,6.670518104947561,6.697856049925028,5.75924516116106,6.515601634979248,43906600,0.0,0.0
2020-03-16 00:00:00-04:00,5.431187403426385,6.223994851276666,5.285383854726246,5.412961959838867,37973700,0.0,0.0
2020-03-17 00:00:00-04:00,5.586103293869372,5.832146973256126,5.084902997012116,5.595215797424316,36224500,0.0,0.0
2020-03-18 00:00:00-04:00,5.0940163190334244,5.367397964218673,3.87291033361947,4.2009687423706055,45137200,0.0,0.0
2020-03-19 00:00:00-04:00,4.355885255560737,4.866198097987591,4.10072861708289,4.374110698699951,39826500,0.0,0.0
2020-03-20 00:00:00-04:00,4.674830479624785,4.884423281865141,4.155404725934648,4.6019287109375,49166700,0.0,0.0
2020-03-23 00:00:00-04:00,4.7386193061156305,4.902648720057705,4.4652376737602,4.7750701904296875,27219200,0.0,0.0
2020-03-24 00:00:00-04:00,5.3947360923345435,6.333347015129188,5.2944959432156145,6.0417399406433105,48419800,0.0,0.0
2020-03-25 00:00:00-04:00,6.852773479544654,6.852773479544654,5.504089316491931,6.169318675994873,51372200,0.0,0.0
2020-03-26 00:00:00-04:00,6.26955916993503,7.080592125073164,6.1510935600471885,6.42447566986084,32866100,0.0,0.0
2020-03-27 00:00:00-04:00,5.987064193124912,6.205769520138074,5.631667384935235,5.823034763336182,33438800,0.0,0.0
2020-03-30 00:00:00-04:00,5.741019787913267,6.078190676835503,5.494976107547201,5.804808616638184,28100100,0.0,0.0
2020-03-31 00:00:00-04:00,6.196657955992492,6.369799482226799,5.959726714570514,6.242221355438232,34498500,0.0,0.0
2020-04-01 00:00:00-04:00,6.023514374005815,6.10552864474565,5.67723054568133,6.014401435852051,27200600,0.0,0.0
2020-04-02 00:00:00-04:00,6.205768869652268,7.472438175487293,6.160205481898221,6.8527727127075195,51270900,0.0,0.0
2020-04-03 00:00:00-04:00,7.135267131279035,7.317521547526354,6.688743594208699,6.934787273406982,35876800,0.0,0.0
2020-04-06 00:00:00-04:00,7.135268160123055,7.290184653535299,6.9347882733435355,7.208169937133789,28269000,0.0,0.0
2020-04-07 00:00:00-04:00,7.791384322368369,8.046540518984964,7.089704129879491,7.326634883880615,40153500,0.0,0.0
2020-04-08 00:00:00-04:00,7.563566774066151,8.010090376832627,7.5362288248712765,7.973639488220215,27550400,0.0,0.0
2020-04-09 00:00:00-04:00,8.766445927911034,8.86668564244548,7.2628454300773475,7.481551170349121,62286900,0.0,0.0
2020-04-13 00:00:00-04:00,7.791384285099128,7.791384285099128,6.998576448796378,7.1534929275512695,46429300,0.0,0.0
2020-04-14 00:00:00-04:00,7.1626062373076484,7.4268749504001415,6.834547820266766,6.9530134201049805,37407700,0.0,0.0
2020-04-15 00:00:00-04:00,6.515602675987534,6.561166069739315,6.196657181609585,6.333347797393799,34865300,0.0,0.0
2020-04-16 00:00:00-04:00,6.360686371202616,6.360686371202616,5.95061364254717,6.078191757202148,26960600,0.0,0.0
2020-04-17 00:00:00-04:00,6.287783764128021,6.907449245452881,6.278670825587196,6.907449245452881,34351200,0.0,0.0
2020-04-20 00:00:00-04:00,6.2877840815511945,7.308410219619623,6.105529212293439,6.9530134201049805,41649500,0.0,0.0
2020-04-21 00:00:00-04:00,6.661406086297576,7.0714792283142724,6.524715038958678,6.798097133636475,34791200,0.0,0.0
2020-04-22 00:00:00-04:00,7.1534924992320095,7.563565583358461,7.117041616357943,7.4997758865356445,39590700,0.0,0.0
2020-04-23 00:00:00-04:00,7.8369482134988235,8.219682946240624,7.6638058553711375,8.128555297851562,43765500,0.0,0.0
2020-04-24 00:00:00-04:00,8.374598302082223,8.729995077069454,7.946300627292321,8.073878288269043,46122800,0.0,0.0
2020-04-27 00:00:00-04:00,7.745819299371538,8.292583362244303,7.527114021845441,8.119441032409668,27910700,0.0,0.0
2020-04-28 00:00:00-04:00,8.465727353240066,8.74822240626927,8.237909070462822,8.675320625305176,28508700,0.0,0.0
2020-04-29 00:00:00-04:00,9.258532497207652,10.087790694673576,9.203856610043722,10.042227745056152,37511600,0.0,0.0
2020-04-30 00:00:00-04:00,10.115129164500104,10.124241232680236,9.331433943211907,9.568365097045898,45404700,0.0,0.0
2020-05-01 00:00:00-04:00,9.27676157479069,9.477241055677313,8.839349981189814,8.894026756286621,28085800,0.0,0.0
2020-05-04 00:00:00-04:00,8.411046838984943,9.149178129004792,8.247018339358505,9.14006519317627,25440100,0.0,0.0
2020-05-05 00:00:00-04:00,9.67771793869982,9.805296455517047,8.884910632685553,8.985150337219238,30398500,0.0,0.0
