Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Sig,Vol_MA_20,Vol_Ratio,Vol_Change,DoW,Month,Quarter,DoM,IsMonthEnd,IsQtrEnd
2020-01-02 05:00:00,71.47660718407792,72.5285891982157,71.22326675908423,72.46826934814453,135480400,0.0,0.0,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.3432830810547,73.8339012145996,75.28797225952148,73.87037628173829,0.01322372732669505,1.3222092514188575,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.0,0.0,136739100.0,0.9268980123461394,0.08002928836938783,3,1,1,2,0,0
2020-01-03 05:00:00,71.69616734789946,72.52375386627762,71.53933722124737,71.76372528076172,146322800,0.0,0.0,0.007968135961170297,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.3432830810547,73.8339012145996,75.28797225952148,73.87037628173829,0.01322372732669505,1.3222092514188575,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,-0.015807078434860955,-0.008781710241589418,136739100.0,0.9268980123461394,0.08002928836938783,4,1,1,3,0,0
2020-01-06 05:00:00,70.88546446996966,72.37415398165305,70.6345318765685,72.3355484008789,118387200,0.0,0.0,-0.004702586654699026,0.007968135961170297,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.3432830810547,73.8339012145996,75.28797225952148,73.87037628173829,0.01322372732669505,1.3222092514188575,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,-0.002409154684229975,-0.006170007144310957,136739100.0,0.9268980123461394,-0.19091761502650306,0,1,1,6,0,0
2020-01-07 05:00:00,72.34523502804498,72.60099067586457,71.77581901614933,71.9953842163086,108872000,0.0,0.0,0.016085808215032138,-0.004702586654699026,0.007968135961170297,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.3432830810547,73.8339012145996,75.28797225952148,73.87037628173829,0.01322372732669505,1.3222092514188575,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,-0.008537972371513547,-0.006972163386588257,136739100.0,0.9268980123461394,-0.08037355389771872,1,1,1,7,0,0
2020-01-08 05:00:00,71.6985739444987,73.45508735263148,71.6985739444987,73.15348815917969,132079200,0.0,0.0,0.021241140572948014,0.016085808215032138,-0.004702586654699026,0.007968135961170297,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.3432830810547,73.8339012145996,75.28797225952148,73.87037628173829,0.01322372732669505,1.3222092514188575,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.03439508675542413,0.0053336582882131415,136739100.0,0.9268980123461394,0.21316040855316332,2,1,1,8,0,0
2020-01-09 05:00:00,74.13069030790666,74.90037228480348,73.87976500025633,74.70735168457031,170108400,0.0,0.0,0.0022603048475486887,0.021241140572948014,0.016085808215032138,-0.004702586654699026,-0.009722104221892125,-0.009722104221892125,-0.009722104221892125,72.79109954833984,73.8339012145996,75.28797225952148,73.87037628173829,0.010408905138364165,1.2652662205019936,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.12600127858101473,0.03804129237746676,136739100.0,0.9268980123461394,0.2879272436538076,3,1,1,9,0,0
2020-01-10 05:00:00,74.94136320691373,75.44081319943417,74.37435529486838,74.87621307373047,140644800,0.0,0.0,0.021364404038036744,0.0022603048475486887,0.021241140572948014,0.016085808215032138,0.007968135961170297,-0.009722104221892125,-0.009722104221892125,73.4135971069336,73.8339012145996,75.28797225952148,73.87037628173829,0.011840700357482251,1.2816744724091023,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.1902285991348549,0.07655583972986126,136739100.0,0.9268980123461394,-0.17320485055411727,4,1,1,10,0,0
2020-01-13 05:00:00,75.19229822984673,76.50244329938738,75.07406634437707,76.47589874267578,121532000,0.0,0.0,-0.013503196227317438,0.021364404038036744,0.0022603048475486887,0.021241140572948014,-0.004702586654699026,-0.009722104221892125,-0.009722104221892125,74.24166717529297,73.8339012145996,75.28797225952148,73.87037628173829,0.015029562753994934,1.2194254423942539,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.30631711039617926,0.13177179373263,136739100.0,0.9268980123461394,-0.1358941105536785,0,1,1,13,0,0
2020-01-14 05:00:00,76.41317742986432,76.62308929816353,75.32018220682278,75.44322967529297,161954400,0.0,0.0,-0.00428568755912806,-0.013503196227317438,0.021364404038036744,0.0022603048475486887,0.016085808215032138,-0.009722104221892125,-0.009722104221892125,74.93123626708984,73.8339012145996,75.28797225952148,73.87037628173829,0.015546734407508946,1.3149725287193577,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.3308110046447723,0.17775083889195206,136739100.0,0.9268980123461394,0.3326070499950631,1,1,1,14,0,0
2020-01-15 05:00:00,75.24295837546784,76.12362643206144,74.68801151442514,75.11990356445312,121923600,0.0,0.0,0.01252697002554104,-0.00428568755912806,-0.013503196227317438,0.021364404038036744,0.021241140572948014,-0.009722104221892125,-0.009722104221892125,75.32451934814453,73.8339012145996,75.28797225952148,73.87037628173829,0.013708908537652076,1.2507928306200626,0.012766486306218405,1.28650104101946,0.01767910616902062,1.2184600893522763,70.86846324936637,0.3267190755520488,0.2111283714980842,136739100.0,0.9268980123461394,-0.2471732784042916,2,1,1,15,0,0
