ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,top_feature,top_feature_importance
DOW,1173,294,28,0.013152756683967159,0.00888515973798409,0.6771777167011525,0.03142781073814239,0.02171453620535643,-0.24906412663032484,0.9130434782608695,0.46258503401360546,Volatility_5,0.10194013125545112
DPZ,1173,294,28,0.01182124243747279,0.007220057261750372,0.6841354758076352,0.0170849633576275,0.012756622514870771,-0.025998704140975715,0.9104859335038363,0.48299319727891155,Volatility_5,0.10768009315164924
DRI,1173,294,28,0.0159647572967929,0.009793864377717072,0.6870379716337904,0.01890609294608792,0.013001015782852149,-0.07417222743585139,0.9258312020460358,0.5068027210884354,Volatility_5,0.10884198602791569
DTE,1173,294,28,0.009782464538441562,0.006434067195363779,0.692036048668871,0.013588716335496877,0.011054150050267587,-0.5303562865041822,0.9215686274509803,0.41156462585034015,Volatility_5,0.09661880990608211
DUK,1173,294,28,0.008699366685282409,0.005773691516875539,0.6968060092229222,0.01154895046941744,0.009011041603565136,-0.11661826583145829,0.9266837169650469,0.5136054421768708,Volatility_5,0.09906024364742151
DVA,1173,294,28,0.012887573661524949,0.008081975218137622,0.6894036283047053,0.01995658033845593,0.014006020449713065,-0.0045171754506443396,0.9300937766410913,0.48299319727891155,Volatility_5,0.11733912858028402
DVN,1173,294,28,0.021172047813954743,0.014340725280080912,0.6812294360165108,0.02604095984805151,0.017607690432985483,-0.08125922213968861,0.907075873827792,0.5068027210884354,Volatility_5,0.11433461302734031
DXCM,1173,294,28,0.01816037205769084,0.011095720644004872,0.6687477382323965,0.028797427984586232,0.018657330414842847,-0.02267078910896947,0.9258312020460358,0.4965986394557823,Volatility_5,0.09720356168310425
EA,1173,294,28,0.008871438520419729,0.00610220778106802,0.7163644110983997,0.020487641834902925,0.012519510503943452,-0.07965511782270918,0.9198635976129582,0.5068027210884354,Volatility_5,0.09327558535508738
EBAY,1173,294,28,0.011024491802371047,0.007923523636013683,0.7235224215642893,0.023560455289646093,0.014502924819116081,-0.06443012940844128,0.9352088661551577,0.4523809523809524,Volatility_5,0.08842046700137571
ECL,1173,294,28,0.011604444159855289,0.007458611503394652,0.6625721016987164,0.01555259072249177,0.012247554971101554,-0.5909183573766839,0.8883205456095482,0.4931972789115646,Volatility_5,0.1200556885390335
ED,1173,294,28,0.00912075816816958,0.005648724127175724,0.6708496159162536,0.012470462006128663,0.009638146161560059,-0.06101895513278022,0.9369138959931799,0.48639455782312924,Volatility_5,0.1177429615499966
EFX,1173,294,28,0.011386710446154531,0.008093021222952038,0.7239900006006836,0.021513367669853338,0.014433123681895945,0.035733086799096814,0.9249786871270247,0.5068027210884354,Volatility_5,0.10725429119718526
EG,1173,294,28,0.011346916450786419,0.007926425757139742,0.6924218982835384,0.016970490168931325,0.01161518458978074,0.008878146095217199,0.9190110826939472,0.5340136054421769,Volatility_5,0.09728293011428256
EIX,1173,294,28,0.01016158176889957,0.006991734521025182,0.6885919780083534,0.02110700069353395,0.014621896329220558,-0.06503600866846893,0.928388746803069,0.4931972789115646,Volatility_5,0.08366621338994584
EL,1173,294,28,0.013412553516748776,0.009273103923108584,0.6912182851875956,0.03120132663946441,0.020852768722688052,0.05207921491660039,0.9113384484228474,0.5850340136054422,Volatility_5,0.09711643201589007
ELV,1173,294,28,0.011582319033687082,0.007562393001439048,0.6968183794844436,0.024458216170205695,0.016286889772942213,-0.22774857338533505,0.9104859335038363,0.5272108843537415,Volatility_5,0.10084739442867675
EME,1173,294,28,0.0126107651763417,0.008227549366660092,0.6817567839919441,0.028753928371901574,0.020312048844550786,-0.10477259631860747,0.9241261722080136,0.41836734693877553,Volatility_5,0.10592271486707405
EMN,1173,294,28,0.012312945281622424,0.00873243847091829,0.6916066388041096,0.023601109332076365,0.01586556067877998,-0.0035383901281043073,0.9207161125319693,0.5034013605442177,Volatility_5,0.1027039580161127
EMR,1173,294,28,0.011263042511375018,0.0072344671055235435,0.7062576301590302,0.02251890541975042,0.016799782158375128,-0.4293915265348358,0.9249786871270247,0.4523809523809524,Volatility_5,0.11012960811255618
EOG,1173,294,28,0.017691303900415553,0.012149245242400703,0.6581625131362141,0.017960005399147938,0.012528293978964811,-0.011302205190236059,0.8891730605285593,0.5612244897959183,Volatility_5,0.10581443932531477
EPAM,1173,294,28,0.021226185037687473,0.012817211953697654,0.6390243063753838,0.027988841516434073,0.018960750367881547,-0.1545387690215938,0.896845694799659,0.5238095238095238,Volatility_5,0.11321824125821331
EQIX,1173,294,28,0.010373982211657152,0.007327266119511342,0.7262262077296485,0.01683791397176836,0.011805173968810345,-0.04348572090156688,0.9207161125319693,0.46938775510204084,Volatility_5,0.09695755857437718
EQR,1173,294,28,0.011186516497292843,0.007887733842664502,0.6701943477587866,0.014413136099580018,0.010509937736611108,0.018261145203976703,0.9224211423699915,0.5170068027210885,Volatility_5,0.097815574206271
EQT,1173,294,28,0.021116277645952534,0.015053347727004167,0.6674766638495104,0.027471957575391837,0.021912915956578762,-0.34425418075943925,0.9045183290707587,0.4523809523809524,Volatility_5,0.07965886776657033
ERIE,1173,294,28,0.011460123761552966,0.006806714055001428,0.6920759371550415,0.021512648711364612,0.015441985380698457,-0.07306044665883249,0.9471440750213129,0.47959183673469385,Volatility_5,0.11205885315853073
ES,1173,294,28,0.010540890280401626,0.006860645632051481,0.6743633261145021,0.015272686741252586,0.010945632462386817,-0.05508082847237783,0.9292412617220801,0.4897959183673469,Volatility_5,0.09079558769098663
ESS,1173,294,28,0.011083556901867443,0.007642162998770436,0.6909514372087849,0.016054495384621222,0.011481298599194141,-0.07353636497442273,0.927536231884058,0.5374149659863946,Volatility_5,0.1014246785631692
ETN,1173,294,28,0.012187137698682059,0.008182607412204087,0.6638459152732306,0.023450384519188915,0.01654790337772958,-0.12653519164055638,0.9173060528559249,0.5204081632653061,Volatility_5,0.1094286509516849
ETR,1173,294,28,0.010070437572495103,0.00656099662803205,0.691506221574945,0.018539769784239567,0.012345375205756931,-0.33188904289191146,0.9164535379369139,0.46938775510204084,Volatility_5,0.08353966304772564
EVRG,1173,294,28,0.010729767290964363,0.0066220918781500215,0.6557169581888429,0.014530623188846795,0.011937772007118114,-1.0702441202954227,0.9121909633418585,0.40816326530612246,Volatility_5,0.08663925179679197
EW,1173,294,28,0.013023696769528852,0.00815537199578499,0.6878471555868069,0.015513453521786017,0.01121249221620345,0.021843304767433347,0.928388746803069,0.5306122448979592,Volatility_5,0.11195693158798717
EXC,1173,294,28,0.010891654274694549,0.0070414754814607785,0.6582818323218153,0.014999504956485112,0.011813686617327441,-0.638918254436539,0.907928388746803,0.5204081632653061,Volatility_5,0.08847162416810957
EXE,950,238,28,0.01179135279782607,0.00853259061881915,0.732506112858401,0.02575567664133397,0.02155470822649214,-0.8712555962608366,0.9368421052631579,0.453781512605042,Volatility_5,0.08445060509848444
EXPD,1173,294,28,0.00929562952777862,0.006314303104994084,0.6958359531387841,0.015774575354859873,0.011366043247643265,0.026764672169879544,0.9309462915601023,0.5034013605442177,Volatility_5,0.10562604809802625
EXPE,1173,294,28,0.018269769701760544,0.012317994340197319,0.6825029397493553,0.027140100437401133,0.01853840852221046,-0.132240780788206,0.9300937766410913,0.48639455782312924,Volatility_5,0.08550404658203518
EXR,1173,294,28,0.010995353942987875,0.007314697545982672,0.7021932440153906,0.01643160551792568,0.011583366729155345,-0.013945495450830903,0.9130434782608695,0.5102040816326531,Volatility_5,0.10815129848098284
F,1173,294,28,0.014705946730286985,0.010128128952007728,0.73484882569433,0.022218510291730043,0.015118976724254437,-0.10576215729838956,0.9326513213981245,0.5204081632653061,Volatility_5,0.1038205467687304
FANG,1173,294,28,0.02266725115861937,0.01464520232880395,0.6445298868583846,0.024473289635970487,0.016991785090881256,-0.019280461074803856,0.9164535379369139,0.5578231292517006,Volatility_5,0.10770697817195622
FAST,1173,294,28,0.009426955611875948,0.0063246405541330705,0.7040698675158074,0.0180238606344358,0.01256020749385247,-0.24971995312178574,0.9317988064791134,0.4897959183673469,Volatility_5,0.11477899925246562
FCX,1173,294,28,0.01807050403473627,0.012538817136345278,0.6976041053843078,0.0305251284166748,0.02003080585795108,-0.06683897700775532,0.9317988064791134,0.5034013605442177,Volatility_5,0.08444181574378151
FDS,1173,294,28,0.009999933783628394,0.0065583717630538696,0.7109708682497063,0.017986170813566578,0.012705289476775239,-0.23647547072202246,0.9445865302642796,0.5068027210884354,Volatility_5,0.09771573843726632
FDX,1173,294,28,0.013464579006238441,0.008511038471615466,0.675671694628476,0.021703293288749,0.013852750081268425,-0.02844689219898,0.9096334185848253,0.48299319727891155,Volatility_5,0.09646401561574916
FE,1173,294,28,0.011030815357000307,0.006617651265660418,0.6674428114816305,0.013143146111518162,0.009114147393914605,-0.14667853816666376,0.9173060528559249,0.5170068027210885,Volatility_5,0.11553896054170933
FFIV,1173,294,28,0.011138543623827537,0.0076561142062429284,0.6913574658121975,0.02171522687721727,0.01520360507140368,-0.21423816120027972,0.9232736572890026,0.46258503401360546,Volatility_5,0.09913265671971903
FI,1173,294,28,0.01040558212688499,0.006982620242568113,0.7113511256252911,0.03433158594300466,0.015285946084897719,0.01588260446621781,0.9224211423699915,0.5680272108843537,Volatility_5,0.09862976743333433
FICO,1173,294,28,0.015147503609794074,0.009376172079035757,0.674872575145786,0.030221726789780468,0.0202411514723153,-0.12818376285030353,0.907928388746803,0.5306122448979592,Volatility_5,0.12432738063036422
FIS,1173,294,28,0.013454097227030936,0.008812618197802059,0.6632377867753474,0.01776927915333569,0.011819947173948055,-0.040166814880575163,0.9138959931798807,0.4931972789115646,Volatility_5,0.1133372357241018
FITB,1173,294,28,0.01668566947601134,0.011703894181254145,0.6600168997991236,0.019046529660554624,0.013994559471893007,-0.17721071210345718,0.907075873827792,0.5476190476190477,Volatility_5,0.09473487100517063
FOX,1173,294,28,0.011927546470913037,0.00841026723046979,0.6763132348701626,0.021680259706853052,0.01636658501201837,-0.452874562746014,0.9335038363171355,0.45918367346938777,Volatility_5,0.09233748738477092
FOXA,1173,294,28,0.012238865244628853,0.00863955689378824,0.6801654437332386,0.020298489182667016,0.014947072567200934,-0.27689521037468445,0.9249786871270247,0.48639455782312924,Volatility_5,0.09963232252533329
FRT,1173,294,28,0.013751570891614455,0.00877729685659922,0.6730761036270316,0.014820446901102992,0.01026537001783459,-0.07387766444414434,0.9113384484228474,0.4897959183673469,Volatility_5,0.09416348420000864
FSLR,1173,294,28,0.017583733628106182,0.012147355391862812,0.7233909517958209,0.04043928728701264,0.028226108329464112,-0.010590755437427823,0.9300937766410913,0.5034013605442177,Volatility_5,0.0973005813644456
FTNT,1173,294,28,0.016677688716951636,0.01042577337070397,0.6743968993831354,0.051738184815457694,0.04573647068081497,-3.1643668921831045,0.9190110826939472,0.46258503401360546,Volatility_5,0.1057690591493386
FTV,1173,294,28,0.010717726884318185,0.007094206638583928,0.685554944210572,0.015823001421628922,0.011608284483962011,0.03252108729960679,0.9241261722080136,0.47619047619047616,Volatility_5,0.09760105590968648
GD,1173,294,28,0.008892030185202427,0.006254753095877618,0.6880844098939299,0.014573057469370062,0.009516723372286385,-0.12361162165866824,0.9207161125319693,0.4931972789115646,Volatility_5,0.10285875887664446
GDDY,1173,294,28,0.012739063096477706,0.007951964961286003,0.6970252624799742,0.022014962190063114,0.015320457003404111,-0.14781002485566064,0.9207161125319693,0.5374149659863946,Volatility_5,0.10098779241970102
GE,1173,294,28,0.01392231817619107,0.009825620025589222,0.6925384642128509,0.0208266855385338,0.014398003698745783,-0.10468917525898513,0.9232736572890026,0.4965986394557823,Volatility_5,0.08884715034850584
GEHC,577,145,28,0.011379903146526748,0.00663398654682968,0.6746611102919401,0.02244956455653985,0.015490279249753448,-0.09162101216669116,0.9133448873483535,0.4896551724137931,Volatility_5,0.09675164155906524
GEN,1173,294,28,0.01132490809322673,0.007458744353478913,0.700109959496152,0.01999625674916455,0.014861041926523214,-0.3670425657606624,0.9147485080988917,0.5102040816326531,Volatility_5,0.1122938676461691
GEV,321,81,28,0.018757599764644584,0.01242906438434995,0.7018983243465102,0.030513930316308394,0.0214562357787944,-0.17999660894061664,0.9283489096573209,0.43209876543209874,Volatility_5,0.07811430758705519
GILD,1173,294,28,0.00916148999429565,0.0062504519611919435,0.6985233149496225,0.02563884241030718,0.02129624009582013,-1.3175394356784045,0.9241261722080136,0.4421768707482993,Volatility_5,0.08927396329954707
GIS,1173,294,28,0.007719248914649816,0.005164879892059231,0.7100901342362023,0.01342280262082222,0.01040079526909526,0.04561960518726993,0.9326513213981245,0.5374149659863946,Volatility_5,0.10798938302709292
GL,1173,294,28,0.017116664364941598,0.008636683343288716,0.5893854155373648,0.0176940938141956,0.012714365369409227,-0.14316744963988426,0.9002557544757033,0.5102040816326531,Volatility_5,0.09794486691793672
GLW,1173,294,28,0.011835497734308805,0.007920073733167516,0.6898635628976459,0.023378636876679716,0.017021730631685515,-0.32849116960733493,0.928388746803069,0.445578231292517,Volatility_5,0.10605113247737748
GM,1173,294,28,0.014695094292133311,0.010371329994107009,0.7129438360072771,0.02534048352111135,0.016507032338889283,-0.11033858581110922,0.9266837169650469,0.4931972789115646,Volatility_5,0.09243922917256699
GNRC,1173,294,28,0.01825871003309353,0.012862706980203191,0.709609963477416,0.02903614908402387,0.01900314313556621,-0.11203626105380282,0.9445865302642796,0.5306122448979592,Volatility_5,0.09606292184848175
GOOG,1173,294,28,0.010956700356438549,0.0075339473338454505,0.716441920360933,0.02041699773540762,0.014930115201268185,-0.09857698391951875,0.9360613810741688,0.48639455782312924,Volatility_5,0.09165783984283267
GOOGL,1173,294,28,0.01096878682326743,0.007583066643094485,0.7176764002106358,0.020349497404680814,0.01506282455778857,-0.06605220247643673,0.9266837169650469,0.47619047619047616,Volatility_5,0.09216516443036389
GPC,1173,294,28,0.011434704337495254,0.007417022606386427,0.6798263534826714,0.019585972997916617,0.012628962443477273,0.025174977739627957,0.9207161125319693,0.4931972789115646,Volatility_5,0.10962137082443309
GPN,1173,294,28,0.014188000057289128,0.009401420830735235,0.6675148701253478,0.026332272111981875,0.017683028397838675,-0.11506497906984481,0.9292412617220801,0.5238095238095238,Volatility_5,0.10824900837990736
GRMN,1173,294,28,0.009944582277350057,0.006945422227281475,0.6925464763298661,0.02509648575578335,0.013991297881682968,0.011953358312241424,0.9130434782608695,0.47619047619047616,Volatility_5,0.11599204433216871
GS,1173,294,28,0.011216919299839673,0.0076875920284471665,0.7111988444390978,0.02074950524884401,0.013696023449862321,-0.03930043200291378,0.927536231884058,0.46258503401360546,Volatility_5,0.0952818627603982
GWW,1173,294,28,0.010359271395105294,0.00679074375506223,0.6900762707728384,0.01564687354540674,0.010630131908295596,-0.10405418578098091,0.9377664109121909,0.5272108843537415,Volatility_5,0.1034383484918093
HAL,1173,294,28,0.02040524510956125,0.013739104830642284,0.6735250302110305,0.026824593226300045,0.018253931537426903,-0.038173505697921106,0.9343563512361467,0.5068027210884354,Volatility_5,0.08995439321246129
HAS,1173,294,28,0.013009837847132853,0.00842762942811584,0.699664802771627,0.02165755895963131,0.013864989476337566,-0.01588164665202263,0.9087809036658141,0.5068027210884354,Volatility_5,0.09009987044276244
HBAN,1173,294,28,0.014901352577790197,0.01050711135124562,0.6807637308186031,0.029644555840823796,0.02460047674195853,-1.2901147116847795,0.9138959931798807,0.5136054421768708,Volatility_5,0.09882069482869048
HCA,1173,294,28,0.013955303341467822,0.008632586076817429,0.6737557499369676,0.0176795838195083,0.012474397788750863,-0.045592893709633264,0.9249786871270247,0.5340136054421769,Volatility_5,0.1003658564478346
HD,1173,294,28,0.010297177562745953,0.006825843305750291,0.6912069203609573,0.015870116898939555,0.0120137197984891,-0.3740463565862213,0.9096334185848253,0.5306122448979592,Volatility_5,0.1164526947405846
HIG,1173,294,28,0.014109243769323558,0.008830514516240702,0.6404200851823045,0.014262449633108758,0.009877706035675823,-0.06915918373014951,0.9062233589087809,0.4897959183673469,Volatility_5,0.11477624349041436
HII,1173,294,28,0.010365507457749877,0.0070487798497050665,0.6943333028087355,0.026956138461426575,0.015454887311065367,-0.0041105785621742275,0.9266837169650469,0.5204081632653061,Volatility_5,0.09912931123285378
HLT,1173,294,28,0.011832135730965454,0.008452139674633964,0.7066359138369118,0.015928887134730327,0.011569821907399495,-0.046423674051590424,0.9369138959931799,0.5340136054421769,Volatility_5,0.09125574668959976
HOLX,1173,294,28,0.010404776843063356,0.006774621342727585,0.6986568692495749,0.017787252259530793,0.011498518960372071,0.021276909066209493,0.928388746803069,0.5680272108843537,Volatility_5,0.10794294537872062
HON,1173,294,28,0.009466254350971834,0.00645952874987032,0.7019440817418718,0.016599211535216745,0.01078293650241328,-0.13345825167206016,0.9309462915601023,0.5102040816326531,Volatility_5,0.10402188927413221
HOOD,856,215,28,0.026685562802913006,0.015994576592767373,0.669049536861858,0.049788302983985726,0.03629905358568681,-0.11032533100857655,0.9170560747663551,0.4790697674418605,Volatility_5,0.10516013301407193
HPE,1173,294,28,0.013251488041219754,0.009206544672574313,0.692072847788026,0.029266807170711714,0.019619447224580124,-0.04770578976745243,0.9138959931798807,0.4897959183673469,Volatility_5,0.10572865574052352
HPQ,1173,294,28,0.01395000028453154,0.009362565069148416,0.6756385460913122,0.02313559547447125,0.015442454053396788,-0.03162298680125675,0.9207161125319693,0.5102040816326531,Volatility_5,0.10276025286111297
HRL,1173,294,28,0.008582173361591615,0.005266079938157891,0.6892657243400148,0.02033638121578782,0.014226280104595736,-0.5684664048137051,0.9343563512361467,0.5102040816326531,Volatility_5,0.09847930339559935
HSIC,1173,294,28,0.010593736877412099,0.00738641125492163,0.6880015703897282,0.01723133028148314,0.012945634234589574,-0.00790570918098954,0.9266837169650469,0.5102040816326531,Volatility_5,0.09982663551232093
HST,1173,294,28,0.014718316249805326,0.010006856110948922,0.7024542643369787,0.01822580005097191,0.01218057991661806,-0.05503541992078165,0.9309462915601023,0.5136054421768708,Volatility_5,0.0977112549406262
HSY,1173,294,28,0.008305656957255969,0.005216775073109815,0.6942107581031078,0.018136122208951305,0.013240857749526902,-0.027639790210498782,0.9164535379369139,0.5068027210884354,Volatility_5,0.10525766022692001
HUBB,1173,294,28,0.01111464561593354,0.007731606991684923,0.7047737832824991,0.021729185427606136,0.01576832075896061,-0.2146855026062071,0.9300937766410913,0.48639455782312924,Volatility_5,0.10619267832051735
HUM,1173,294,28,0.011920555773778995,0.007279186889108142,0.7067064835745516,0.032189157327538506,0.023497941644473493,-0.20725726953458734,0.9104859335038363,0.5238095238095238,Volatility_5,0.09717698181073833
HWM,1173,294,28,0.015975021017283608,0.010566310680164405,0.6778696279939465,0.021613800290970476,0.014793717775649948,0.02296454827550032,0.9062233589087809,0.564625850340136,Volatility_5,0.09403619508612307
IBKR,1173,294,28,0.01138055117020834,0.008478664934304353,0.7191249133422499,0.029081644396019127,0.019580746710465544,-0.15054401278627494,0.9335038363171355,0.5306122448979592,Volatility_5,0.08881194056805194
IBM,1173,294,28,0.009408837271115458,0.006060297783634163,0.6924914059167993,0.01953294700840842,0.013070685446314366,-0.1274544291656341,0.9173060528559249,0.46258503401360546,Volatility_5,0.10098367829502967
ICE,1173,294,28,0.008781161417332034,0.00597998444688384,0.7016776431387164,0.012324106279264868,0.008595079022393589,-0.05522210539059147,0.9343563512361467,0.54421768707483,Volatility_5,0.10327129276974456
IDXX,1173,294,28,0.011353499509108614,0.008171344631305684,0.7359562729031719,0.02525615009515163,0.013957896563606166,0.0018137347753678368,0.9309462915601023,0.5068027210884354,Volatility_5,0.11552465673081254
IEX,1173,294,28,0.008726272252998914,0.006091540196045787,0.7247132030823615,0.017906158439151214,0.012090437934558412,0.012681241439329027,0.9462915601023018,0.5170068027210885,Volatility_5,0.09955221424365814
IFF,1173,294,28,0.011748495650959985,0.007860918498016815,0.7037253493973319,0.017286546933669555,0.011679951369270575,-0.009200190311636769,0.9326513213981245,0.5034013605442177,Volatility_5,0.11443589503565169
INCY,1173,294,28,0.01064295020461001,0.007746852425793374,0.7032891136750584,0.022541982504869953,0.015593149723493713,-0.05616159141596966,0.9292412617220801,0.5102040816326531,Volatility_5,0.09055631370201364
INTC,1173,294,28,0.015272683731304882,0.010171590251578294,0.6857237332267374,0.04144278339162643,0.028880072151287125,-0.17677056422405024,0.9087809036658141,0.445578231292517,Volatility_5,0.11739856826333543
INTU,1173,294,28,0.01271833852195791,0.008965290062248716,0.7203801278408835,0.024345121847623767,0.018714063941194486,-0.5966665775531712,0.9207161125319693,0.47278911564625853,Volatility_5,0.09598453956880204
INVH,1173,294,28,0.011098780148251617,0.007377114401435402,0.6748740418790715,0.013412951071305398,0.009968714358247291,-0.03304543861387921,0.9062233589087809,0.47959183673469385,Volatility_5,0.12030594923833356
IP,1173,294,28,0.011860558417814063,0.007978584303651075,0.7015263608999236,0.02430712976385687,0.01597514515295051,-0.056264719807523456,0.9343563512361467,0.5136054421768708,Volatility_5,0.0917544892634383
IPG,1173,294,28,0.013129195394039743,0.008868080133122506,0.6818530444521431,0.018338648082709432,0.013152046298365368,0.028996328028202067,0.9292412617220801,0.5238095238095238,Volatility_5,0.09669053562652179
IQV,1173,294,28,0.011847638200787589,0.008058425952923479,0.7041475493910796,0.023183671239347375,0.015706944768821302,0.03418359636825952,0.9249786871270247,0.5510204081632653,Volatility_5,0.09552663759133458
IR,1173,294,28,0.012458058262664065,0.00880340309701188,0.6779611124113483,0.021578974789568606,0.015534683380364435,-0.1798214821572488,0.9087809036658141,0.5,Volatility_5,0.09585443980313586
IRM,1173,294,28,0.011552736325047303,0.007801441947495938,0.6895046333035405,0.0213924557254194,0.014882713436920167,-0.10753821785351003,0.9147485080988917,0.5340136054421769,Volatility_5,0.1015555477131061
ISRG,1173,294,28,0.012342313706356701,0.00824692004484191,0.7062140685191916,0.0226852636214625,0.014291423498001993,-0.06651927667763435,0.9147485080988917,0.5,Volatility_5,0.10298430473126988
IT,1173,294,28,0.012224207641700584,0.008228382919427065,0.692736478985172,0.02504617582945882,0.013981376738397146,-0.12280845477694458,0.9249786871270247,0.47278911564625853,Volatility_5,0.11021122999518534
ITW,1173,294,28,0.009654111856243713,0.006393953147541422,0.6731301449214504,0.013982130414457774,0.009591369347483602,-0.0637124698995637,0.9113384484228474,0.5578231292517006,Volatility_5,0.10811612496548836
IVZ,1173,294,28,0.017299875005390434,0.0121469075439375,0.6630959487359599,0.0246167988794957,0.015861194242068916,-0.036128459563784965,0.928388746803069,0.5476190476190477,Volatility_5,0.09676127484913803
J,1173,294,28,0.010108894824827876,0.006931847698645569,0.7006438359205199,0.016326806145219207,0.011900063426350036,-0.1381183931226413,0.9121909633418585,0.46258503401360546,Volatility_5,0.09066383698303969
JBHT,1173,294,28,0.010735037732919195,0.007332531676569703,0.7130526035943645,0.025231810018981077,0.015979330496718076,-0.05085468246705149,0.9394714407502132,0.46598639455782315,Volatility_5,0.09944564478139634
JBL,1173,294,28,0.014243590707962463,0.009411604836760411,0.6980946819104291,0.03999312980382951,0.03208406947665223,-1.6698907357489148,0.9232736572890026,0.4897959183673469,Volatility_5,0.10142412576474262
JCI,1173,294,28,0.010267477525193318,0.007054508996281155,0.7215949807499689,0.021563002948231578,0.014473734511133237,-0.3542266955286071,0.9292412617220801,0.46598639455782315,Volatility_5,0.09805207117346144
JKHY,1173,294,28,0.009200625075133096,0.006390373761492428,0.7274052720257753,0.012946492834166925,0.009416950066197909,0.036791071775554185,0.9190110826939472,0.5272108843537415,Volatility_5,0.11063110418046236
JNJ,1173,294,28,0.0070087463951869575,0.00460063665630007,0.6913105291019958,0.012182297980722385,0.008852361117902528,-0.1070668159706234,0.9292412617220801,0.4965986394557823,Volatility_5,0.08714887423846901
JPM,1173,294,28,0.011647627186596975,0.007812194410622344,0.6805733958295352,0.017322778497862287,0.011353615749020376,-0.08427576125675595,0.9053708439897699,0.5204081632653061,Volatility_5,0.09869645320006115
K,1173,294,28,0.008724829279908959,0.005411117580318092,0.6780791592139401,0.013526337998950743,0.012725683336227697,-9.091855093614761,0.928388746803069,0.48639455782312924,Volatility_5,0.11929401208615763
KDP,1173,294,28,0.00899329527230791,0.005194915985272215,0.6505226247218285,0.01609802654398424,0.010656916796291436,-0.008472541373617748,0.9292412617220801,0.5272108843537415,Volatility_5,0.0953383436409176
KEY,1173,294,28,0.018009180080122825,0.012538231647675742,0.6779014252505213,0.02190668745119245,0.01438631086368633,-0.07801038834770391,0.9096334185848253,0.5204081632653061,Volatility_5,0.11008143440629181
KEYS,1173,294,28,0.011183752040896552,0.007372862979981978,0.7134261913640467,0.020622689003640244,0.013755024172298463,-0.031064313460945847,0.9224211423699915,0.5170068027210885,Volatility_5,0.1027065926779008
KHC,1173,294,28,0.009890630461736888,0.006236690879212306,0.6766703290098162,0.01582512877636299,0.011660524684710051,-0.07528824626816943,0.9207161125319693,0.5034013605442177,Volatility_5,0.09032908568584587
KIM,1173,294,28,0.016435417376833357,0.01126961430888036,0.6354477404808184,0.015839411091870297,0.012190655256921526,-0.2228509445911031,0.907075873827792,0.5068027210884354,Volatility_5,0.10026598887011226
KKR,1173,294,28,0.014082504893071843,0.009925199921122145,0.6954670665552438,0.02865796109245754,0.01902683833373042,-0.09026356674046032,0.9224211423699915,0.5306122448979592,Volatility_5,0.1025647842904465
KLAC,1173,294,28,0.01604788560154105,0.011545390594985206,0.6984984733367837,0.030753238990459477,0.02304335603403916,-0.20318303454568687,0.9190110826939472,0.5340136054421769,Volatility_5,0.0891527927591132
KMB,1173,294,28,0.007561573639979121,0.004916417604448854,0.6958653794126047,0.012010642532511676,0.008964623577759463,-0.010889697928962772,0.9207161125319693,0.4897959183673469,Volatility_5,0.10246579646163118
KMI,1173,294,28,0.011457135965761698,0.007566177838308174,0.689656450820352,0.015903272075308113,0.011176764646172736,-0.011464535083922645,0.928388746803069,0.5238095238095238,Volatility_5,0.10317296687156607
KMX,1173,294,28,0.015123648204607862,0.010513953773842545,0.7257486173884151,0.030635084563332655,0.021434277408230982,-0.4050908008284235,0.9241261722080136,0.48299319727891155,Volatility_5,0.1089026035450317
KO,1173,294,28,0.007383290048068816,0.004991571045969,0.6941276156350284,0.011385027825204263,0.008623073937912503,-0.13294404534592918,0.9062233589087809,0.4557823129251701,Volatility_5,0.10140577017278621
KR,1173,294,28,0.009326161777391746,0.006265174504793547,0.7316125768166444,0.016989177338990236,0.01232144172206273,-0.094350122898198,0.928388746803069,0.4965986394557823,Volatility_5,0.10656276639170478
KVUE,501,126,28,0.008981899314365695,0.005598690365072596,0.709429108129871,0.026606227265827464,0.017589252636822768,-0.2256356021833703,0.9241516966067864,0.47619047619047616,Volatility_5,0.09597371629668784
L,1173,294,28,0.012234444144387202,0.008023772453543115,0.6433422350531988,0.013126226662750401,0.009151364166907563,-0.0796690039644703,0.9121909633418585,0.4931972789115646,Volatility_5,0.09883958126068179
LDOS,1173,294,28,0.010014027613853201,0.006327704661854226,0.7104587964846745,0.019195974839746485,0.012962344620844276,-0.05209988904376783,0.9207161125319693,0.5068027210884354,Volatility_5,0.11062373811548518
LEN,1173,294,28,0.015028605090924185,0.010267176828505517,0.7121035027032918,0.021627906639206405,0.01650714890565381,-0.0426932763476211,0.9053708439897699,0.4965986394557823,Volatility_5,0.094860570479754
LH,1173,294,28,0.011015927538527146,0.0071912985731588585,0.6965802514771171,0.0166937940668602,0.01220025103474784,-0.2881426813093224,0.9198635976129582,0.5034013605442177,Volatility_5,0.10159359027243038
LHX,1173,294,28,0.009863871725480918,0.006733699105040685,0.6955786916561508,0.01526774099469336,0.011831358569796054,-0.2270447812674139,0.9062233589087809,0.45918367346938777,Volatility_5,0.10441031264732278
