ticker,yr,qtr,quarter_end_date,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,revenue_growth,ocf_to_assets,net_income,total_revenue,operating_income,total_assets,total_equity,total_debt,current_assets,current_liabilities,cash_equivalents,shares_outstanding,free_cash_flow,operating_cash_flow,prev_revenue
A,2024,2,2024-04-30,,,,,,,,,,,,,,,,,,,,,,
A,2024,3,2024-07-31,4.7772319159749275,2.564568934157876,21.102661596958175,0.4966965949517195,0.16178610403783195,1.7814985349518626,22.813688212927758,,0.0411058566751546,282000000.0,1578000000.0,333000000.0,10996000000.0,5903000000.0,2932000000.0,4256000000.0,2389000000.0,1779000000.0,287529636.0,360000000.0,452000000.0,
A,2024,4,2024-10-31,5.95116988809766,2.9630254938375824,23.985890652557316,0.5747711088504578,0.11218976869829478,2.0891820580474936,22.810111699000586,7.79467680608365,0.04060442343407057,351000000.0,1701000000.0,408000000.0,11846000000.0,5898000000.0,3390000000.0,3959000000.0,1895000000.0,1329000000.0,285193011.0,388000000.0,481000000.0,1578000000.0
A,2025,1,2025-01-31,5.276256844201095,2.6691287560852777,22.367638310529447,0.5579890492782479,0.12313244921940573,2.197431781701445,19.869125520523497,-1.1757789535567313,0.03617592748027531,318000000.0,1681000000.0,376000000.0,11914000000.0,6027000000.0,3363000000.0,4107000000.0,1869000000.0,1467000000.0,285232190.0,334000000.0,431000000.0,1701000000.0
A,2025,2,2025-04-30,3.5039113428943938,1.7683829577233097,17.985611510791365,0.5695893089960886,0.12222405000822503,2.091451292246521,6.414868105515588,-0.7733491969066032,0.01817733179799309,215000000.0,1668000000.0,300000000.0,12158000000.0,6136000000.0,3495000000.0,4208000000.0,2012000000.0,1486000000.0,283936028.0,107000000.0,221000000.0,1681000000.0
A,2025,3,2025-07-31,5.274725274725275,2.7482414526419108,20.713463751438436,0.5351648351648352,0.12555210207753967,2.2478858350951376,14.902186421173763,4.1966426858513195,0.02960902993620154,336000000.0,1738000000.0,360000000.0,12226000000.0,6370000000.0,3409000000.0,4253000000.0,1892000000.0,1535000000.0,283593838.0,259000000.0,362000000.0,1668000000.0
