Date,Return,Sentiment,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,rev_growth,ocf_to_assets
2020-04-21,-0.0467879625330061,,,,,,,,,,
2020-04-22,0.019254193844790768,,,,,,,,,,
2020-04-23,-0.0010643574141079304,,,,,,,,,,
2020-04-24,0.008789328581025435,,,,,,,,,,
2020-04-27,0.006600960765482666,,,,,,,,,,
2020-04-28,-0.010492194972508972,,,,,,,,,,
2020-04-29,0.04334029839711118,,,,,,,,,,
2020-04-30,-0.026168540576734456,,,,,,,,,,
2020-05-01,-0.03195963828677717,,,,,,,,,,
2020-05-04,0.004716442714563618,,,,,,,,,,
2020-05-05,0.024275805750193502,,,,,,,,,,
2020-05-06,0.019641385092107555,,,,,,,,,,
2020-05-07,0.008090082879008476,,,,,,,,,,
2020-05-08,0.015414385386888885,,,,,,,,,,
2020-05-11,0.019570599753902407,,,,,,,,,,
2020-05-12,-0.017472488847093404,,,,,,,,,,
2020-05-13,0.0038822707979644377,,,,,,,,,,
2020-05-14,0.018463033700157006,,,,,,,,,,
2020-05-15,-0.0006125406314089199,,,,,,,,,,
2020-05-18,0.025370801595349324,,,,,,,,,,
2020-05-19,-0.020200865436107884,,,,,,,,,,
2020-05-20,-0.0031716923796731855,,,,,,,,,,
2020-05-21,-0.011748744766324148,,,,,,,,,,
2020-05-22,0.052383679430820784,,,,,,,,,,
2020-05-26,0.013532473638162568,,,,,,,,,,
2020-05-27,0.0005805166469359246,,,,,,,,,,
2020-05-28,0.005918110235641372,,,,,,,,,,
2020-05-29,0.01672613637848963,,,,,,,,,,
2020-06-01,0.020081824697220974,,,,,,,,,,
2020-06-02,0.004225998328319713,,,,,,,,,,
2020-06-03,0.002215343926813107,,,,,,,,,,
2020-06-04,0.007183186626948723,,,,,,,,,,
2020-06-05,-0.008338888216052776,,,,,,,,,,
2020-06-08,-0.000996056454596661,,,,,,,,,,
2020-06-09,-0.005759034154630305,,,,,,,,,,
2020-06-10,0.0004456705214062051,,,,,,,,,,
2020-06-11,-0.05322335907230302,,,,,,,,,,
2020-06-12,0.012701184719513314,,,,,,,,,,
2020-06-15,0.009871351189792543,,,,,,,,,,
2020-06-16,0.005519675513243172,,,,,,,,,,
2020-06-17,0.005489375939288221,,,,,,,,,,
2020-06-18,0.0032985364282380747,,,,,,,,,,
2020-06-19,0.005895100360883365,,,,,,,,,,
2020-06-22,-0.0022541133482965048,,,,,,,,,,
2020-06-23,0.008471686308627158,,,,,,,,,,
2020-06-24,-0.030465796172238657,,,,,,,,,,
2020-06-25,0.008086766105539045,,,,,,,,,,
2020-06-26,-0.015585481458987971,,,,,,,,,,
2020-06-29,0.01831530620292865,,,,,,,,,,
2020-06-30,0.012372687254838644,,,,,,,,,,
2020-07-01,-0.002942266542039551,,,,,,,,,,
2020-07-02,0.006469436560967878,,,,,,,,,,
2020-07-06,0.0071038250391619595,,,,,,,,,,
2020-07-07,-0.0011195602717861686,,,,,,,,,,
2020-07-08,0.003699088669636419,,,,,,,,,,
2020-07-09,0.004243930495868797,,,,,,,,,,
2020-07-10,-0.005560353992760003,,,,,,,,,,
2020-07-13,-0.0017896229986451573,,,,,,,,,,
2020-07-14,0.016020762756871365,,,,,,,,,,
2020-07-15,0.024148113685285466,,,,,,,,,,
2020-07-16,-0.00021522048095312662,,,,,,,,,,
2020-07-17,0.016260989208899623,,,,,,,,,,
2020-07-20,0.00890098041581533,,,,,,,,,,
2020-07-21,0.008507604629841792,,,,,,,,,,
2020-07-22,0.0034367396718903986,,,,,,,,,,
2020-07-23,0.003217499520719258,,,,,,,,,,
2020-07-24,-0.01913918966686634,,,,,,,,,,
2020-07-27,0.025946498019669972,,,,,,,,,,
2020-07-28,-0.02025269573660493,,,,,,,,,,
2020-07-29,0.018887762855764656,,,,,,,,,,
2020-07-30,-0.012049727275244337,,,,,,,,,,
2020-07-31,0.00416953378440077,,,,,,,,,,
2020-08-03,0.02865175290640698,,,,,,,,,,
2020-08-04,-0.01574327872695902,,,,,,,,,,
2020-08-05,0.0036913750976252935,,,,,,,,,,
2020-08-06,-0.004495024793437996,,,,,,,,,,
2020-08-07,0.003386551812555094,,,,,,,,,,
2020-08-10,-0.0065454848931437715,,,,,,,,,,
2020-08-11,-0.008647327485690526,,,,,,,,,,
2020-08-12,0.013811105623345199,,,,,,,,,,
2020-08-13,0.011676786018731233,,,,,,,,,,
2020-08-14,-0.014174232662043207,,,,,,,,,,
2020-08-17,0.0014378030207422565,,,,,,,,,,
2020-08-18,0.0035892251398053077,,,,,,,,,,
2020-08-19,0.0010218253359028928,,,,,,,,,,
2020-08-20,-0.001837343518662049,,,,,,,,,,
2020-08-21,0.005318145824410925,,,,,,,,,,
2020-08-24,-0.007121161748356308,,,,,,,,,,
2020-08-25,0.007581860894245285,,,,,,,,,,
2020-08-26,0.010067064176328078,,,,,,,,,,
2020-08-27,-0.0031209711669391016,,,,,,,,,,
2020-08-28,0.008886979450736465,,,,,,,,,,
2020-08-31,0.005205369246085834,,,,,,,,,,
2020-09-01,0.006970747679344136,,,,,,,,,,
2020-09-02,0.022745400279383432,,,,,,,,,,
2020-09-03,-0.03655023610295538,,,,,,,,,,
2020-09-04,-0.028101266264783265,,,,,,,,,,
2020-09-08,-0.017554410122272657,,,,,,,,,,
2020-09-09,0.02932519342112605,,,,,,,,,,
2020-09-10,0.006535459551246348,,,,,,,,,,
2020-09-11,0.0003041950763236212,,,,,,,,,,
2020-09-14,0.008316307091307928,,,,,,,,,,
2020-09-15,0.009555659639564507,,,,,,,,,,
2020-09-16,-0.00448369623019107,,,,,,,,,,
2020-09-17,-0.003202412963999368,,,,,,,,,,
2020-09-18,-0.002208965395363305,,,,,,,,,,
2020-09-21,-0.0125779372854391,,,,,,,,,,
2020-09-22,0.00499337753787521,,,,,,,,,,
2020-09-23,-0.017339232946105954,,,,,,,,,,
2020-09-24,-0.005881647390000744,,,,,,,,,,
2020-09-25,0.014012777434968982,,,,,,,,,,
2020-09-28,0.018630377065065096,,,,,,,,,,
2020-09-29,0.007134854138722391,,,,,,,,,,
2020-09-30,0.007184511015121853,,,,,,,,,,
2020-10-01,0.0027735893752867113,,,,,,,,,,
2020-10-02,-0.011954005424967384,,,,,,,,,,
2020-10-05,0.032955868268874866,,,,,,,,,,
2020-10-06,-0.014449261868626495,,,,,,,,,,
2020-10-07,0.022139141545583385,,,,,,,,,,
2020-10-08,0.0026954087783370717,,,,,,,,,,
2020-10-09,0.015360964362023166,,,,,,,,,,
2020-10-12,-0.0031201393588113913,,,,,,,,,,
2020-10-13,-9.492954924761321e-05,,,,,,,,,,
2020-10-14,-0.0034147933147081755,,,,,,,,,,
2020-10-15,0.002474606694705672,,,,,,,,,,
2020-10-16,0.01310309505808771,,,,,,,,,,
2020-10-19,-0.011340214193114262,,,,,,,,,,
2020-10-20,0.0011374591129764688,,,,,,,,,,
2020-10-21,-0.007385532431126385,,,,,,,,,,
2020-10-22,0.018505926283042706,,,,,,,,,,
2020-10-23,-0.005619336852752843,,,,,,,,,,
2020-10-26,-0.014504988020246357,,,,,,,,,,
2020-10-27,0.013475789422703777,,,,,,,,,,
2020-10-28,-0.04130490366074657,,,,,,,,,,
2020-10-29,0.0035411698554976834,,,,,,,,,,
2020-10-30,0.0006860214938961828,,,,,,,,,,
2020-11-02,0.03085521563975191,,,,,,,,,,
2020-11-03,0.017008816261179005,,,,,,,,,,
2020-11-04,0.013640944293079826,,,,,,,,,,
2020-11-05,0.017052146256415712,,,,,,,,,,
2020-11-06,0.019938570763406105,,,,,,,,,,
2020-11-09,-0.0003554479517383635,,,,,,,,,,
2020-11-10,-0.020444331813161853,,,,,,,,,,
2020-11-11,-0.007169018688683582,,,,,,,,,,
2020-11-12,0.0002743567747618414,,,,,,,,,,
2020-11-13,0.006670241053287285,,,,,,,,,,
2020-11-16,0.0009077361111538007,,,,,,,,,,
2020-11-17,-0.0037181996226183234,,,,,,,,,,
2020-11-18,-0.03559090955464672,,,,,,,,,,
2020-11-19,0.025767045939206534,,,,,,,,,,
2020-11-20,0.020334841355540867,,,,,,,,,,
2020-11-23,0.011903962831853132,,,,,,,,,,
2020-11-24,0.022011980930565445,,,,,,,,,,
2020-11-25,-0.002877449569439028,,,,,,,,,,
2020-11-27,-0.0022738412517543383,,,,,,,,,,
2020-11-30,0.024629945808335663,,,,,,,,,,
2020-12-01,-0.01317394226198021,,,,,,,,,,
2020-12-02,-0.006848011783785801,,,,,,,,,,
2020-12-03,-0.008640980441881552,,,,,,,,,,
2020-12-04,0.013822892217243865,,,,,,,,,,
2020-12-07,-0.006513450721632341,,,,,,,,,,
2020-12-08,0.022814791877663554,,,,,,,,,,
2020-12-09,-0.0052131009575980825,,,,,,,,,,
2020-12-10,0.020704408276582598,,,,,,,,,,
2020-12-11,-0.002777557990466639,,,,,,,,,,
2020-12-14,-0.01468593373412519,,,,,,,,,,
2020-12-15,0.005567817072101411,,,,,,,,,,
2020-12-16,-0.0012778595915715618,,,,,,,,,,
2020-12-17,0.014756029900250489,,,,,,,,,,
2020-12-18,0.0027740882522708787,,,,,,,,,,
2020-12-21,-0.012741131652736715,,,,,,,,,,
2020-12-22,-0.003481183441533253,,,,,,,,,,
2020-12-23,-0.0005963016386493214,,,,,,,,,,
2020-12-24,8.51214215020768e-05,,,,,,,,,,
2020-12-28,0.004432934705181024,,,,,,,,,,
2020-12-29,-0.005092015667184091,,,,,,,,,,
2020-12-30,0.0013646409859027209,,,,,,,,,,
2020-12-31,0.009370432433602804,,,,,,,,,,
2021-01-04,0.002908161851460589,,,,,,,,,,
2021-01-05,0.00817585813067545,,,,,,,,,,
2021-01-06,0.027422422711604666,,,,,,,,,,
2021-01-07,0.02660919563815578,,,,,,,,,,
2021-01-08,0.007133800658457812,,,,,,,,,,
2021-01-11,0.008578427876370975,,,,,,,,,,
2021-01-12,-0.00920782205839743,,,,,,,,,,
2021-01-13,7.882016515248225e-05,,,,,,,,,,
2021-01-14,-0.0074814300053283045,,,,,,,,,,
2021-01-15,0.0014281567024481134,,,,,,,,,,
2021-01-19,0.009032551074587891,,,,,,,,,,
2021-01-20,0.0059676931617029805,,,,,,,,,,
2021-01-21,-0.008664234035504315,,,,,,,,,,
2021-01-22,-0.005275483656840496,,,,,,,,,,
2021-01-25,-0.006728601311861815,,,,,,,,,,
2021-01-26,-0.012432343901289222,,,,,,,,,,
2021-01-27,-0.04131688887258145,,,,,,,,,,
2021-01-28,0.023232392846650463,,,,,,,,,,
2021-01-29,-0.011434715007265006,,,,,,,,,,
2021-02-01,0.005492238471282995,,,,,,,,,,
2021-02-02,0.01953153812607278,,,,,,,,,,
2021-02-03,-0.008442236372255496,,,,,,,,,,
2021-02-04,0.015718246204784903,,,,,,,,,,
2021-02-05,-0.007173246673434108,,,,,,,,,,
2021-02-08,0.0018672984096268497,,,,,,,,,,
2021-02-09,-0.0013776380011752964,,,,,,,,,,
2021-02-10,0.014930219329677863,,,,,,,,,,
2021-02-11,0.01503037966995846,,,,,,,,,,
2021-02-12,0.008034082783824559,,,,,,,,,,
2021-02-16,-0.00023447120831487922,,,,,,,,,,
2021-02-17,0.016959853155067206,,,,,,,,,,
2021-02-18,-0.018752063983066503,,,,,,,,,,
2021-02-19,-0.006344055149231642,,,,,,,,,,
2021-02-22,-0.026562588412612942,,,,,,,,,,
2021-02-23,-0.00874486617487269,,,,,,,,,,
2021-02-24,0.021238373763270646,,,,,,,,,,
2021-02-25,-0.02335625482030701,,,,,,,,,,
2021-02-26,-0.00024576270694198765,,,,,,,,,,
2021-03-01,0.01974286307632811,,,,,,,,,,
2021-03-02,-0.006748204650531497,,,,,,,,,,
2021-03-03,-0.03510174316240111,,,,,,,,,,
2021-03-04,-0.03612756442686027,,,,,,,,,,
2021-03-05,0.010000991615265908,,,,,,,,,,
2021-03-08,-0.0005168170447984455,,,,,,,,,,
2021-03-09,0.03239166110118252,,,,,,,,,,
2021-03-10,0.0012516582746051608,,,,,,,,,,
2021-03-11,0.015334612651590751,,,,,,,,,,
2021-03-12,-0.0032011548503599885,,,,,,,,,,
2021-03-15,0.021409697455697874,,,,,,,,,,
2021-03-16,-0.008384321288696261,,,,,,,,,,
2021-03-17,-0.0039024698387123413,,,,,,,,,,
2021-03-18,0.0005711374897734434,,,,,,,,,,
2021-03-19,0.0008158490177929689,,,,,,,,,,
2021-03-22,0.007498574776877653,,,,,,,,,,
2021-03-23,-0.013186651919985026,,,,,,,,,,
2021-03-24,-0.009345909710148814,,,,,,,,,,
2021-03-25,0.008772183234089015,,,,,,,,,,
2021-03-26,0.030680753459025656,,,,,,,,,,
2021-03-29,-0.0017510199857626585,,,,,,,,,,
2021-03-30,-0.004624485704010306,,,,,,,,,,
2021-03-31,0.018423743125142833,,,,,,,,,,
2021-04-01,0.004325902907884593,,,,,,,,,,
2021-04-05,0.019639719800031763,,,,,,,,,,
2021-04-06,0.00800000435776238,,,,,,,,,,
2021-04-07,-0.012972953304465462,,,,,,,,,,
2021-04-08,0.010437353794739312,,,,,,,,,,
2021-04-09,0.009335316483779277,,,,,,,,,,
2021-04-12,-0.004851955210959269,,,,,,,,,,
2021-04-13,0.01295046270147937,,,,,,,,,,
2021-04-14,-0.00752030567148132,,,,,,,,,,
2021-04-15,0.009926236334798277,,,,,,,,,,
2021-04-16,0.00975399533977872,,,,,,,,,,
2021-04-19,-0.008025217468274448,,,,,,,,,,
2021-04-20,-0.007790031842861755,,,,,,,,,,
2021-04-21,0.010342684664364388,,,,,,,,,,
2021-04-22,0.0052305213259888905,,,,,,,,,,
2021-04-23,0.015981421896787973,,,,,,,,,,
2021-04-26,0.004828674173178671,,,,,,,,,,
2021-04-27,-0.006261433615879053,,,,,,,,,,
2021-04-28,-0.012309367551156747,,,,,,,,,,
2021-04-29,-0.004822120184927892,,,,,,,,,,
2021-04-30,-0.0038019472970877155,,,,,,,,,,
2021-05-03,-0.003366998212879224,,,,,,,,,,
2021-05-04,-0.01719373849000161,,,,,,,,,,
2021-05-05,0.018869453321779694,,,,,,,,,,
2021-05-06,-0.007273157186422519,,,,,,,,,,
2021-05-07,0.011329471029871474,,,,,,,,,,
2021-05-10,-0.015160559100448778,,,,,,,,,,
2021-05-11,-0.0034123101041073634,,,,,,,,,,
2021-05-12,-0.021153624287593487,,,,,,,,,,
2021-05-13,0.010727920557789483,,,,,,,,,,
2021-05-14,0.008690822012916488,,,,,,,,,,
2021-05-17,-0.007929853867824188,,,,,,,,,,
2021-05-18,-0.01045305080210257,,,,,,,,,,
2021-05-19,0.011339900562054028,,,,,,,,,,
2021-05-20,0.014899090152656447,,,,,,,,,,
2021-05-21,0.0011351854253289773,,,,,,,,,,
2021-05-24,0.007860687404249722,,,,,,,,,,
2021-05-25,-0.0008248196968217991,,,,,,,,,,
2021-05-26,0.00045048780009593337,,,,,,,,,,
2021-05-27,0.03188510957012536,,,,,,,,,,
2021-05-28,0.0042898012817689235,,,,,,,,,,
2021-06-01,-0.006732811871458355,,,,,,,,,,
2021-06-02,-0.004591990053517403,,,,,,,,,,
2021-06-03,-0.0014645178774883583,,,,,,,,,,
2021-06-04,0.011219474368197035,,,,,,,,,,
2021-06-07,-0.0018124779688013515,,,,,,,,,,
2021-06-08,0.007991075603348996,,,,,,,,,,
2021-06-09,0.009946175400282087,,,,,,,,,,
2021-06-10,0.02090893113924941,,,,,,,,,,
2021-06-11,0.003285540519759822,,,,,,,,,,
2021-06-14,0.005991833056222973,,,,,,,,,,
2021-06-15,0.0015927082863333997,,,,,,,,,,
2021-06-16,-0.0071219497333022685,,,,,,,,,,
2021-06-17,0.023190718671285415,,,,,,,,,,
2021-06-18,-0.013000280516866525,,,,,,,,,,
2021-06-21,0.009654841767117395,,,,,,,,,,
2021-06-22,0.0015024831976935271,,,,,,,,,,
2021-06-23,0.004160160379312439,,,,,,,,,,
2021-06-24,-0.0038714611623745787,,,,,,,,,,
2021-06-25,0.004159026656438192,,,,,,,,,,
2021-06-28,0.004413084261135625,,,,,,,,,,
2021-06-29,0.005949140882357762,,,,,,,,,,
2021-06-30,-0.00672018080373149,,,,,,,,,,
2021-07-01,-0.00013510214584577795,,,,,,,,,,
2021-07-02,0.008293027915086792,,,,,,,,,,
2021-07-06,0.001074923736806177,,,,,,,,,,
2021-07-07,0.0034232139285597096,,,,,,,,,,
2021-07-08,-0.0044147798933552584,,,,,,,,,,
2021-07-09,0.008062812132232366,,,,,,,,,,
2021-07-12,-0.0034661914349560785,,,,,,,,,,
2021-07-13,-0.0016053127527024813,,,,,,,,,,
2021-07-14,-0.004287260904478285,,,,,,,,,,
2021-07-15,0.0022200562563692294,,,,,,,,,,
2021-07-16,-0.00020140500298893027,,,,,,,,,,
2021-07-19,-0.009064523260421398,,,,,,,,,,
2021-07-20,0.011654627151285846,,,,,,,,,,
2021-07-21,-0.0023443036978020304,,,,,,,,,,
2021-07-22,0.009063622296280771,,,,,,,,,,
2021-07-23,0.013373093477291764,,,,,,,,,,
2021-07-26,-0.013524940265139507,,,,,,,,,,
2021-07-27,-0.0019965485065162047,,,,,,,,,,
2021-07-28,0.010069894274546964,,,,,,,,,,
2021-07-29,0.007988696644313675,,,,,,,,,,
2021-07-30,0.003668337265091637,,,,,,,,,,
2021-08-02,-0.0010443975094047708,,,,,,,,,,
2021-08-03,0.005161224878684978,,,,,,,,,,
2021-08-04,0.002664703888763942,,,,,,,,,,
2021-08-05,0.004991394919508396,,,,,,,,,,
2021-08-06,0.004256944878767488,,,,,,,,,,
2021-08-09,0.005394816966541871,,,,,,,,,,
2021-08-10,-0.00012740023703072811,,,,,,,,,,
2021-08-11,0.0,,,,,,,,,,
2021-08-12,0.010413710935907705,,,,,,,,,,
2021-08-13,0.006828953985822173,,,,,,,,,,
2021-08-16,0.01783584168105845,,,,,,,,,,
2021-08-17,-0.007157157938535996,,,,,,,,,,
2021-08-18,0.013112566663059377,,,,,,,,,,
2021-08-19,0.028524174301105543,,,,,,,,,,
2021-08-20,0.0027437579576761184,,,,,,,,,,
2021-08-23,0.01112204024278074,,,,,,,,,,
2021-08-24,0.003352992451006065,,,,,,,,,,
2021-08-25,0.01600519944169032,,,,,,,,,,
2021-08-26,0.001673228480342015,,,,,,,,,,
2021-08-27,0.0012675594234683452,,,,,,,,,,
2021-08-30,0.016799828059456123,,,,,,,,,,
2021-08-31,-0.0071293805656462705,,,,,,,,,,
2021-09-01,-0.00011410388504917712,,,,,,,,,,
2021-09-02,0.014648257477837268,,,,,,,,,,
2021-09-03,0.007077805094723777,,,,,,,,,,
2021-09-07,-0.008701581046551277,,,,,,,,,,
2021-09-08,0.005683104430393104,,,,,,,,,,
2021-09-09,-0.008392466906932072,,,,,,,,,,
2021-09-10,0.0,,,,,,,,,,
2021-09-13,-0.029058315082732045,,,,,,,,,,
2021-09-14,0.0019756052208874664,,,,,,,,,,
2021-09-15,0.007945721101488834,,,,,,,,,,
2021-09-16,-0.0029345214056114566,,,,,,,,,,
2021-09-17,0.0038089369667504425,,,,,,,,,,
2021-09-20,-0.014947811275626832,,,,,,,,,,
2021-09-21,0.0005836293748928689,,,,,,,,,,
2021-09-22,0.005833072840992104,,,,,,,,,,
2021-09-23,0.0019136088145030872,,,,,,,,,,
2021-09-24,-0.002141364242137067,,,,,,,,,,
2021-09-27,-0.03491876602906241,,,,,,,,,,
2021-09-28,-0.038947045876294606,,,,,,,,,,
2021-09-29,0.0006253848455972655,,,,,,,,,,
2021-09-30,-0.015437439801479158,,,,,,,,,,
2021-10-01,-0.009776100336291949,,,,,,,,,,
2021-10-04,-0.022054480986703484,,,,,,,,,,
2021-10-05,0.004397624724279181,,,,,,,,,,
2021-10-06,0.0040512772016012555,,,,,,,,,,
2021-10-07,0.010869121063853626,,,,,,,,,,
2021-10-08,-0.018349409130330452,,,,,,,,,,
2021-10-11,-0.01606862127321651,,,,,,,,,,
2021-10-12,-0.013798329753516247,,,,,,,,,,
2021-10-13,0.015343092998312047,,,,,,,,,,
2021-10-14,0.015776722868583892,,,,,,,,,,
2021-10-15,0.004456624570551737,,,,,,,,,,
2021-10-18,0.009851806610022384,,,,,,,,,,
2021-10-19,0.005426929434908745,,,,,,,,,,
2021-10-20,0.01265930668986237,,,,,,,,,,
2021-10-21,-0.0041247864175771864,,,,,,,,,,
2021-10-22,0.0065629043682220445,,,,,,,,,,
2021-10-25,0.0023425509839687386,,,,,,,,,,
2021-10-26,-0.000947380295719058,,,,,,,,,,
2021-10-27,-0.018522143850015382,,,,,,,,,,
2021-10-28,0.003220513587805396,,,,,,,,,,
2021-10-29,0.011106625662093528,,,,,,,,,,
2021-11-01,-0.0027303092330597245,,,,,,,,,,
2021-11-02,0.005030047669125848,,,,,,,,,,
2021-11-03,0.0022171511462274474,,,,,,,,,,
2021-11-04,-0.003476372809085415,,,,,,,,,,
2021-11-05,-0.007865702601530189,,,,,,,,,,
2021-11-08,0.028962586112634137,,,,,,,,,,
2021-11-09,-0.007021431976549586,,,,,,,,,,
2021-11-10,-0.0033164169810450117,,,,,,,,,,
2021-11-11,-0.003076262374227756,,,,,,,,,,
2021-11-12,0.01316198004307223,,,,,,,,,,
2021-11-15,-0.019268871882329508,,,,,,,,,,
2021-11-16,0.022879603459601272,,,,,,,,,,
2021-11-17,0.0009295739306933726,,,,,,,,,,
2021-11-18,0.003838048724368548,,,,,,,,,,
2021-11-19,0.013196836607755058,,,,,,,,,,
2021-11-22,-0.009251277785096712,,,,,,,,,,
2021-11-23,-0.04914620426858818,,,,,,,,,,
2021-11-24,-0.01169393517438222,,,,,,,,,,
2021-11-26,-0.005883418268271323,,,,,,,,,,
2021-11-29,0.008877459821102773,,,,,,,,,,
2021-11-30,-0.016425619464793928,,,,,,,,,,
2021-12-01,-0.01782622195247152,,,,,,,,,,
2021-12-02,0.018757128059207595,,,,,,,,,,
2021-12-03,-0.010994173324116008,,,,,,,,,,
2021-12-06,0.014330775187304301,,,,,,,,,,
2021-12-07,0.015382589106821554,,,,,,,,,,
2021-12-08,0.01631971995927972,,,,,,,,,,
2021-12-09,-0.01087585109582434,,,,,,,,,,
2021-12-10,0.010672091407891271,,,,,,,,,,
2021-12-13,0.00019195805249472286,,,,,,,,,,
2021-12-14,-0.02821663616448422,,,,,,,,,,
2021-12-15,0.015999376618136774,,,,,,,,,,
2021-12-16,-0.022746363415727222,,,,,,,,,,
2021-12-17,0.00411149894691043,,,,,,,,,,
2021-12-20,-0.006604266262089542,,,,,,,,,,
2021-12-21,0.023534328439196228,,,,,,,,,,
2021-12-22,0.018316159926270004,,,,,,,,,,
2021-12-23,0.00650612824098773,,,,,,,,,,
2021-12-27,0.005956582912373554,,,,,,,,,,
2021-12-28,0.0027719935898267156,,,,,,,,,,
2021-12-29,0.009234880661151745,,,,,,,,,,
2021-12-30,0.0014316579004935992,,,,,,,,,,
2021-12-31,-0.0076455368188541595,,,,,,,,,,
2022-01-03,-0.018564829034233288,,,,,,,,,,
2022-01-04,-0.03380653723415339,,,,,,,,,,
2022-01-05,-0.01713057658204642,,,,,,,,,,
2022-01-06,0.0034992476596433786,,,,,,,,,,
2022-01-07,-0.026622834367225012,,,,,,,,,,
2022-01-10,6.900899093187363e-05,,,,,,,,,,
2022-01-11,0.010195455828546418,,,,,,,,,,
2022-01-12,0.019571841579353322,,,,,,,,,,
2022-01-13,-0.02902817042581285,,,,,,,,,,
2022-01-14,-0.003375359669251732,,,,,,,,,,
2022-01-18,-0.029098733650570807,,,,,,,,,,
2022-01-19,-0.000284674618361902,,,,,,,,,,
2022-01-20,-0.006764928771452849,,,,,,,,,,
2022-01-21,-0.014124035044914218,,,,,,,,,,
2022-01-24,0.004436019925497137,,,,,,,,,,
