Date,Return,Sentiment,FIN_roe,FIN_roa,FIN_op_margin,FIN_debt_to_equity,FIN_liquidity_ratio,FIN_current_ratio,FIN_free_cf_margin,FIN_revenue_growth,FIN_ocf_to_assets
2020-01-02 05:00:00,,,,,,,,,,,
2020-01-03 05:00:00,-0.01605572741282102,,,,,,,,,,
2020-01-06 05:00:00,0.0029558507659361855,,,,,,,,,,
2020-01-07 05:00:00,0.0030653359848566986,,,,,,,,,,
2020-01-08 05:00:00,0.009872956346216322,,,,,,,,,,
2020-01-09 05:00:00,0.015712396908169612,,,,,,,,,,
2020-01-10 05:00:00,0.003667002593136237,,,,,,,,,,
2020-01-13 05:00:00,-0.0014841522487708536,,,,,,,,,,
2020-01-14 05:00:00,0.006059698301251748,,,,,,,,,,
2020-01-15 05:00:00,0.00716005428950961,,,,,,,,,,
2020-01-16 05:00:00,0.009478571023261217,,,,,,,,,,
2020-01-17 05:00:00,0.007377799397702667,,,,,,,,,,
2020-01-21 05:00:00,-0.005659229745334615,,,,,,,,,,
2020-01-22 05:00:00,0.005802874087995624,,,,,,,,,,
2020-01-23 05:00:00,-0.011760815268919811,,,,,,,,,,
2020-01-24 05:00:00,-0.009094084225254706,,,,,,,,,,
2020-01-27 05:00:00,-0.019261198758613762,,,,,,,,,,
2020-01-28 05:00:00,0.007162978901292361,,,,,,,,,,
2020-01-29 05:00:00,0.0006879763780804904,,,,,,,,,,
2020-01-30 05:00:00,-0.03278307565159844,,,,,,,,,,
2020-01-31 05:00:00,-0.02156933114963755,,,,,,,,,,
2020-02-03 05:00:00,-0.0049658200550312115,,,,,,,,,,
2020-02-04 05:00:00,0.01667656896272285,,,,,,,,,,
2020-02-05 05:00:00,0.016882406972604347,,,,,,,,,,
2020-02-06 05:00:00,-0.0012953908256509994,,,,,,,,,,
2020-02-07 05:00:00,-0.019452693902005325,,,,,,,,,,
2020-02-10 05:00:00,0.015149625089570184,,,,,,,,,,
2020-02-11 05:00:00,0.00781705604851779,,,,,,,,,,
2020-02-12 05:00:00,0.003995566477536183,,,,,,,,,,
2020-02-13 05:00:00,0.0004683873851012432,,,,,,,,,,
2020-02-14 05:00:00,0.004095006987666849,,,,,,,,,,
2020-02-18 05:00:00,-0.012001835783976622,,,,,,,,,,
2020-02-19 05:00:00,0.006604950382063546,,,,,,,,,,
2020-02-20 05:00:00,-0.011834113546767,,,,,,,,,,
2020-02-21 05:00:00,0.008655411266257573,,,,,,,,,,
2020-02-24 05:00:00,-0.05372035922893026,,,,,,,,,,
2020-02-25 05:00:00,-0.03167713919990589,,,,,,,,,,
2020-02-26 05:00:00,0.002052721787610734,,,,,,,,,,
2020-02-27 05:00:00,-0.008705535124403974,,,,,,,,,,
2020-02-28 05:00:00,-0.004649281211234424,,,,,,,,,,
2020-03-02 05:00:00,0.06357838893448853,,,,,,,,,,
2020-03-03 05:00:00,-0.020129328478693864,,,,,,,,,,
2020-03-04 05:00:00,0.05017429597924972,,,,,,,,,,
2020-03-05 05:00:00,-0.046117662216255795,,,,,,,,,,
2020-03-06 05:00:00,-0.02361404362728381,,,,,,,,,,
2020-03-09 04:00:00,-0.0994145589220482,,,,,,,,,,
2020-03-10 04:00:00,0.030530309784345455,,,,,,,,,,
2020-03-11 04:00:00,-0.05582210755068828,,,,,,,,,,
2020-03-12 04:00:00,-0.07873343661557364,,,,,,,,,,
2020-03-13 04:00:00,0.09113813709598562,,,,,,,,,,
2020-03-16 04:00:00,-0.07326566476345464,,,,,,,,,,
2020-03-17 04:00:00,0.09839385413442048,,,,,,,,,,
2020-03-18 04:00:00,-0.02228842037667611,,,,,,,,,,
2020-03-19 04:00:00,-0.04515776846014985,,,,,,,,,,
2020-03-20 04:00:00,0.01064483864582666,,,,,,,,,,
2020-03-23 04:00:00,-0.04649384686404867,,,,,,,,,,
2020-03-24 04:00:00,0.057282291745473835,,,,,,,,,,
2020-03-25 04:00:00,0.029850889612498488,,,,,,,,,,
2020-03-26 04:00:00,0.06840554501334029,,,,,,,,,,
2020-03-27 04:00:00,-0.038117149333530165,,,,,,,,,,
2020-03-30 04:00:00,0.027428644152351023,,,,,,,,,,
2020-03-31 04:00:00,-0.014449063485616254,,,,,,,,,,
2020-04-01 04:00:00,-0.03769899815931088,,,,,,,,,,
2020-04-02 04:00:00,0.048897515924284596,,,,,,,,,,
2020-04-03 04:00:00,-0.02586808160763454,,,,,,,,,,
2020-04-06 04:00:00,0.055950000810169875,,,,,,,,,,
2020-04-07 04:00:00,-0.00443796645295047,,,,,,,,,,
2020-04-08 04:00:00,0.035931302251213326,,,,,,,,,,
2020-04-09 04:00:00,0.021384855064392472,,,,,,,,,,
2020-04-13 04:00:00,-0.02706502515308895,,,,,,,,,,
2020-04-14 04:00:00,0.034378722944996776,,,,,,,,,,
2020-04-15 04:00:00,-0.022580087767168244,,,,,,,,,,
2020-04-16 04:00:00,0.022063442307953318,,,,,,,,,,
2020-04-17 04:00:00,0.010158809314014583,,,,,,,,,,
2020-04-20 04:00:00,-0.02740428749928281,,,,,,,,,,
2020-04-21 04:00:00,-0.0467879625330061,,,,,,,,,,
2020-04-22 04:00:00,0.019254193844790768,,,,,,,,,,
2020-04-23 04:00:00,-0.0010643574141079304,,,,,,,,,,
2020-04-24 04:00:00,0.008789328581025435,,,,,,,,,,
2020-04-27 04:00:00,0.006600960765482666,,,,,,,,,,
2020-04-28 04:00:00,-0.010492194972508972,,,,,,,,,,
2020-04-29 04:00:00,0.04334029839711118,,,,,,,,,,
2020-04-30 04:00:00,-0.026168540576734456,,,,,,,,,,
2020-05-01 04:00:00,-0.03195963828677717,,,,,,,,,,
2020-05-04 04:00:00,0.004716442714563618,,,,,,,,,,
2020-05-05 04:00:00,0.024275805750193502,,,,,,,,,,
2020-05-06 04:00:00,0.019641385092107555,,,,,,,,,,
2020-05-07 04:00:00,0.008090082879008476,,,,,,,,,,
2020-05-08 04:00:00,0.015414385386888885,,,,,,,,,,
2020-05-11 04:00:00,0.019570599753902407,,,,,,,,,,
2020-05-12 04:00:00,-0.017472488847093404,,,,,,,,,,
2020-05-13 04:00:00,0.0038822707979644377,,,,,,,,,,
2020-05-14 04:00:00,0.018463033700157006,,,,,,,,,,
2020-05-15 04:00:00,-0.0006125406314089199,,,,,,,,,,
2020-05-18 04:00:00,0.025370801595349324,,,,,,,,,,
2020-05-19 04:00:00,-0.020200865436107884,,,,,,,,,,
2020-05-20 04:00:00,-0.0031716923796731855,,,,,,,,,,
2020-05-21 04:00:00,-0.011748744766324148,,,,,,,,,,
2020-05-22 04:00:00,0.052383679430820784,,,,,,,,,,
2020-05-26 04:00:00,0.013532473638162568,,,,,,,,,,
