ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,xgb_dir_acc,dt_dir_acc,top_feature,top_feat_imp
CTVA,1173,294,28,0.010305683164347563,0.007532610070445742,0.7712752871323347,0.016540399239776713,0.011485023418645558,0.009853767393344981,0.9121909633418585,0.48639455782312924,0.47619047619047616,0.5204081632653061,DoW,0.08540534585549231
CVS,1173,294,28,0.00910670899118533,0.006736747635961446,0.7584269558875123,0.02650021536033488,0.016953794642838832,-0.36012488734250336,0.8789428815004262,0.5408163265306123,0.5272108843537415,0.5850340136054422,Vol_MA_20,0.08929696114584193
CVX,1173,294,28,0.010744543991161806,0.007752684577077752,0.7808757788738027,0.01481770356703183,0.010778813153561896,0.03607569877066141,0.8815004262574595,0.5476190476190477,0.5476190476190477,0.5170068027210885,Return_Lag1,0.1307796046881208
D,1173,294,28,0.00886566844623239,0.006553933546096839,0.7613103746973007,0.014432492026661694,0.010716853497038211,-0.0573745628446789,0.8823529411764706,0.4931972789115646,0.5068027210884354,0.5408163265306123,Return_Lag1,0.12724041688014862
DAL,1173,294,28,0.013269578596757222,0.00988520512943921,0.8208869654291456,0.03743965301952717,0.026083824089159446,-0.5145962735719021,0.9104859335038363,0.5204081632653061,0.5102040816326531,0.48639455782312924,Return_Lag20,0.09005288017521336
DASH,984,246,28,0.01514983441488843,0.011613153564573554,0.8470173470214276,0.024879999111925424,0.01851914079482143,-0.0365698231828131,0.9278455284552846,0.508130081300813,0.524390243902439,0.46747967479674796,Volatility_5,0.07613476859092128
DAY,1173,294,28,0.013010903257389168,0.009898476216945357,0.8093183436625653,0.026304933211303408,0.015924674222454114,0.021473598102632496,0.9207161125319693,0.5408163265306123,0.5578231292517006,0.4557823129251701,Volatility_5,0.08332266390989557
DD,1173,294,28,0.010211270404187324,0.007689768479268644,0.7830328564220133,0.02198683424195068,0.014163907846904846,-0.1690884999116269,0.8840579710144928,0.46938775510204084,0.46258503401360546,0.4931972789115646,Return_Lag1,0.08572712040282504
DDOG,1173,294,28,0.015946332759251985,0.011906079105904733,0.8245114271365872,0.027132869051861328,0.019881330232557982,-0.009247680097377753,0.9258312020460358,0.5102040816326531,0.4965986394557823,0.5204081632653061,Volatility_10,0.0937214002705836
DE,1173,294,28,0.00978631373226266,0.007403890917799739,0.7867585908753139,0.0193734070229074,0.013578054530163653,-0.25454034971495076,0.9019607843137255,0.5510204081632653,0.5204081632653061,0.5136054421768708,Return_Lag2,0.10772151401447966
DECK,1173,294,28,0.012248707892736061,0.00928384411897047,0.8090044421764674,0.03751514194467269,0.02316340935967966,-0.2675507526652787,0.9087809036658141,0.4931972789115646,0.4897959183673469,0.47278911564625853,Volatility_5,0.10258778619752103
DELL,1173,294,28,0.012965508373077566,0.009308257592675517,0.7844936201415742,0.03252269840123206,0.022782244701147206,-0.06150071113958355,0.8985507246376812,0.5306122448979592,0.5136054421768708,0.5238095238095238,Volatility_5,0.1893044598358469
DG,1173,294,28,0.009980790831396236,0.0070322384356642014,0.7843974703274423,0.024213707491452404,0.016724410991614914,-0.2985077422842408,0.8849104859335039,0.54421768707483,0.5374149659863946,0.47619047619047616,Vol_MA_20,0.1710305334186598
DGX,1173,294,28,0.00871133983539625,0.0064884199688205755,0.7382744483724155,0.017273222999968585,0.012531948267425664,-0.5088190498074208,0.8840579710144928,0.47619047619047616,0.5340136054421769,0.48299319727891155,Return_Lag2,0.10808777874033604
DHI,1173,294,28,0.012425087204887022,0.009258244640028609,0.7754608312001141,0.022957273868862666,0.016413331147411555,-0.010113968181752808,0.9164535379369139,0.5170068027210885,0.5340136054421769,0.48299319727891155,Return_Lag2,0.08998420254757786
DHR,1173,294,28,0.00877357214912093,0.006758896425423022,0.7603860995404873,0.019339605309540694,0.013448339126849621,0.04278434204792747,0.8721227621483376,0.5238095238095238,0.5238095238095238,0.5170068027210885,Volatility_5,0.08023704656736119
DIS,1173,294,28,0.010161725861689883,0.0074535707410071554,0.7835420215374671,0.017494579957133282,0.011373216090870221,0.008317191443680816,0.8917306052855924,0.5340136054421769,0.5238095238095238,0.5272108843537415,Return_Lag1,0.0742031640495566
DLR,1173,294,28,0.009894648386703734,0.007640513217142689,0.7688546475830724,0.01915684000982638,0.013728894419144953,-0.20748598791155604,0.9181585677749361,0.47959183673469385,0.45918367346938777,0.5034013605442177,Return_Lag1,0.10844833875057693
DLTR,1173,294,28,0.010542413309174601,0.007536213877375514,0.8111399185045156,0.02941652603473588,0.020050206999375514,0.005794902315170436,0.8934356351236147,0.5544217687074829,0.5510204081632653,0.5238095238095238,Volatility_5,0.08553722569067976
DOC,1173,294,28,0.010683099201317589,0.007949089684809235,0.7693085834885325,0.015318506275902134,0.011668777088611505,-0.06601333832749035,0.8994032395566922,0.5136054421768708,0.5272108843537415,0.47278911564625853,ATR_5,0.12225363822652167
DOV,1173,294,28,0.009026983625200052,0.006747345447648656,0.7710435419453133,0.016451475426853244,0.011759666560382348,0.060305755693953245,0.8976982097186701,0.5510204081632653,0.5408163265306123,0.45918367346938777,Return_Lag2,0.13384887034454473
DOW,1173,294,28,0.01107586904584654,0.00821803534422129,0.7710790406094307,0.0349102016779978,0.02412129393486017,-0.5412077805620967,0.8985507246376812,0.42517006802721086,0.4557823129251701,0.5068027210884354,Volatility_10,0.09428728108956595
DPZ,1173,294,28,0.009542276715536768,0.006776538855539854,0.7941842452082704,0.01720320681692912,0.013124042623066746,-0.04024953366471484,0.8695652173913043,0.5204081632653061,0.5102040816326531,0.5,Volatility_5,0.07105459154602156
DRI,1173,294,28,0.011960324466955139,0.0084333998115102,0.8243480684277369,0.01918240701279013,0.012477896788418442,-0.10579989797392164,0.9011082693947144,0.47278911564625853,0.47278911564625853,0.5272108843537415,SMA_5,0.09742786203248327
DTE,1173,294,28,0.008523796888413619,0.006261770548172596,0.7661865427245831,0.012015840304061066,0.009430970526792096,-0.19658617735162798,0.8789428815004262,0.4013605442176871,0.40476190476190477,0.4013605442176871,Return_Lag1,0.1399245298904001
DUK,1173,294,28,0.008159551904977047,0.006017122576460659,0.7332662724949519,0.011456086599239121,0.008967846487506807,-0.098733246785224,0.886615515771526,0.4931972789115646,0.4931972789115646,0.47959183673469385,ATR_5,0.10783018260588773
DVA,1173,294,28,0.010003697449120086,0.0073604181107134415,0.8128563248689291,0.02023422776698998,0.014197889770552924,-0.03266245142097901,0.9053708439897699,0.5034013605442177,0.5102040816326531,0.46938775510204084,Volatility_5,0.14771853429572263
DVN,1173,294,28,0.016150032184476082,0.011771654164601327,0.8145190708075862,0.02668169626396338,0.017476335112165772,-0.13512247009032685,0.9215686274509803,0.5340136054421769,0.5306122448979592,0.4931972789115646,Return_Lag5,0.09073952585285487
DXCM,1173,294,28,0.014234840796244276,0.010179970559081503,0.7964764837417975,0.0301389240004297,0.019788205320346145,-0.1201699969630654,0.9173060528559249,0.5136054421768708,0.5102040816326531,0.46598639455782315,Vol_Ratio,0.09813144635990692
EA,1173,294,28,0.008474145419792072,0.006349252257721565,0.7411998921421521,0.02135652684628617,0.013014452868985253,-0.17317379413076806,0.8789428815004262,0.47278911564625853,0.5068027210884354,0.5272108843537415,Volatility_5,0.0833905263017495
EBAY,1173,294,28,0.009652897463810014,0.007402131657142933,0.7880379333571985,0.02333387115553592,0.014249750587517365,-0.04405503637007979,0.8925831202046036,0.5170068027210885,0.5306122448979592,0.5170068027210885,Volatility_5,0.06987952897084537
ECL,1173,294,28,0.00955774415483033,0.006769180389013633,0.7711014177499196,0.013020898891620676,0.009451272281485358,-0.11512702115655982,0.886615515771526,0.46258503401360546,0.47278911564625853,0.445578231292517,Month,0.07095341469016206
ED,1173,294,28,0.008075098536942769,0.0059224694711606275,0.741994986191018,0.012608498733778855,0.009791991990753231,-0.08463799538816796,0.8900255754475703,0.5034013605442177,0.5068027210884354,0.5068027210884354,MACD_Sig,0.11397485159017359
EFX,1173,294,28,0.009778059245154744,0.007527628682711763,0.7964675826931509,0.02168869430759749,0.014942715001666903,0.019952147617887772,0.886615515771526,0.5068027210884354,0.4965986394557823,0.5306122448979592,ATR_20,0.07207938587662395
EG,1173,294,28,0.009896167966192826,0.007382357138217907,0.7660442012818518,0.017411784000869117,0.01180180765035765,-0.043337509563969645,0.9147485080988917,0.5476190476190477,0.5408163265306123,0.5102040816326531,Volatility_5,0.11097427499801357
EIX,1173,294,28,0.009323853405986127,0.006958958351267912,0.7378209189111575,0.0208878921088969,0.014375892202788135,-0.043038823375614266,0.8985507246376812,0.5272108843537415,0.5170068027210885,0.47619047619047616,Volatility_10,0.16084031899606277
EL,1173,294,28,0.011231943430901531,0.008434618438249804,0.7834598396536646,0.031426191190862145,0.021699747575223617,0.03836685758145941,0.8959931798806479,0.4897959183673469,0.5,0.45918367346938777,Volatility_5,0.14710678323773918
ELV,1173,294,28,0.009985947767072848,0.007368142366692616,0.7746329585696184,0.024676414128289696,0.01647443445585133,-0.2497524020536681,0.886615515771526,0.5238095238095238,0.5102040816326531,0.48639455782312924,Volatility_10,0.11926504711538838
EME,1173,294,28,0.010635322063072519,0.00775907993862687,0.7736515271142363,0.027440778378021984,0.018489692498331576,-0.006170019377702118,0.9002557544757033,0.5408163265306123,0.47278911564625853,0.5340136054421769,Volatility_5,0.08212912138346637
EMN,1173,294,28,0.010779661151800466,0.008189752693902028,0.7636305523677481,0.02379345713523092,0.015643061605978528,-0.0199626172847458,0.9011082693947144,0.564625850340136,0.5612244897959183,0.48299319727891155,Volatility_10,0.1359556735825479
EMR,1173,294,28,0.00971310177993576,0.0069984601923221215,0.7815404539765267,0.02193782406287891,0.014664669028438476,-0.3565748083484721,0.8883205456095482,0.5,0.46598639455782315,0.5204081632653061,Return_Lag1,0.15206394654741806
EOG,1173,294,28,0.013621227651871567,0.010030263798750189,0.7973565811304015,0.018617772353470168,0.013408263245466017,-0.08673451324975545,0.8908780903665814,0.5136054421768708,0.5204081632653061,0.47959183673469385,Volatility_5,0.07130808385263014
EPAM,1173,294,28,0.015195353784452971,0.010772315260348027,0.8150068277058633,0.027381459206689825,0.01837998733860169,-0.10497347394992174,0.9181585677749361,0.47619047619047616,0.46938775510204084,0.5034013605442177,Vol_MA_20,0.11515804266048098
EQIX,1173,294,28,0.00863700802209902,0.006623817922538287,0.8102300165190447,0.017390306639645695,0.012082310051188774,-0.11307497249234344,0.886615515771526,0.46938775510204084,0.4965986394557823,0.445578231292517,RSI_14,0.10040142538884655
EQR,1173,294,28,0.0095451213196064,0.007188768392466737,0.7598783799106842,0.014951064378624576,0.010690270693999391,-0.05638743651769085,0.8925831202046036,0.5204081632653061,0.5272108843537415,0.5136054421768708,Volatility_5,0.13770666945083598
EQT,1173,294,28,0.01518282944183004,0.0113602785978978,0.8280932901175398,0.024441057531573916,0.018309977621857973,-0.06400132354415744,0.9104859335038363,0.4897959183673469,0.47619047619047616,0.4931972789115646,SMA_10,0.07598027550191144
ERIE,1173,294,28,0.009716812554163273,0.007038581302954871,0.7786331105291742,0.022278179671136634,0.01603809438295596,-0.1507893133951823,0.9053708439897699,0.4489795918367347,0.47959183673469385,0.48639455782312924,SMA_20,0.11520456968625414
ES,1173,294,28,0.008983449052596319,0.0067253083896407165,0.7634815943355606,0.015575650247276905,0.011015357084309613,-0.09735517646949998,0.8917306052855924,0.5,0.5034013605442177,0.5408163265306123,ATR_5,0.15009372207574187
ESS,1173,294,28,0.009810966168661617,0.007345496305440053,0.7578458178108962,0.016526719152586026,0.011693012436285552,-0.13761873315243855,0.8951406649616368,0.5714285714285714,0.5816326530612245,0.5340136054421769,Volatility_5,0.10576391446349152
ETN,1173,294,28,0.010437118145699508,0.007704350269722196,0.7534550246842956,0.022917475616375423,0.015703527962669776,-0.07591604073294644,0.8934356351236147,0.4897959183673469,0.4931972789115646,0.5204081632653061,Volatility_10,0.12761950975237346
ETR,1173,294,28,0.008923726203041958,0.0064799131083966245,0.7577620400766535,0.01907936144643935,0.012068717023061625,-0.4105453158810959,0.8917306052855924,0.46598639455782315,0.45918367346938777,0.46598639455782315,Return_Lag2,0.18039366066928886
EVRG,1173,294,28,0.009003587545001218,0.006504030093216059,0.7575812492808869,0.015406658627679924,0.01256134598810503,-1.327394470088188,0.887468030690537,0.4013605442176871,0.41496598639455784,0.3945578231292517,ATR_5,0.09336082284943018
EW,1173,294,28,0.010800629158004282,0.007813701603903168,0.7853173961323221,0.015678855677290552,0.01137802249831618,0.0008741876038009799,0.8959931798806479,0.5374149659863946,0.4931972789115646,0.5544217687074829,Vol_MA_20,0.1321482752429456
EXC,1173,294,28,0.009018103142599302,0.0065262441625575035,0.7657331864302821,0.012947100180722532,0.010288530276505243,-0.22109220169537647,0.8789428815004262,0.4965986394557823,0.4931972789115646,0.5102040816326531,Volatility_10,0.12714492938127603
EXE,950,238,28,0.010820482720526301,0.008279266026707168,0.7747421855134969,0.01952118628837544,0.01438923969341342,-0.07497804897068572,0.92,0.4495798319327731,0.46638655462184875,0.5168067226890757,ATR_5,0.1333202130002868
EXPD,1173,294,28,0.008697670391525036,0.006473041279528575,0.733709204394444,0.015548110696846244,0.011264545206557279,0.05450821660179728,0.8840579710144928,0.5850340136054422,0.5714285714285714,0.5136054421768708,SMA_20,0.08592884977606247
EXPE,1173,294,28,0.013993805918224078,0.010395049804937308,0.8137289960568306,0.026148663879101815,0.01814872604543638,-0.051029479226393226,0.9249786871270247,0.54421768707483,0.5544217687074829,0.5238095238095238,RSI_14,0.10675795812286482
EXR,1173,294,28,0.010178121628383805,0.007387201276995849,0.7448172045530552,0.016775619085516093,0.011770180175665836,-0.05684603564716206,0.8925831202046036,0.5272108843537415,0.5306122448979592,0.5612244897959183,Volatility_10,0.1298681027560571
F,1173,294,28,0.01236089418403008,0.00941595648696758,0.8126699904795612,0.023333795003808038,0.015406058647264246,-0.21955840935208126,0.8951406649616368,0.5510204081632653,0.5544217687074829,0.5204081632653061,SMA_5,0.09261694314358432
FANG,1173,294,28,0.016525898353651387,0.011690542599560896,0.8110549436320464,0.026762183481855856,0.01768763347536094,-0.21885512266160112,0.9207161125319693,0.5782312925170068,0.5714285714285714,0.5408163265306123,Return_Lag1,0.12367220436068631
FAST,1173,294,28,0.008665730991273053,0.006487995612523006,0.7499328349590766,0.016838004071277796,0.011182414406829568,-0.09068234434422284,0.8908780903665814,0.5102040816326531,0.4931972789115646,0.4965986394557823,Return_Lag1,0.08885714935602093
FCX,1173,294,28,0.014939455610585994,0.011194185775961794,0.7933169306207881,0.029882565245461706,0.020195416170683395,-0.022397144324306506,0.9326513213981245,0.5272108843537415,0.5170068027210885,0.5306122448979592,Return_Lag2,0.10174260302978268
FDS,1173,294,28,0.008978364558289919,0.006546080021078655,0.7670075539142293,0.01734930287503513,0.011977062917467614,-0.15046162181477185,0.8951406649616368,0.47619047619047616,0.5068027210884354,0.5068027210884354,Return_Lag2,0.11057385978643156
FDX,1173,294,28,0.011028009846266182,0.007891555293546515,0.7824327184900087,0.021663673064191646,0.014167017544526957,-0.02469537823585588,0.8976982097186701,0.48299319727891155,0.5102040816326531,0.47619047619047616,Vol_Ratio,0.1134347574338015
FE,1173,294,28,0.00897457001515271,0.006374758516233773,0.7798704174885531,0.01292878148527134,0.009197318054533386,-0.10957893410861064,0.8840579710144928,0.48639455782312924,0.4897959183673469,0.5102040816326531,RSI_14,0.0970816505651261
FFIV,1173,294,28,0.009603674368933557,0.007239779874129127,0.7705575306294721,0.021402548096275786,0.0140863097450161,-0.17952214461169036,0.896845694799659,0.4557823129251701,0.54421768707483,0.45918367346938777,DoW,0.0658618075641671
FI,1173,294,28,0.009322682072076226,0.006882860505541577,0.7683038307245497,0.03416205897594167,0.015104673293920382,0.025577614139891347,0.8976982097186701,0.5544217687074829,0.5612244897959183,0.5340136054421769,Return_Lag2,0.10165977571376011
FICO,1173,294,28,0.01187127609103951,0.008631887298088847,0.8003054161777372,0.029379029029567908,0.019407015650924144,-0.06614474676123772,0.9036658141517476,0.5340136054421769,0.5272108843537415,0.5374149659863946,Volatility_10,0.13153004133291973
FIS,1173,294,28,0.010841043494299275,0.007965982417889992,0.7813465143250383,0.01793837008405788,0.012094034844879085,-0.060057280439881344,0.9036658141517476,0.46258503401360546,0.46938775510204084,0.5034013605442177,ATR_20,0.10772636568761211
FITB,1173,294,28,0.012564903260749846,0.009578716427215141,0.8072082900318601,0.018542919544593327,0.01328465385641361,-0.11578037509848027,0.9113384484228474,0.5340136054421769,0.5136054421768708,0.5340136054421769,Return_Lag2,0.11522414678227454
FOX,1173,294,28,0.010451098869063707,0.0077082493503673535,0.7514884258579928,0.021487662425641346,0.015878881230815618,-0.427175904067318,0.9156010230179028,0.47278911564625853,0.47278911564625853,0.4523809523809524,Return_Lag2,0.08870727002552245
FOXA,1173,294,28,0.010569863281281027,0.007890922713052707,0.7614486830005496,0.02085053683601679,0.015305824301912458,-0.3472937997571799,0.9224211423699915,0.47278911564625853,0.48639455782312924,0.48639455782312924,Vol_Ratio,0.09588065801736338
FRT,1173,294,28,0.011331770671715704,0.008157950151975433,0.7780078609468472,0.014660621528448868,0.010157592148334414,-0.05084091733801155,0.896845694799659,0.5510204081632653,0.5510204081632653,0.5272108843537415,SMA_10,0.15966591811892972
FSLR,1173,294,28,0.014336411405338539,0.010762891288144021,0.81612397758749,0.041097250178706066,0.028541397525282352,-0.043743691858961986,0.9258312020460358,0.5272108843537415,0.5068027210884354,0.5034013605442177,Return_Lag2,0.09420152661676855
FTNT,1173,294,28,0.012780947555251195,0.009230832019622747,0.8087757746769396,0.03419379084351292,0.02607644001700742,-0.8189514657035659,0.907075873827792,0.46598639455782315,0.4931972789115646,0.47278911564625853,Volatility_5,0.07689397917687575
FTV,1173,294,28,0.009501804111011826,0.0069414657005983475,0.7528551618762513,0.01622389784259727,0.011875855697116838,-0.017124650348748105,0.9036658141517476,0.47959183673469385,0.48299319727891155,0.46938775510204084,Volatility_10,0.08986085868195456
GD,1173,294,28,0.008086428457059956,0.0060237580793153,0.7420421653824769,0.014768342398353453,0.009495398263384639,-0.1539271000202087,0.8934356351236147,0.5306122448979592,0.5170068027210885,0.46258503401360546,Volatility_10,0.10639932968487935
GDDY,1173,294,28,0.010516513853063097,0.007684929984211518,0.7935214046702175,0.022725496190148988,0.014984265405324958,-0.22309692559517358,0.8797953964194374,0.5238095238095238,0.5306122448979592,0.47619047619047616,Volatility_10,0.10975003766678959
GE,1173,294,28,0.011259247452968094,0.008525063633739682,0.798911881434938,0.020706851849865197,0.014171696838578388,-0.09201330959016674,0.9053708439897699,0.5136054421768708,0.5136054421768708,0.564625850340136,Return_Lag2,0.08165012394999746
GEHC,577,145,28,0.009111699419430857,0.00634082356584608,0.7914272257450591,0.02219960457684284,0.015314132721908527,-0.06744749153158791,0.8717504332755632,0.5103448275862069,0.5310344827586206,0.5310344827586206,Volatility_10,0.13317777508500556
GEN,1173,294,28,0.00995121040690628,0.007347075732502207,0.7684501582863209,0.019804461714876775,0.014766466216637962,-0.3409442248830814,0.8900255754475703,0.5204081632653061,0.5272108843537415,0.5306122448979592,Volatility_10,0.09006218649697442
GEV,321,81,28,0.012987057153640263,0.009407577392799456,0.857100275711568,0.03388036374306545,0.023235972720637797,-0.45472394562764884,0.9034267912772586,0.4567901234567901,0.5061728395061729,0.4691358024691358,Volatility_5,0.07984994279736612
GILD,1173,294,28,0.008467863114799806,0.006210565456383866,0.7424454860300522,0.017908876813863637,0.01279809814337777,-0.13075106468891984,0.8917306052855924,0.5170068027210885,0.5510204081632653,0.5136054421768708,Volatility_10,0.08025866764046238
GIS,1173,294,28,0.007765274930987747,0.005749859468780506,0.7066226527852144,0.014562078261655216,0.010973054710363778,-0.1232639550047645,0.876385336743393,0.5340136054421769,0.5340136054421769,0.5238095238095238,Vol_MA_20,0.12428455534983078
GL,1173,294,28,0.011955144711845143,0.007777436243695768,0.7996885493640002,0.024666087396516927,0.016533886549799582,-1.2215379198153866,0.886615515771526,0.4965986394557823,0.5,0.5850340136054422,Volatility_5,0.113179523612129
GLW,1173,294,28,0.010179693788955847,0.0075392396237901034,0.7705705474578329,0.023538839056198146,0.01632083391796589,-0.3467605307695807,0.887468030690537,0.47959183673469385,0.46598639455782315,0.48639455782312924,RSI_14,0.10514294694291237
GM,1173,294,28,0.012790315234529549,0.009577750702044667,0.782537378296908,0.026083442811699387,0.01738977812491566,-0.17640122024683458,0.9241261722080136,0.5068027210884354,0.5306122448979592,0.5544217687074829,Volatility_10,0.09899854296708613
GNRC,1173,294,28,0.01514288835833871,0.011538636511094836,0.8002627946555299,0.030693292957496118,0.01952719751256554,-0.24259008204484833,0.928388746803069,0.5476190476190477,0.5272108843537415,0.47959183673469385,Return_Lag20,0.11373671931914606
GOOG,1173,294,28,0.009826233467961042,0.007368347824881539,0.7719360645309982,0.02002957143738184,0.014916222435605383,-0.057280077406380636,0.9053708439897699,0.46938775510204084,0.46258503401360546,0.47278911564625853,Volatility_5,0.08525835913135749
GOOGL,1173,294,28,0.010053183855180173,0.007558889849294585,0.7628422939564238,0.020403142619089664,0.015217955194084719,-0.0716802509675436,0.8976982097186701,0.4489795918367347,0.4523809523809524,0.5238095238095238,Vol_MA_20,0.08654434625631684
GPC,1173,294,28,0.009740592433790125,0.0072293068831194565,0.7676693824608787,0.019710472217525546,0.012976361078616876,0.01274254093910665,0.8840579710144928,0.5068027210884354,0.5136054421768708,0.47959183673469385,Volatility_10,0.12215353036766577
GPN,1173,294,28,0.011388501105836996,0.008331561913295357,0.7857785275500544,0.02534183398050132,0.01679264885341127,-0.03276043146654062,0.9096334185848253,0.47959183673469385,0.48639455782312924,0.5204081632653061,Volatility_5,0.1023377734276425
GRMN,1173,294,28,0.008888296772224661,0.006628215331816722,0.7543914518117216,0.025432472093142137,0.0141347212506142,-0.014679242607145593,0.9062233589087809,0.5408163265306123,0.5170068027210885,0.5748299319727891,Vol_Ratio,0.09269448792487202
GS,1173,294,28,0.010049745036860028,0.007550294868818093,0.7681741699176975,0.022030104844166027,0.014417179728038724,-0.17154437761349572,0.8942881500426257,0.5,0.5102040816326531,0.5476190476190477,Return_Lag1,0.1099670215344146
GWW,1173,294,28,0.009224942132159077,0.006790468140324742,0.7542329207721492,0.014960903056847559,0.010329512624194216,-0.009371088047793297,0.8883205456095482,0.5374149659863946,0.54421768707483,0.4897959183673469,Volatility_20,0.12222730061460081
HAL,1173,294,28,0.014940853552597135,0.011193410444681398,0.8249681527325118,0.028405958858944258,0.019541683160656267,-0.16418650023987058,0.9266837169650469,0.47959183673469385,0.47278911564625853,0.5204081632653061,RSI_14,0.19830805442773097
HAS,1173,294,28,0.01125906515695221,0.008168442831347935,0.7750597729529309,0.021768492063868283,0.014449781372554413,-0.02631528088513102,0.8985507246376812,0.5102040816326531,0.5272108843537415,0.5170068027210885,Volatility_10,0.10497350724725055
HBAN,1173,294,28,0.011064875119420786,0.008507582824658317,0.8239832981612188,0.019874574626061004,0.013487921667724155,-0.029349897560078553,0.9104859335038363,0.5306122448979592,0.5408163265306123,0.48299319727891155,Volatility_5,0.07165891251057184
HCA,1173,294,28,0.010967828486397714,0.007867112816910356,0.7984858231641723,0.018661695809736048,0.012953719765081922,-0.16498614436661074,0.9130434782608695,0.5612244897959183,0.5544217687074829,0.5544217687074829,Return_Lag2,0.08791035635285999
HD,1173,294,28,0.009275871824885333,0.00677732332335958,0.7494233301802633,0.014173795626017446,0.010493656890577416,-0.09600734841287317,0.8942881500426257,0.5068027210884354,0.5,0.5170068027210885,Return_Lag1,0.09103766419084665
HIG,1173,294,28,0.010729683685730785,0.0077462960445280156,0.7920486283451853,0.014386310614303508,0.010147041062533307,-0.08780985520788565,0.8942881500426257,0.5034013605442177,0.5034013605442177,0.5374149659863946,Return_Lag2,0.15443543731101633
HII,1173,294,28,0.00950229128187458,0.006974123641498221,0.7431239197240593,0.026881357369283227,0.015456589787541582,0.0014528541557488062,0.907075873827792,0.46598639455782315,0.46258503401360546,0.5510204081632653,Volatility_20,0.08819816717749343
HLT,1173,294,28,0.010532508489825433,0.007982852862406596,0.7675421076049788,0.015953883237608133,0.011451771044382494,-0.04971041171186941,0.9156010230179028,0.5068027210884354,0.5476190476190477,0.4897959183673469,Volatility_10,0.09395443304389463
HOLX,1173,294,28,0.009587753879644943,0.0069250835936182555,0.7441240253841479,0.017577360121208776,0.011416159219459826,0.044238775187308566,0.8908780903665814,0.5204081632653061,0.5068027210884354,0.5408163265306123,Volatility_10,0.1046131533019327
HON,1173,294,28,0.00887921711244156,0.006583671126192218,0.737764936064257,0.01586396574146771,0.010509188758165543,-0.03527120854568255,0.8823529411764706,0.5102040816326531,0.5034013605442177,0.4965986394557823,Volatility_10,0.12866765059618185
HOOD,856,215,28,0.019509287373846634,0.013513377480155615,0.8231141585077192,0.05102359242961656,0.03705628347830104,-0.16610502294988128,0.9123831775700935,0.48372093023255813,0.49767441860465117,0.4325581395348837,Volatility_5,0.1010824215982777
HPE,1173,294,28,0.01143115688191419,0.008476764431012956,0.7708609766170024,0.029590386832119616,0.01925515841698618,-0.0710011494951781,0.9045183290707587,0.5,0.5136054421768708,0.5272108843537415,SMA_5,0.08403688507390772
HPQ,1173,294,28,0.011284937704295417,0.008204444580615044,0.7877346346655609,0.023552813046719787,0.015833603704069114,-0.06916618865114432,0.907075873827792,0.5102040816326531,0.5,0.5068027210884354,Volatility_10,0.12274650531759357
HRL,1173,294,28,0.007620337239947872,0.005570124571895814,0.7550130348217131,0.017229879202485386,0.011738311453708346,-0.12588060420274272,0.8976982097186701,0.5238095238095238,0.54421768707483,0.4965986394557823,RSI_14,0.10703471229522514
HSIC,1173,294,28,0.009275790533992969,0.006819854976492434,0.760802900054087,0.017131591049941962,0.012933499133300774,0.0037285406953324607,0.9087809036658141,0.5408163265306123,0.5306122448979592,0.5272108843537415,Volatility_5,0.10823601030283024
HST,1173,294,28,0.012215184702480895,0.009113045495424528,0.7950548967023324,0.01863802018352537,0.012523341886835604,-0.1032994269308698,0.907075873827792,0.5170068027210885,0.5238095238095238,0.5204081632653061,Volatility_10,0.10855828516953492
HSY,1173,294,28,0.007712230699409365,0.0056156686947884385,0.7363460711659615,0.01881451001392377,0.013746809743429358,-0.10595605217202309,0.8618925831202046,0.47619047619047616,0.46258503401360546,0.5068027210884354,Return_Lag1,0.11930736346835825
HUBB,1173,294,28,0.010197657003465881,0.007607061741409112,0.7514782048524083,0.021916088704812244,0.016090823971815566,-0.23567157169123853,0.9121909633418585,0.5136054421768708,0.5340136054421769,0.5034013605442177,Return_Lag1,0.1317440615702784
HUM,1173,294,28,0.009934998831541447,0.007205478822461686,0.79627463941091,0.033088912932950104,0.02288720862418602,-0.2756913573053339,0.8925831202046036,0.47278911564625853,0.48299319727891155,0.4897959183673469,RSI_14,0.09318720762905117
HWM,1173,294,28,0.01224458032380367,0.008862887521804579,0.8107496868693256,0.0214888422134707,0.014863945212963607,0.03422916151004307,0.9087809036658141,0.5476190476190477,0.54421768707483,0.5714285714285714,Return_Lag2,0.10862637836276381
IBKR,1173,294,28,0.01033359424083424,0.008100124689988653,0.7684261922385647,0.029641191286667905,0.020432902022021034,-0.19524414661098421,0.9164535379369139,0.5714285714285714,0.5374149659863946,0.5272108843537415,Return_Lag2,0.10197705007774197
IBM,1173,294,28,0.008532157025130837,0.006140344839137817,0.7471266731923021,0.021162752485916567,0.01413479091463684,-0.3234506710650058,0.8900255754475703,0.5204081632653061,0.5034013605442177,0.564625850340136,ATR_20,0.09354593895035085
ICE,1173,294,28,0.008132450330454233,0.005976409076828441,0.7441268478280341,0.012327519756162296,0.008722773489427247,-0.05580672792249275,0.8908780903665814,0.5170068027210885,0.5170068027210885,0.4965986394557823,Return_Lag1,0.11917496977987241
