C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.3543137254901961,0.016099788541479473,0.3181360254056082,0.032946170648757364,5
10.0,0.3537254901960784,0.01653857931990532,0.3170798349550305,0.033479789757542504,5
3.1622776601683795,0.3530392156862745,0.017186249342844788,0.31533955923846485,0.03312361254448324,5
1.0,0.3529411764705882,0.016626971182496703,0.3133491464818018,0.03470442820792175,5
0.31622776601683794,0.3495098039215686,0.0202676961661059,0.3036298957749242,0.034552452823960036,5
0.1,0.33980392156862743,0.022722584361412633,0.2797097353898217,0.03180168539721326,5
0.03162277660168379,0.3347058823529412,0.027991440856906143,0.26266428665069824,0.026688071329521522,5
0.01,0.33225490196078433,0.04203184838137003,0.24978871547845075,0.02734934977744286,5
