Date,ticker,Dividends,Dividends_Lag1,Dividends_Lag2,Dividends_Lag3,Dividends_Lag5,Dividends_Lag10,Dividends_Lag20,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,net_income,total_revenue,operating_income,total_assets,total_equity,total_debt,current_assets,current_liabilities,cash_equivalents,shares_outstanding,free_cash_flow,operating_cash_flow,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,ocf_to_assets,prev_revenue,revenue_growth,market_cap,log_mktcap,book_to_market,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,CBOE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,CBOE,0.0,0.0,,,,,,0.015143902443071955,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,CBOE,0.0,0.0,0.0,,,,,-0.009395750148820214,0.015143902443071955,,,,,,,,,,,,,,,,,,0.13328800038395627,0.026657600076791257,0.10663040030716502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,CBOE,0.0,0.0,0.0,0.0,,,,-0.016390748434265023,-0.009395750148820214,0.015143902443071955,,,,,,,,,,,,,,,,,0.15224858943352615,0.05177579794813824,0.1004727914853879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,CBOE,0.0,0.0,0.0,0.0,,,,-0.010235267058487318,-0.016390748434265023,-0.009395750148820214,0.015143902443071955,,,,,,,,,,,,,,,,0.02029798347518863,0.04548023505354832,-0.02518225157835969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,CBOE,0.0,0.0,0.0,0.0,0.0,,,-0.008545982864665791,-0.010235267058487318,-0.016390748434265023,-0.009395750148820214,,,,110.08666534423828,,,,,,2.112117892936189,,,,,,-0.172418592012761,0.0019004696402864507,-0.17431906165304745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,CBOE,0.0,0.0,0.0,0.0,0.0,,,-0.0013792345832243091,-0.008545982864665791,-0.010235267058487318,-0.016390748434265023,0.015143902443071955,,,109.43863525390626,,,,,0.01215438714777129,2.03826745704846,,,,,,-0.3950797418094538,-0.07749557264966161,-0.3175841691597922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,CBOE,0.0,0.0,0.0,0.0,0.0,,,-0.006560483958128804,-0.0013792345832243091,-0.008545982864665791,-0.010235267058487318,-0.009395750148820214,,,108.42689208984375,,,,,0.005348095619167208,1.6136282291403545,,,,,,-0.5768097686309517,-0.17735841184591963,-0.3994513567850321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,CBOE,0.0,0.0,0.0,0.0,0.0,,,0.0034755788861400294,-0.006560483958128804,-0.0013792345832243091,-0.008545982864665791,-0.016390748434265023,,,107.48529815673828,,,,,0.005469674581854619,1.5453162423443245,,,,,,-0.7685861427479495,-0.29560395802632566,-0.4729821847216238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,CBOE,0.0,0.0,0.0,0.0,0.0,,,0.011949320477128378,0.0034755788861400294,-0.006560483958128804,-0.0013792345832243091,-0.010235267058487318,,,106.98126831054688,,,,,0.0056290934870972704,1.475159025044374,,,,,,-0.8806232266951781,-0.4126078117600962,-0.4680154149350819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
