Date,ticker,Dividends,Dividends_Lag1,Dividends_Lag2,Dividends_Lag3,Dividends_Lag5,Dividends_Lag10,Dividends_Lag20,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,net_income,total_revenue,operating_income,total_assets,total_equity,total_debt,current_assets,current_liabilities,cash_equivalents,shares_outstanding,free_cash_flow,operating_cash_flow,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,ocf_to_assets,prev_revenue,revenue_growth,market_cap,log_mktcap,book_to_market,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,ADSK,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,ADSK,0.0,0.0,,,,,,-0.015333039741984078,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,ADSK,0.0,0.0,0.0,,,,,0.011732891077324892,-0.015333039741984078,,,,,,,,,,,,,,,,,,-0.22974397925571566,-0.045948795851143136,-0.18379518340457252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,ADSK,0.0,0.0,0.0,0.0,,,,0.0020308085331794956,0.011732891077324892,-0.015333039741984078,,,,,,,,,,,,,,,,,-0.23401939135777639,-0.08356291495246979,-0.1504564764053066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,ADSK,0.0,0.0,0.0,0.0,,,,0.013066650390624934,0.0020308085331794956,0.011732891077324892,-0.015333039741984078,,,,,,,,,,,,,,,,-0.20438840572782624,-0.10772801310754108,-0.09666039262028515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,ADSK,0.0,0.0,0.0,0.0,0.0,,,0.010476470256044923,0.013066650390624934,0.0020308085331794956,0.011732891077324892,,,,187.46999816894532,,,,,,3.853997802734381,,,,,,0.016597318551163198,-0.08286294677580022,0.09946026532696342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,ADSK,0.0,0.0,0.0,0.0,0.0,,,0.002188174239882823,0.010476470256044923,0.013066650390624934,0.0020308085331794956,-0.015333039741984078,,,188.29199829101563,,,,,0.011840728435053419,3.0559997558593808,,,,,,0.3482920157338185,0.0033680457261235225,0.344923970007695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ADSK,0.0,0.0,0.0,0.0,0.0,,,0.0004678536993401039,0.002188174239882823,0.010476470256044923,0.013066650390624934,0.011732891077324892,,,189.7739990234375,,,,,0.005364137540811909,2.845999145507818,,,,,,0.637701766140566,0.130234789809012,0.5074669763315539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,ADSK,0.0,0.0,0.0,0.0,0.0,,,-0.006962828574380131,0.0004678536993401039,0.002188174239882823,0.010476470256044923,0.0020308085331794956,,,190.83999938964843,,,,,0.005706112129861023,2.7019989013671877,,,,,,0.864359235537222,0.277059678954654,0.587299556582568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,ADSK,0.0,0.0,0.0,0.0,0.0,,,-0.0016744666589753043,-0.006962828574380131,0.0004678536993401039,0.002188174239882823,0.013066650390624934,,,191.56199951171874,,,,,0.008061863235068953,2.5880004882812444,,,,,,0.9251953314944785,0.4066868094626189,0.5185085220318596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,ADSK,0.0,0.0,0.0,0.0,0.0,0.0,,0.008962769401132276,-0.0016744666589753043,-0.006962828574380131,0.0004678536993401039,0.010476470256044923,,,191.72999877929686,189.5999984741211,,,,0.006364096028273265,2.3260009765624887,,3.0899993896484346,,,,0.9367877531017257,0.5127069981904403,0.4240807549112854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,ADSK,0.0,0.0,0.0,0.0,0.0,0.0,,0.004415616122158905,0.008962769401132276,-0.0016744666589753043,-0.006962828574380131,0.002188174239882823,-0.015333039741984078,,191.8419982910156,190.06699829101564,,,,0.005806142831333071,2.245999145507801,0.009016819109712653,2.650999450683591,,,,1.0716052827822296,0.6244866551087982,0.44711862767343136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
