Date,ticker,Dividends,Dividends_Lag1,Dividends_Lag2,Dividends_Lag3,Dividends_Lag5,Dividends_Lag10,Dividends_Lag20,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,net_income,total_revenue,operating_income,total_assets,total_equity,total_debt,current_assets,current_liabilities,cash_equivalents,shares_outstanding,free_cash_flow,operating_cash_flow,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,ocf_to_assets,prev_revenue,revenue_growth,market_cap,log_mktcap,book_to_market,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,CVX,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,CVX,0.0,0.0,,,,,,-0.0034585602492449574,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,CVX,0.0,0.0,0.0,,,,,-0.00338810166814707,-0.0034585602492449574,,,,,,,,,,,,,,,,,,-0.025922030804835572,-0.0051844061609671145,-0.020737624643868458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,CVX,0.0,0.0,0.0,0.0,,,,-0.012769669045610277,-0.00338810166814707,-0.0034585602492449574,,,,,,,,,,,,,,,,,-0.07124202122413692,-0.018395929173601076,-0.052846092050535844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,CVX,0.0,0.0,0.0,0.0,,,,-0.0114226596069964,-0.012769669045610277,-0.00338810166814707,-0.0034585602492449574,,,,,,,,,,,,,,,,-0.20099221384661803,-0.054915186108204464,-0.14607702773841358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,CVX,0.0,0.0,0.0,0.0,0.0,,,-0.0016145203621242832,-0.0114226596069964,-0.012769669045610277,-0.00338810166814707,,,,92.81823272705078,,,,,,1.172994976050984,,,,,,-0.38430013188930445,-0.12079217526442447,-0.26350795662487997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,CVX,0.0,0.0,0.0,0.0,0.0,,,-0.009105593501938514,-0.0016145203621242832,-0.0114226596069964,-0.012769669045610277,-0.0034585602492449574,,,92.21161804199218,,,,,0.005156035121678807,1.309173323210689,,,,,,-0.5352671412726551,-0.2036871684660706,-0.33157997280658447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,CVX,0.0,0.0,0.0,0.0,0.0,,,0.0018894247848124657,-0.009105593501938514,-0.0016145203621242832,-0.0114226596069964,-0.00338810166814707,,,91.50441284179688,,,,,0.0049283111964715486,1.2023963374169484,,,,,,-0.7134898305802722,-0.3056477008889109,-0.40784212969136124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,CVX,0.0,0.0,0.0,0.0,0.0,,,-0.0030858247056489985,0.0018894247848124657,-0.009105593501938514,-0.0016145203621242832,-0.012769669045610277,,,90.89469909667969,,,,,0.006413386294457445,1.1234753384354434,,,,,,-0.8314126876041996,-0.4108006982319687,-0.42061198937223093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,CVX,0.0,0.0,0.0,0.0,0.0,,,-0.001461674950621883,-0.0030858247056489985,0.0018894247848124657,-0.009105593501938514,-0.0114226596069964,,,90.46759338378907,,,,,0.0054805223001012544,1.0012225960601284,,,,,,-0.9365474418763426,-0.5159500469608435,-0.4205973949154992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0065441171975457735,-0.001461674950621883,-0.0030858247056489985,0.0018894247848124657,-0.0016145203621242832,,,90.22463684082031,91.52143478393555,,,,0.004029641921013154,0.8959946373777484,,1.0344948067143662,,,,-1.0187375529460212,-0.616507548157879,-0.4022300047881422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.011206863609250828,0.0065441171975457735,-0.001461674950621883,-0.0030858247056489985,-0.009105593501938514,-0.0034585602492449574,,90.12869110107422,91.1701545715332,,,,0.0058205947680418845,0.7551740095072915,0.005935938578877368,1.0321736663589902,,,,-1.0246143655972446,-0.6981289116457522,-0.3264854539514924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.019640121214820172,-0.011206863609250828,0.0065441171975457735,-0.001461674950621883,0.0018894247848124657,-0.00338810166814707,,89.99561004638672,90.7500114440918,,,,0.006575125679260698,0.8294539053538784,0.006377533822338834,1.0159251213854135,,,,-1.098397599329843,-0.7781826491825703,-0.32021495014727264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.003618428094477877,-0.019640121214820172,-0.011206863609250828,0.0065441171975457735,-0.0030858247056489985,-0.012769669045610277,,89.47720336914062,90.18595123291016,,,,0.009991792788198936,1.007415085342359,0.007927525105702986,1.065445211888901,,,,-1.2837993902571156,-0.8793059973974795,-0.40449339285963615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0017715480337641143,-0.003618428094477877,-0.019640121214820172,-0.011206863609250828,-0.001461674950621883,-0.0114226596069964,,88.95105743408203,89.70932540893554,,,,0.009958806977026185,0.9919404553881008,0.007604885804578648,0.9965815257241146,,,9.342030064445296,-1.4397337345764214,-0.991391544833268,-0.44834218974315343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.011052246277012623,0.0017715480337641143,-0.003618428094477877,-0.019640121214820172,0.0065441171975457735,-0.0016145203621242832,,88.48216857910157,89.35340270996093,,,,0.010411810201328853,1.1265710096317008,0.007563703491206827,1.0112828235047246,,,11.038231506864477,-1.5331521957350986,-1.0997436750136342,-0.4334085207214644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.013053068986632388,-0.011052246277012623,0.0017715480337641143,-0.003618428094477877,-0.011206863609250828,-0.009105593501938514,,87.70223846435547,88.91546478271485,,,,0.008169566344239038,1.2519182203486992,0.007823853364776994,1.0035461149279954,,,10.242906212472548,-1.666025914570099,-1.2130001229249272,-0.45302579164517187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,0.006612852513371736,-0.013053068986632388,-0.011052246277012623,0.0017715480337641143,-0.019640121214820172,0.0018894247848124657,,86.89909362792969,88.44735183715821,,,,0.008348183303861015,1.1095485865638834,0.008152494530339035,0.969501245958881,,,9.387298526745823,-1.8412580487009649,-1.3386517080801348,-0.5026063406208301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0067495445390698405,0.006612852513371736,-0.013053068986632388,-0.011052246277012623,-0.003618428094477877,-0.0030858247056489985,,86.56019439697266,88.01869888305664,,,,0.008332075736870668,0.934683051941127,0.008731065834639918,0.971049068641743,,,16.241352219055585,-1.912507762837393,-1.4534229190315866,-0.4590848438058064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,CVX,0.0,0.0,0.0,0.0,0.0,0.0,,0.009332466147129237,-0.0067495445390698405,0.006612852513371736,-0.013053068986632388,0.0017715480337641143,-0.001461674950621883,,86.1686798095703,87.55986862182617,,,,0.008425778928244919,1.025984160911321,0.008727126478979733,1.008962308149711,,,17.129854808955898,-1.9928281336368912,-1.5613039619526476,-0.4315241716842435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03824061974812509,0.009332466147129237,-0.0067495445390698405,0.006612852513371736,-0.011052246277012623,0.0065441171975457735,,85.90560913085938,87.19388885498047,89.357661819458,,,0.010301176735682404,1.1637115687575998,0.009835956483741583,1.1451412891946504,,1.0898180479545083,24.520487674499847,-1.9694706189238076,-1.6429372933468798,-0.3265333255769278,7034425.0,1.1916681178632227,89.357661819458,94.8271483224493,83.8881753164667,0.12241785184670753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008026897072057282,-0.03824061974812509,0.009332466147129237,-0.0067495445390698405,-0.013053068986632388,-0.011206863609250828,-0.0034585602492449574,85.17674560546875,86.4394920349121,88.80482330322266,,,0.019070014551437184,1.4670176297340816,0.013831930580146935,1.3594679250413904,0.010647657763771402,1.1958207957001903,19.367609985884968,-2.1916672194615643,-1.7526832785698168,-0.4389839408917475,7459155.0,1.8366155415727385,88.80482330322266,94.54590376123366,83.06374284521166,0.12929659098376153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005362898362480939,-0.008026897072057282,-0.03824061974812509,0.009332466147129237,0.006612852513371736,-0.019640121214820172,-0.00338810166814707,84.54072875976563,85.71991119384765,88.23496131896972,,,0.018896390847311432,1.6217662760140599,0.013801461371793184,1.3656574312889718,0.01063506494414212,1.1907912763371926,17.193416350920188,-2.3938585903230347,-1.8809183409204604,-0.5129402494025743,7580385.0,1.158978073013442,88.23496131896972,94.21668101117437,82.25324162676507,0.13558615774943697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03210107431463727,0.005362898362480939,-0.008026897072057282,-0.03824061974812509,-0.0067495445390698405,-0.003618428094477877,-0.012769669045610277,83.87994842529297,85.2200714111328,87.70301132202148,,,0.018671351987452765,1.759491231004219,0.013776810068541933,1.347087141472673,0.010941717709768916,1.2062661766807872,20.523850121855645,-2.489809946516928,-2.002696662039754,-0.48711328447717417,7578185.0,1.3075690287318138,87.70301132202148,93.67538065591631,81.73064198812665,0.13619530832221768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007163434074312747,0.03210107431463727,0.005362898362480939,-0.008026897072057282,0.009332466147129237,0.0017715480337641143,-0.0114226596069964,83.86601867675782,85.01734924316406,87.3633373260498,,,0.02585079640463857,1.895670727612415,0.018287600094780584,1.4608274442618678,0.013722451322619313,1.2287044849929913,34.836587843139455,-2.3249014307062623,-2.067137615773056,-0.25776381493320644,7531045.0,0.9180797618391604,87.3633373260498,93.04310390466027,81.68357074743933,0.13002631887591337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005023214965646727,-0.007163434074312747,0.03210107431463727,0.005362898362480939,-0.03824061974812509,-0.011052246277012623,-0.0016145203621242832,83.57044525146485,84.7380271911621,87.04571495056152,,,0.025428043747919585,1.7471109420259894,0.018290587808002662,1.4554112553917946,0.013629571693943156,1.2333470394482595,30.848876288370406,-2.2179652200957776,-2.0973031366376,-0.12066208345817753,7479950.0,0.8387756602651087,87.04571495056152,92.56090525895857,81.53052464216447,0.12671939822722944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007802219823454637,-0.005023214965646727,-0.007163434074312747,0.03210107431463727,-0.008026897072057282,-0.013053068986632388,-0.009105593501938514,83.84899139404297,84.51286849975585,86.71416664123535,,,0.016887145707594413,1.340122409756458,0.018097228580424833,1.4035700197452698,0.013625799040681787,1.2035580673366326,32.112049157378735,-2.1428545292420296,-2.106413415158486,-0.03644111408354345,7354190.0,0.6567820521362652,86.71416664123535,92.0421314005858,81.3862018818849,0.1228856821375905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012933802758587465,0.007802219823454637,-0.005023214965646727,-0.007163434074312747,0.005362898362480939,0.006612852513371736,0.0018894247848124657,84.39215393066407,84.46644134521485,86.45689659118652,,,0.015634980991268217,1.2828660921043025,0.017945055541810587,1.4523161840591812,0.013795606815578813,1.210908715009031,39.73152570922648,-2.007124106548517,-2.0865555534364923,0.07943144688797554,7335090.0,0.8195945789349551,86.45689659118652,91.5909485456115,81.32284463676154,0.11876558509152745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00746350704412424,0.012933802758587465,0.007802219823454637,-0.005023214965646727,0.03210107431463727,-0.0067495445390698405,-0.0030858247056489985,85.06685791015624,84.47340316772461,86.24605102539063,,,0.015848442780468677,1.2163253272912216,0.018326756572996525,1.4879082791477203,0.014209928699869548,1.2294786738947316,45.344290776809004,-1.7902624789974482,-2.0272969385486834,0.23703445955123525,7296390.0,0.83228829599295,86.24605102539063,91.05788466818792,81.43421738259333,0.11158386002811199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,CVX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00339146088656217,0.00746350704412424,0.012933802758587465,0.007802219823454637,-0.007163434074312747,0.009332466147129237,-0.001461674950621883,85.33921813964844,84.60261840820313,86.08124351501465,,,0.008791001546521068,0.9764645468390227,0.018276143615584984,1.4360676372257188,0.01437380081935323,1.222514972687715,47.177817798056275,-1.548723605181678,-1.9315822718752824,0.38285866669360447,7223220.0,0.7926797190172804,86.08124351501465,90.56852671331202,81.59396031671727,0.10425693252246492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
