Date,ticker,Dividends,Dividends_Lag1,Dividends_Lag2,Dividends_Lag3,Dividends_Lag5,Dividends_Lag10,Dividends_Lag20,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag20,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Volume_MA_20,Volume_Ratio,BB_Middle,BB_Upper,BB_Lower,BB_Width,Sentiment,Sentiment_Lag1,Sentiment_Lag2,Sentiment_Lag3,Sentiment_Lag5,Sentiment_Lag10,Sentiment_Lag20,VIX,VIX_Lag1,VIX_Lag2,VIX_Lag3,VIX_Lag5,VIX_Lag10,VIX_Lag20,net_income,total_revenue,operating_income,total_assets,total_equity,total_debt,current_assets,current_liabilities,cash_equivalents,shares_outstanding,free_cash_flow,operating_cash_flow,roe,roa,op_margin,debt_to_equity,liquidity_ratio,current_ratio,free_cf_margin,ocf_to_assets,prev_revenue,revenue_growth,market_cap,log_mktcap,book_to_market,GDP_GDP_SA_PC_QOQ,GDP_GDP_SA_PC_YOY,GDP_GDP_NSA_PC_QOQ,GDP_GDP_NSA_PC_YOY,IPI_IPI,IPI_IPI_YOY,IPI_IPI_QOQ,IPI_IPI_SA,IPI_IPI_SA_YOY,IPI_IPI_SA_QOQ,IPI_Unnamed: 7,UNEMP_UNRATE,UNEMP_UNRATE_PC1,UNEMP_UNRATE_PCH,UNEMP_UNRATENSA,UNEMP_UNRATENSA_PC1,UNEMP_UNRATENSA_PCH
2020-01-02,WRB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,WRB,0.0,0.0,,,,,,0.0013050123992173202,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,WRB,0.0,0.0,0.0,,,,,-0.0014484634938722873,0.0013050123992173202,,,,,,,,,,,,,,,,,,0.002855306337359309,0.0005710612674718618,0.0022842450698874472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,WRB,0.0,0.0,0.0,0.0,,,,-0.01827387265829039,-0.0014484634938722873,0.0013050123992173202,,,,,,,,,,,,,,,,,0.0018865241465313431,0.0008341538432837582,0.001052370303247585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,WRB,0.0,0.0,0.0,0.0,,,,0.007090982139637436,-0.01827387265829039,-0.0014484634938722873,0.0013050123992173202,,,,,,,,,,,,,,,,-0.038870563110695144,-0.007106789547512022,-0.03176377356318312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,WRB,0.0,0.0,0.0,0.0,0.0,,,0.005867732717954599,0.007090982139637436,-0.01827387265829039,-0.0014484634938722873,,,,27.270053100585937,,,,,,0.3802312872173239,,,,,,-0.05513077408751954,-0.016711586455513527,-0.03841918763200601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,WRB,0.0,0.0,0.0,0.0,0.0,,,-0.010354431604969738,0.005867732717954599,0.007090982139637436,-0.01827387265829039,0.0013050123992173202,,,27.239028930664062,,,,,0.010204025658118107,0.3468218708780654,,,,,,-0.05455073685547873,-0.024279416535506568,-0.030271320319972164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,WRB,0.0,0.0,0.0,0.0,0.0,,,0.00368409500176603,-0.010354431604969738,0.005867732717954599,0.007090982139637436,-0.0014484634938722873,,,27.144367980957032,,,,,0.010832283810746114,0.3301169868365051,,,,,,-0.07600151594172999,-0.03462383641675126,-0.041377679524978735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,WRB,0.0,0.0,0.0,0.0,0.0,,,0.002642809214310704,0.00368409500176603,-0.010354431604969738,0.005867732717954599,-0.01827387265829039,,,27.077549743652344,,,,,0.011299370906252538,0.3380717246823345,,,,,,-0.0840095188335539,-0.04450097290011179,-0.03950854593344211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,WRB,0.0,0.0,0.0,0.0,0.0,,,0.009664524261379315,0.002642809214310704,0.00368409500176603,-0.010354431604969738,0.007090982139637436,,,27.125276947021483,,,,,0.007009464020541832,0.313412451564993,,,,,,-0.08361515260507701,-0.05232380884110484,-0.031291343763972176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
