C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.3574866310160428,0.04015816694363158,0.31228951157997364,0.03117997840295206,5
10.0,0.3558823529411764,0.03916450638574735,0.3088450727530073,0.0322467832081305,5
3.1622776601683795,0.3558823529411764,0.041090872206137226,0.3059096531118365,0.02964755465949822,5
0.31622776601683794,0.3516042780748663,0.0388391418351175,0.30078911629008936,0.029114130110891062,5
1.0,0.3524064171122995,0.04272431103493845,0.3006709934726767,0.03143215548411376,5
0.1,0.34385026737967916,0.033494574606460034,0.29875290941403077,0.03923664231505022,5
0.03162277660168379,0.3508021390374331,0.0347670703086014,0.29787283146759463,0.022111778164349945,5
0.01,0.3663101604278075,0.026970910430256716,0.22167868268237406,0.04021065720501037,5
