C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.3618441971383148,0.025594456290594623,0.34366626377632226,0.024982987533231398,5
10.0,0.3621621621621621,0.024863106236524705,0.3429416929803496,0.024645864224003233,5
3.1622776601683795,0.35961844197138315,0.025115966461147686,0.3396862700088813,0.024275683355155873,5
1.0,0.3605723370429253,0.025372533058703437,0.3387245707662029,0.026462744552608043,5
0.31622776601683794,0.35580286168521463,0.019272326728725024,0.3328994798853775,0.020613583946483074,5
0.1,0.35564387917329093,0.018528455185003616,0.3298449329318019,0.02171844473083904,5
0.03162277660168379,0.3399046104928458,0.024812224967119666,0.31360908602632376,0.03361375826381979,5
0.01,0.329093799682035,0.03358446768565599,0.18321769018993236,0.04329819644374973,5
