C,mean_accuracy,std_accuracy,mean_f1_macro,std_f1_macro,n_valid_folds
31.622776601683793,0.38441176470588234,0.03360865249442992,0.36060560369969064,0.037399209123688236,5
10.0,0.38441176470588234,0.031704736419322053,0.35977805020406606,0.03604882440970849,5
3.1622776601683795,0.38529411764705884,0.03559917187326531,0.35876609044093744,0.04068758069771576,5
1.0,0.3841176470588235,0.03352489649679932,0.35689784441734124,0.0375844679300737,5
0.31622776601683794,0.3861764705882353,0.03728455991834287,0.35551538779187736,0.04983437212508532,5
0.1,0.385,0.04069306581638119,0.346347884982679,0.057242645266448164,5
0.03162277660168379,0.3591176470588235,0.028026186469580237,0.30376414685722847,0.03428442595992249,5
0.01,0.35,0.058148702705198646,0.25110348052796727,0.09165914925793957,5
